read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,21,root,3,Bacteria,3,Actinomycetota,3,Actinomycetes,3,Actinomycetales,2,Actinomycetaceae,2,Actinomyces,1,Actinomyces graevenitzii,0
NZ_LT635457.1,21,root,21,Bacteria,21,Actinomycetota,21,Actinomycetes,21,Actinomycetales,21,Actinomycetaceae,21,Actinomyces,21,Actinomyces pacaensis,21
NZ_CP033459.1,1275,root,1275,Bacteria,1275,Bacteroidota,1275,Bacteroidia,1274,Bacteroidales,1274,Prevotellaceae,1273,Pseudoprevotella,1271,Pseudoprevotella muciniphila,1271
CAKAFU010000002.1,42,root,6,Bacteria,6,Bacteroidota,5,Bacteroidia,4,Bacteroidales,4,Prevotellaceae,2,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,147,root,147,Bacteria,147,Bacteroidota,146,Bacteroidia,146,Bacteroidales,146,Bacteroidaceae,145,Bacteroides,144,Bacteroides fragilis,138
NZ_CP049272.1,3817,root,3816,Bacteria,3813,Campylobacterota,3813,Epsilonproteobacteria,3813,Campylobacterales,3813,Campylobacteraceae,3813,Campylobacter,3813,Campylobacter concisus,3796
NZ_CP012544.1,70,root,70,Bacteria,70,Campylobacterota,70,Epsilonproteobacteria,70,Campylobacterales,70,Campylobacteraceae,70,Campylobacter,70,Campylobacter showae,67
NZ_CP022386.1,1716,root,1716,Bacteria,1715,Bacteroidota,1715,Flavobacteriia,1715,Flavobacteriales,1715,Flavobacteriaceae,1715,Capnocytophaga,1714,Capnocytophaga gingivalis,1698
NZ_CP022384.1,15954,root,15892,Bacteria,15886,Bacteroidota,15885,Flavobacteriia,15877,Flavobacteriales,15877,Flavobacteriaceae,15851,Capnocytophaga,15847,Capnocytophaga leadbetteri,14393
NZ_CP022379.1,217,root,216,Bacteria,216,Bacteroidota,216,Flavobacteriia,216,Flavobacteriales,216,Flavobacteriaceae,215,Capnocytophaga,215,Capnocytophaga sputigena,204
NZ_CP028101.1,112,root,112,Bacteria,112,Fusobacteriota,111,Fusobacteriia,111,Fusobacteriales,111,Fusobacteriaceae,111,Fusobacterium,111,Fusobacterium nucleatum,81
NZ_CP024703.1,16305,root,16224,Bacteria,16179,Fusobacteriota,16174,Fusobacteriia,16174,Fusobacteriales,16174,Fusobacteriaceae,16145,Fusobacterium,16144,Fusobacterium pseudoperiodonticum,14485
NZ_CP083637.1,385,root,383,Bacteria,382,Bacillota,382,Bacilli,382,Bacillales,381,unclassified Bacillales family,0,Gemella,380,Gemella haemolysans,377
NZ_CP031243.1,294,root,293,Bacteria,292,Pseudomonadota,292,Gammaproteobacteria,292,Pasteurellales,292,Pasteurellaceae,292,Haemophilus,290,Haemophilus haemolyticus,244
NZ_AP018768.1,589,root,589,Bacteria,588,Pseudomonadota,587,Gammaproteobacteria,587,Pasteurellales,587,Pasteurellaceae,587,Haemophilus,585,Haemophilus influenzae,469
NZ_CP038817.1,551680,root,551392,Bacteria,551339,Pseudomonadota,551215,Gammaproteobacteria,550896,Pasteurellales,549943,Pasteurellaceae,549943,Haemophilus,545978,Haemophilus parahaemolyticus,540225
NZ_CP035368.2,553,root,552,Bacteria,552,Pseudomonadota,550,Gammaproteobacteria,550,Pasteurellales,548,Pasteurellaceae,548,Haemophilus,542,Haemophilus parainfluenzae,533
NC_013203.1,49,root,49,Bacteria,49,Actinomycetota,49,Coriobacteriia,49,Coriobacteriales,49,Atopobiaceae,49,Lancefieldella,49,Lancefieldella parvula,49
NZ_LR134378.1,35,root,35,Bacteria,35,Pseudomonadota,35,Betaproteobacteria,35,Burkholderiales,35,Burkholderiaceae,35,Lautropia,35,Lautropia mirabilis,35
NZ_AP019831.1,6499,root,6425,Bacteria,6390,Fusobacteriota,6367,Fusobacteriia,6367,Fusobacteriales,6367,Leptotrichiaceae,6364,Leptotrichia,6363,Leptotrichia trevisanii,5913
NZ_AP019829.2,28,root,27,Bacteria,26,Fusobacteriota,26,Fusobacteriia,26,Fusobacteriales,26,Leptotrichiaceae,26,Leptotrichia,26,Leptotrichia wadei,24
NZ_CP101528.1,309,root,309,Bacteria,309,Actinomycetota,309,Actinomycetes,309,Micrococcales,308,Micrococcaceae,307,Micrococcus,306,Micrococcus luteus,186
NZ_CP126965.1,42,root,42,Bacteria,42,Actinomycetota,42,Actinomycetes,42,Micrococcales,41,Micrococcaceae,41,Micrococcus,40,Micrococcus lylae,39
NZ_CP039886.1,187552,root,187517,Bacteria,187502,Pseudomonadota,187465,Betaproteobacteria,187195,Neisseriales,187128,Neisseriaceae,187059,Neisseria,185856,Neisseria flavescens,145947
NZ_CP053939.1,3411,root,3410,Bacteria,3410,Pseudomonadota,3409,Betaproteobacteria,3405,Neisseriales,3404,Neisseriaceae,3403,Neisseria,3373,Neisseria mucosa,2204
NZ_CP073114.1,12712,root,12706,Bacteria,12706,Pseudomonadota,12700,Betaproteobacteria,12693,Neisseriales,12685,Neisseriaceae,12681,Neisseria,12587,Neisseria subflava,8915
NZ_CP092048.1,35,root,35,Bacteria,35,Bacteroidota,35,Bacteroidia,35,Bacteroidales,35,Porphyromonadaceae,35,Porphyromonas,35,Porphyromonas gingivalis,35
NC_019960.1,21,root,21,Bacteria,21,Bacteroidota,21,Bacteroidia,21,Bacteroidales,21,Prevotellaceae,20,Prevotella,20,Prevotella dentalis,20
NZ_CP024696.1,224,root,224,Bacteria,224,Bacteroidota,224,Bacteroidia,219,Bacteroidales,219,Prevotellaceae,218,Prevotella,218,Prevotella intermedia,211
AP018050.1,11563,root,11552,Bacteria,11550,Bacteroidota,11550,Bacteroidia,11523,Bacteroidales,11523,Prevotellaceae,11294,Prevotella,11290,Prevotella melaninogenica,11161
NZ_CP072363.1,161,root,161,Bacteria,161,Bacteroidota,161,Bacteroidia,161,Bacteroidales,161,Prevotellaceae,161,Prevotella,161,Prevotella jejuni,145
NZ_CP072390.1,140,root,140,Bacteria,140,Bacteroidota,140,Bacteroidia,140,Bacteroidales,140,Prevotellaceae,140,Prevotella,140,Prevotella scopos,128
NZ_CP079201.1,91,root,91,Bacteria,91,Actinomycetota,91,Actinomycetes,91,Micrococcales,91,Micrococcaceae,91,Rothia,91,Rothia dentocariosa,91
NZ_CP079822.1,82174,root,82172,Bacteria,82172,Actinomycetota,82157,Actinomycetes,82157,Micrococcales,82117,Micrococcaceae,82091,Rothia,82063,Rothia mucilaginosa,81954
NZ_CP102197.1,11927,root,11923,Bacteria,11923,Actinomycetota,11923,Actinomycetes,11923,Actinomycetales,11893,Actinomycetaceae,11893,Schaalia,11863,Schaalia odontolytica,11828
NZ_LS483444.1,21,root,21,Bacteria,21,Bacillota,21,Bacilli,21,Lactobacillales,21,Streptococcaceae,21,Streptococcus,21,Streptococcus australis,18
NZ_CP127842.1,21,root,21,Bacteria,21,Bacillota,21,Bacilli,21,Lactobacillales,21,Streptococcaceae,21,Streptococcus,21,Streptococcus dysgalactiae,12
