read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,1160,root,1157,Bacteria,1157,Actinomycetota,1157,Actinomycetes,1157,Actinomycetales,1157,Actinomycetaceae,1157,Actinomyces,1157,Actinomyces pacaensis,1157
NZ_CP033459.1,19560,root,19488,Bacteria,19488,Bacteroidota,19488,Bacteroidia,19477,Bacteroidales,19477,Prevotellaceae,19476,Pseudoprevotella,19474,Pseudoprevotella muciniphila,19474
CAKAFU010000002.1,61,root,21,Bacteria,19,Bacteroidota,13,Bacteroidia,12,Bacteroidales,12,Prevotellaceae,7,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,18109,root,18038,Bacteria,18038,Bacteroidota,18038,Bacteroidia,17952,Bacteroidales,17952,Bacteroidaceae,17655,Bacteroides,17587,Bacteroides fragilis,17455
NZ_CP049272.1,25581,root,25481,Bacteria,25481,Campylobacterota,25481,Epsilonproteobacteria,25481,Campylobacterales,25481,Campylobacteraceae,25481,Campylobacter,25481,Campylobacter concisus,25460
NZ_CP022386.1,241,root,240,Bacteria,240,Bacteroidota,240,Flavobacteriia,240,Flavobacteriales,240,Flavobacteriaceae,240,Capnocytophaga,240,Capnocytophaga gingivalis,239
ACIL03000013.1,4299,root,1479,Bacteria,995,Bacillota,761,Clostridia,563,Eubacteriales,128,Lachnospiraceae,356,Catonella,0,Catonella morbi,0
NZ_CP018196.1,252492,root,251571,Bacteria,251470,Fusobacteriota,251447,Fusobacteriia,251447,Fusobacteriales,251447,Fusobacteriaceae,251447,Fusobacterium,251447,Fusobacterium necrophorum,251435
NZ_CP028101.1,17137,root,17079,Bacteria,17079,Fusobacteriota,17079,Fusobacteriia,17079,Fusobacteriales,17079,Fusobacteriaceae,17079,Fusobacterium,17079,Fusobacterium nucleatum,16128
NZ_CP024703.1,69065,root,68798,Bacteria,68798,Fusobacteriota,68798,Fusobacteriia,68798,Fusobacteriales,68798,Fusobacteriaceae,68792,Fusobacterium,68792,Fusobacterium pseudoperiodonticum,67920
NZ_CP083637.1,45467,root,45312,Bacteria,45310,Bacillota,45310,Bacilli,45306,Bacillales,45297,unclassified Bacillales family,0,Gemella,45295,Gemella haemolysans,45247
NZ_CP031243.1,7621,root,7598,Bacteria,7598,Pseudomonadota,7598,Gammaproteobacteria,7594,Pasteurellales,7594,Pasteurellaceae,7594,Haemophilus,7586,Haemophilus haemolyticus,7506
NZ_AP018768.1,1049,root,1047,Bacteria,1047,Pseudomonadota,1047,Gammaproteobacteria,1047,Pasteurellales,1047,Pasteurellaceae,1047,Haemophilus,1046,Haemophilus influenzae,1023
NZ_CP038817.1,6687,root,6660,Bacteria,6660,Pseudomonadota,6660,Gammaproteobacteria,6660,Pasteurellales,6660,Pasteurellaceae,6660,Haemophilus,6657,Haemophilus parahaemolyticus,6641
NZ_CP035368.2,26079,root,25988,Bacteria,25988,Pseudomonadota,25988,Gammaproteobacteria,25983,Pasteurellales,25982,Pasteurellaceae,25982,Haemophilus,25943,Haemophilus parainfluenzae,25861
NZ_LR134378.1,2637,root,2625,Bacteria,2625,Pseudomonadota,2625,Betaproteobacteria,2625,Burkholderiales,2625,Burkholderiaceae,2624,Lautropia,2624,Lautropia mirabilis,2624
NZ_AP019829.2,69,root,69,Bacteria,69,Fusobacteriota,69,Fusobacteriia,69,Fusobacteriales,69,Leptotrichiaceae,69,Leptotrichia,69,Leptotrichia wadei,69
NZ_CP101528.1,2867,root,2856,Bacteria,2856,Actinomycetota,2856,Actinomycetes,2856,Micrococcales,2856,Micrococcaceae,2855,Micrococcus,2852,Micrococcus luteus,2591
NZ_CP073114.1,26928,root,26837,Bacteria,26837,Pseudomonadota,26837,Betaproteobacteria,26835,Neisseriales,26835,Neisseriaceae,26835,Neisseria,26791,Neisseria subflava,25972
NZ_CP092048.1,379,root,379,Bacteria,379,Bacteroidota,379,Bacteroidia,379,Bacteroidales,379,Porphyromonadaceae,375,Porphyromonas,375,Porphyromonas gingivalis,375
NZ_CP024696.1,9987,root,9949,Bacteria,9949,Bacteroidota,9949,Bacteroidia,9833,Bacteroidales,9833,Prevotellaceae,9726,Prevotella,9723,Prevotella intermedia,9657
NZ_CP072363.1,222,root,221,Bacteria,221,Bacteroidota,221,Bacteroidia,221,Bacteroidales,221,Prevotellaceae,221,Prevotella,221,Prevotella jejuni,219
AP018050.1,5899,root,5878,Bacteria,5877,Bacteroidota,5877,Bacteroidia,5874,Bacteroidales,5874,Prevotellaceae,5773,Prevotella,5773,Prevotella melaninogenica,5767
NZ_CP072390.1,1738,root,1728,Bacteria,1728,Bacteroidota,1727,Bacteroidia,1727,Bacteroidales,1727,Prevotellaceae,1727,Prevotella,1727,Prevotella scopos,1717
NZ_CP079822.1,32984,root,32876,Bacteria,32876,Actinomycetota,32876,Actinomycetes,32876,Micrococcales,32876,Micrococcaceae,32876,Rothia,32876,Rothia mucilaginosa,32874
NZ_CP102197.1,34366,root,34249,Bacteria,34249,Actinomycetota,34249,Actinomycetes,34249,Actinomycetales,34235,Actinomycetaceae,34235,Schaalia,34233,Schaalia odontolytica,34218
NZ_CP060204.1,24058,root,23968,Bacteria,23968,Bacillota,23968,Negativicutes,23968,Selenomonadales,23968,Selenomonadaceae,23968,Selenomonas,23968,Selenomonas timonae,23906
NZ_CP012071.1,3996,root,3980,Bacteria,3980,Bacillota,3980,Negativicutes,3980,Selenomonadales,3980,Selenomonadaceae,3980,Selenomonas,3980,Selenomonas sp. oral taxon 478,3921
NZ_CP127842.1,200832,root,200130,Bacteria,200130,Bacillota,200017,Bacilli,199344,Lactobacillales,199339,Streptococcaceae,199111,Streptococcus,199111,Streptococcus dysgalactiae,140606
NZ_CP079193.1,100,root,98,Bacteria,98,Bacillota,98,Bacilli,98,Lactobacillales,98,Streptococcaceae,98,Streptococcus,98,Streptococcus suis,97
NZ_CP009227.1,838,root,838,Bacteria,838,Spirochaetota,838,Spirochaetia,838,Spirochaetales,838,Treponemataceae,838,Treponema,838,Treponema sp. OMZ 838,522
NZ_CAKAHJ010000001.1,176,root,162,Bacteria,161,Actinomycetota,155,Actinomycetes,155,Actinomycetales,146,Actinomycetaceae,146,Actinomyces,3,uncultured Actinomyces sp.,0
NZ_CAKOJV010000001.1,54837,root,53919,Bacteria,52947,Fusobacteriota,52818,Fusobacteriia,52818,Fusobacteriales,52818,Fusobacteriaceae,52818,Fusobacterium,52817,uncultured Fusobacterium sp.,0
NZ_CABPWA010000001.1,36257,root,15459,Bacteria,9665,Bacillota,7876,Clostridia,5800,Eubacteriales,1691,Peptostreptococcaceae,2813,Peptostreptococcus,1264,uncultured Peptostreptococcus sp.,0
