accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,11925,Actinomyces,1654,1464,987921,0,10615,Actinomyces graevenitzii,55565,0,988075,0,11925
NZ_CP033459.1,196,Pseudoprevotella,2884814,193,999804,0,3,Pseudoprevotella muciniphila,2133944,193,999804,0,3
NZ_CP049272.1,645,Campylobacter,194,645,999354,1,0,Campylobacter concisus,199,645,999355,0,0
ACIL03000013.1,99,Catonella,43996,0,999901,0,99,Catonella morbi,43997,0,999901,0,99
NZ_CP028101.1,13117,Fusobacterium,848,13208,986740,3,49,Fusobacterium nucleatum,851,12307,986882,1,810
NZ_CP024703.1,140,Fusobacterium,848,13208,986740,3,49,Fusobacterium pseudoperiodonticum,2663009,139,999833,27,1
NZ_CP083637.1,46604,Gemella,1378,46401,953396,0,203,Gemella haemolysans,1379,46350,953396,0,254
NZ_CP031243.1,70,Haemophilus,724,10327,989630,2,41,Haemophilus haemolyticus,726,70,999927,3,0
NZ_AP018768.1,253,Haemophilus,724,10327,989630,2,41,Haemophilus influenzae,727,245,999742,5,8
NZ_CP038817.1,4952,Haemophilus,724,10327,989630,2,41,Haemophilus parahaemolyticus,735,4925,995048,0,27
NZ_CP035368.2,5093,Haemophilus,724,10327,989630,2,41,Haemophilus parainfluenzae,729,5055,994904,3,38
NZ_AP019831.1,24158,Leptotrichia,32067,24126,975743,1,130,Leptotrichia trevisanii,109328,23882,975842,0,276
NZ_AP019829.2,98,Leptotrichia,32067,24126,975743,1,130,Leptotrichia wadei,157687,98,999890,12,0
NZ_CP101528.1,126,Micrococcus,1269,126,999866,8,0,Micrococcus luteus,1270,115,999872,2,11
NZ_CP053939.1,29784,Neisseria,482,32891,966916,3,190,Neisseria mucosa,488,28238,970213,3,1546
NZ_CP073114.1,3297,Neisseria,482,32891,966916,3,190,Neisseria subflava,28449,3175,996547,156,122
NZ_CP092048.1,533,Porphyromonas,836,703,992942,1,6354,Porphyromonas gingivalis,837,526,999465,2,7
NC_019960.1,337,Prevotella,838,4335,995533,104,28,Prevotella dentalis,52227,336,999659,4,1
NZ_CP024696.1,701,Prevotella,838,4335,995533,104,28,Prevotella intermedia,28131,683,999293,6,18
NZ_CP072363.1,3241,Prevotella,838,4335,995533,104,28,Prevotella jejuni,1177574,3187,996756,3,54
NZ_CP072390.1,84,Prevotella,838,4335,995533,104,28,Prevotella scopos,589437,84,999913,3,0
NZ_CP079201.1,98,Rothia,32207,807748,189156,123,2973,Rothia dentocariosa,2047,97,999888,14,1
NZ_CP079822.1,810623,Rothia,32207,807748,189156,123,2973,Rothia mucilaginosa,43675,807595,189296,81,3028
NZ_LS483444.1,12023,Streptococcus,1301,28693,971176,23,108,Streptococcus australis,113107,11387,987966,11,636
NZ_CP012646.1,16512,Streptococcus,1301,28693,971176,23,108,Streptococcus mitis,28037,15629,983488,0,883
NZ_CP009227.1,196,Treponema,157,6318,992690,1,991,Treponema sp. OMZ 838,1539298,122,999804,0,74
NZ_CAKAHJ010000001.1,154,Actinomyces,1654,1464,987921,0,10615,uncultured Actinomyces sp.,249061,0,999846,0,154
NZ_UQJH01000001.1,6524,Porphyromonas,836,703,992942,1,6354,uncultured Porphyromonas sp.,159274,0,993476,0,6524
NC_015875.1,56,Streptococcus,1301,28693,971176,23,108,Streptococcus pseudopneumoniae,257758,53,999937,7,3
NZ_CP079193.1,70,Streptococcus,1301,28693,971176,23,108,Streptococcus suis,1307,69,999915,15,1
NZ_CAMNMG010000001.1,140,Streptococcus,1301,28693,971176,23,108,uncultured Streptococcus sp.,83427,0,999860,0,140
NZ_CALHUL010000006.1,7113,Treponema,157,6318,992690,1,991,uncultured Treponema sp.,162155,0,992887,0,7113
NZ_CP020566.1,407,Veillonella,29465,1033,998945,17,5,Veillonella atypica,39777,404,999593,0,3
NZ_LR134375.1,112,Veillonella,29465,1033,998945,17,5,Veillonella dispar,39778,106,999877,11,6
NZ_AP022321.1,98,Veillonella,29465,1033,998945,17,5,Veillonella nakazawae,2682456,89,999901,1,9
NZ_CP019721.1,421,Veillonella,29465,1033,998945,17,5,Veillonella parvula,29466,416,999578,1,5
