read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,795,root,255,Bacteria,250,Actinomycetota,218,Actinomycetes,218,Actinomycetales,114,Actinomycetaceae,114,Actinomyces,67,Actinomyces graevenitzii,0
NZ_LT635457.1,102,root,102,Bacteria,102,Actinomycetota,102,Actinomycetes,102,Actinomycetales,102,Actinomycetaceae,102,Actinomyces,102,Actinomyces pacaensis,102
NZ_CP033459.1,4151,root,4151,Bacteria,4151,Bacteroidota,4151,Bacteroidia,4149,Bacteroidales,4149,Prevotellaceae,4149,Pseudoprevotella,4145,Pseudoprevotella muciniphila,4145
CAKAFU010000002.1,11,root,1,Bacteria,1,Bacteroidota,0,Bacteroidia,0,Bacteroidales,0,Prevotellaceae,0,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,276,root,276,Bacteria,276,Bacteroidota,276,Bacteroidia,274,Bacteroidales,274,Bacteroidaceae,267,Bacteroides,266,Bacteroides fragilis,262
NZ_CP102541.1,274,root,274,Bacteria,274,Actinomycetota,274,Actinomycetes,274,Bifidobacteriales,274,Bifidobacteriaceae,274,Bifidobacterium,274,Bifidobacterium longum,215
NZ_CP049272.1,3148,root,3148,Bacteria,3148,Campylobacterota,3148,Epsilonproteobacteria,3148,Campylobacterales,3148,Campylobacteraceae,3148,Campylobacter,3148,Campylobacter concisus,3141
NZ_CP012544.1,11,root,11,Bacteria,11,Campylobacterota,11,Epsilonproteobacteria,11,Campylobacterales,11,Campylobacteraceae,11,Campylobacter,11,Campylobacter showae,11
NZ_CP022386.1,5,root,5,Bacteria,5,Bacteroidota,5,Flavobacteriia,5,Flavobacteriales,5,Flavobacteriaceae,5,Capnocytophaga,5,Capnocytophaga gingivalis,5
NZ_CP022384.1,7,root,7,Bacteria,7,Bacteroidota,7,Flavobacteriia,7,Flavobacteriales,7,Flavobacteriaceae,7,Capnocytophaga,7,Capnocytophaga leadbetteri,7
ACIL03000013.1,11759,root,2055,Bacteria,1514,Bacillota,1157,Clostridia,915,Eubacteriales,193,Lachnospiraceae,594,Catonella,0,Catonella morbi,0
NC_001472.1,79,root,79,Viruses,79,Pisuviricota,79,Pisoniviricetes,79,Picornavirales,79,Picornaviridae,79,Enterovirus,79,Enterovirus B,79
NZ_CP018196.1,986,root,986,Bacteria,985,Fusobacteriota,985,Fusobacteriia,985,Fusobacteriales,985,Fusobacteriaceae,985,Fusobacterium,985,Fusobacterium necrophorum,984
NZ_CP028101.1,584,root,584,Bacteria,583,Fusobacteriota,583,Fusobacteriia,583,Fusobacteriales,583,Fusobacteriaceae,583,Fusobacterium,583,Fusobacterium nucleatum,512
NZ_CP024703.1,2973,root,2970,Bacteria,2970,Fusobacteriota,2970,Fusobacteriia,2970,Fusobacteriales,2970,Fusobacteriaceae,2970,Fusobacterium,2970,Fusobacterium pseudoperiodonticum,2880
NZ_CP083637.1,19438,root,19426,Bacteria,19424,Bacillota,19419,Bacilli,19415,Bacillales,19412,unclassified Bacillales family,0,Gemella,19408,Gemella haemolysans,19361
NZ_CP031243.1,17914,root,17912,Bacteria,17912,Pseudomonadota,17909,Gammaproteobacteria,17903,Pasteurellales,17900,Pasteurellaceae,17900,Haemophilus,17848,Haemophilus haemolyticus,17303
NZ_AP018768.1,9444,root,9443,Bacteria,9443,Pseudomonadota,9443,Gammaproteobacteria,9439,Pasteurellales,9439,Pasteurellaceae,9439,Haemophilus,9416,Haemophilus influenzae,8790
