accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,59,Actinomyces,1654,67,999102,1,830,Actinomyces pacaensis,1852377,59,999935,6,0
NZ_CP033459.1,1018,Pseudoprevotella,2884814,1014,998978,4,4,Pseudoprevotella muciniphila,2133944,1014,998978,4,4
CAKAFU010000002.1,33,Alloprevotella,1283313,0,999967,0,33,Alloprevotella tannerae,76122,0,999967,0,33
NZ_CP036550.1,830,Bacteroides,816,813,998906,264,17,Bacteroides fragilis,817,809,999143,27,21
NZ_CP049272.1,11625,Campylobacter,194,11790,988173,0,37,Campylobacter concisus,199,11585,988374,1,40
NZ_CP012544.1,148,Campylobacter,194,11790,988173,0,37,Campylobacter showae,204,148,999850,2,0
NZ_CP022386.1,172,Capnocytophaga,1016,18472,981433,2,93,Capnocytophaga gingivalis,1017,171,999827,1,1
NZ_CP022384.1,73,Capnocytophaga,1016,18472,981433,2,93,Capnocytophaga leadbetteri,327575,70,999926,1,3
NZ_CP022379.1,18320,Capnocytophaga,1016,18472,981433,2,93,Capnocytophaga sputigena,1019,18136,981680,0,184
ACIL03000013.1,16,Catonella,43996,0,999984,0,16,Catonella morbi,43997,0,999984,0,16
NZ_CP028101.1,170,Fusobacterium,848,44892,954927,2,179,Fusobacterium nucleatum,851,162,999787,43,8
NZ_CP024703.1,44785,Fusobacterium,848,44892,954927,2,179,Fusobacterium pseudoperiodonticum,2663009,44037,955215,0,748
NZ_CP083637.1,129,Gemella,1378,129,999871,0,0,Gemella haemolysans,1379,129,999871,0,0
NZ_CP040915.1,95534,Georgenia,154116,95191,904466,0,343,Georgenia yuyongxinii,2589797,95174,904466,0,360
NZ_CP031243.1,1037,Haemophilus,724,32331,967479,1,189,Haemophilus haemolyticus,726,1022,998962,1,15
NZ_AP018768.1,256,Haemophilus,724,32331,967479,1,189,Haemophilus influenzae,727,250,999738,6,6
NZ_CP038817.1,571,Haemophilus,724,32331,967479,1,189,Haemophilus parahaemolyticus,735,563,999428,1,8
NZ_CP035368.2,30656,Haemophilus,724,32331,967479,1,189,Haemophilus parainfluenzae,729,30380,969343,1,276
NC_013203.1,43,Lancefieldella,2767353,43,999957,0,0,Lancefieldella parvula,1382,43,999957,0,0
NZ_LR134378.1,18210,Lautropia,47670,18145,981790,0,65,Lautropia mirabilis,47671,18145,981790,0,65
NZ_AP019831.1,40,Leptotrichia,32067,70,999930,0,0,Leptotrichia trevisanii,109328,39,999960,0,1
NZ_AP019829.2,30,Leptotrichia,32067,70,999930,0,0,Leptotrichia wadei,157687,29,999970,0,1
