accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,12069,Actinomyces,1654,931,987412,1,11656,Actinomyces graevenitzii,55565,0,987931,0,12069
NZ_CP033459.1,9027,Pseudoprevotella,2884814,9017,990970,3,10,Pseudoprevotella muciniphila,2133944,9017,990970,3,10
CAKAFU010000002.1,39,Alloprevotella,1283313,0,999961,0,39,Alloprevotella tannerae,76122,0,999961,0,39
NZ_CP036550.1,7916,Bacteroides,816,7716,992026,58,200,Bacteroides fragilis,817,7627,992079,5,289
NZ_CP012544.1,2241,Campylobacter,194,2632,997367,0,1,Campylobacter showae,204,2232,997759,0,9
NZ_CP049272.1,352,Campylobacter,194,2632,997367,0,1,Campylobacter concisus,199,352,999648,0,0
NZ_CP082871.1,40,Campylobacter,194,2632,997367,0,1,Campylobacter hominis,76517,39,999960,0,1
NZ_CP022384.1,13431,Capnocytophaga,1016,13645,986339,0,16,Capnocytophaga leadbetteri,327575,13014,986569,0,417
NZ_CP022386.1,96,Capnocytophaga,1016,13645,986339,0,16,Capnocytophaga gingivalis,1017,96,999902,2,0
NZ_CP022379.1,134,Capnocytophaga,1016,13645,986339,0,16,Capnocytophaga sputigena,1019,134,999864,2,0
NZ_CP028101.1,950,Fusobacterium,848,56307,942898,1,794,Fusobacterium nucleatum,851,839,999001,49,111
NZ_CP024703.1,36097,Fusobacterium,848,56307,942898,1,794,Fusobacterium pseudoperiodonticum,2663009,34962,963898,5,1135
NZ_CP083637.1,28380,Gemella,1378,28335,971620,0,45,Gemella haemolysans,1379,28273,971620,0,107
NZ_CP031243.1,3702,Haemophilus,724,292630,706365,13,992,Haemophilus haemolyticus,726,3598,996291,7,104
NZ_AP018768.1,648,Haemophilus,724,292630,706365,13,992,Haemophilus influenzae,727,602,999246,106,46
NZ_CP038817.1,219413,Haemophilus,724,292630,706365,13,992,Haemophilus parahaemolyticus,735,218029,780587,0,1384
NZ_CP035368.2,69859,Haemophilus,724,292630,706365,13,992,Haemophilus parainfluenzae,729,69153,930123,18,706
NZ_CP065999.1,38,Kingella,32257,38,999958,4,0,Kingella denitrificans,502,38,999962,0,0
NZ_LR134378.1,92,Lautropia,47670,92,999908,0,0,Lautropia mirabilis,47671,92,999908,0,0
NZ_AP019831.1,44,Leptotrichia,32067,42,999955,1,2,Leptotrichia trevisanii,109328,42,999956,0,2
NZ_CP101528.1,79951,Micrococcus,1269,79699,920046,3,252,Micrococcus luteus,1270,63527,920048,1,16424
NZ_CP039886.1,2109,Neisseria,482,313342,685346,15,1297,Neisseria flavescens,484,1960,997807,84,149
NZ_CP030820.1,1449,Neisseria,482,313342,685346,15,1297,Neisseria meningitidis,487,1342,998402,149,107
NZ_CP073114.1,311081,Neisseria,482,313342,685346,15,1297,Neisseria subflava,28449,280539,688912,7,30542
NZ_CP092048.1,174,Porphyromonas,836,174,999768,4,54,Porphyromonas gingivalis,837,172,999824,2,2
NZ_CP024696.1,285,Prevotella,838,373,997274,5,2348,Prevotella intermedia,28131,273,999711,4,12
NZ_CP072390.1,42,Prevotella,838,373,997274,5,2348,Prevotella scopos,589437,41,999958,0,1
NZ_CP079201.1,78,Rothia,32207,55710,944172,106,12,Rothia dentocariosa,2047,78,999917,5,0
NZ_CP079822.1,55644,Rothia,32207,55710,944172,106,12,Rothia mucilaginosa,43675,55615,944283,73,29
NZ_CP102197.1,9641,Schaalia,2529408,9620,989599,760,21,Schaalia odontolytica,1660,9604,989931,428,37
NZ_CP012646.1,10947,Streptococcus,1301,11055,988925,3,17,Streptococcus mitis,28037,9973,989052,1,974
NC_015875.1,29,Streptococcus,1301,11055,988925,3,17,Streptococcus pseudopneumoniae,257758,26,999970,1,3
NZ_CP079193.1,29,Streptococcus,1301,11055,988925,3,17,Streptococcus suis,1307,29,999970,1,0
NZ_CP009227.1,249,Treponema,157,31695,963479,1,4825,Treponema sp. OMZ 838,1539298,129,999751,0,120
NZ_CAKAHJ010000001.1,518,Actinomyces,1654,931,987412,1,11656,uncultured Actinomyces sp.,249061,0,999482,0,518
NZ_CAKOJV010000001.1,20054,Fusobacterium,848,56307,942898,1,794,uncultured Fusobacterium sp.,159267,0,979946,0,20054
NZ_CAJTJS010000001.1,2394,Prevotella,838,373,997274,5,2348,uncultured Prevotella sp.,159272,0,997606,0,2394
NZ_CABPWA010000001.1,71,Peptostreptococcus,1257,0,999929,0,71,uncultured Peptostreptococcus sp.,169971,0,999929,0,71
NZ_UQJH01000001.1,54,Porphyromonas,836,174,999768,4,54,uncultured Porphyromonas sp.,159274,0,999946,0,54
NZ_CAMNMG010000001.1,67,Streptococcus,1301,11055,988925,3,17,uncultured Streptococcus sp.,83427,0,999933,0,67
NZ_CALHUL010000006.1,36271,Treponema,157,31695,963479,1,4825,uncultured Treponema sp.,162155,0,963729,0,36271
NZ_CP020566.1,73,Veillonella,29465,64273,935697,8,22,Veillonella atypica,39777,73,999923,4,0
NZ_LR134375.1,9528,Veillonella,29465,64273,935697,8,22,Veillonella dispar,39778,8922,990468,4,606
NZ_AP022321.1,985,Veillonella,29465,64273,935697,8,22,Veillonella nakazawae,2682456,878,999005,10,107
NZ_CP019721.1,53709,Veillonella,29465,64273,935697,8,22,Veillonella parvula,29466,53225,946279,12,484
