read_accession_id,taxid,count
NZ_CP033459.1,2133944,15957
NZ_CP033459.1,171552,2
NZ_CP033459.1,2691580,1
NZ_CP033459.1,171549,1
NZ_CP033459.1,2913614,1
NZ_CP033459.1,976,1
NZ_CP033459.1,165179,1
NZ_CP036550.1,817,4986
NZ_CP036550.1,815,20
NZ_CP036550.1,171549,68
NZ_CP036550.1,537011,4
NZ_CP036550.1,976,22
NZ_CP036550.1,295405,14
NZ_CP036550.1,816,19
NZ_CP036550.1,862962,21
NZ_CP036550.1,76832,2
NZ_CP036550.1,371601,1
NZ_CP036550.1,28128,1
NZ_CP036550.1,357276,2
NZ_CP036550.1,997879,4
NZ_CP036550.1,626932,2
NZ_CP036550.1,200644,1
NZ_CP036550.1,28131,3
NZ_CP036550.1,165179,1
NZ_CP036550.1,717959,1
NZ_CP036550.1,291645,2
NZ_CP036550.1,2713414,2
NZ_CP036550.1,821,2
NZ_CP036550.1,823,2
NZ_CP036550.1,818,1
NZ_CP036550.1,2650157,1
NZ_CP049272.1,199,3967
NZ_CP049272.1,360104,41
NZ_CP049272.1,194,2
NZ_CP012544.1,204,60
NZ_CP012544.1,194,1
NZ_CP022386.1,1017,1548
NZ_CP022386.1,1016,2
NZ_CP022384.1,327575,27752
NZ_CP022384.1,1016,441
NZ_CP022384.1,28189,19
NZ_CP022384.1,1316596,14
NZ_CP022384.1,1018,4
NZ_CP022384.1,2545799,41
NZ_CP022384.1,28188,6
NZ_CP022384.1,2640652,1
NZ_CP022384.1,1019,11
NZ_CP022384.1,1848904,4
NZ_CP022384.1,200644,3
NZ_CP022384.1,2708117,5
NZ_CP022384.1,1705617,1
NZ_CP022384.1,976,1
NZ_CP022384.1,1316593,3
NZ_CP022384.1,45243,2
NZ_CP022379.1,1019,3718
NZ_CP022379.1,1016,11
NZ_CP022379.1,200644,2
NZ_CP022379.1,2545799,1
NZ_CP018196.1,143387,20
NZ_CP018196.1,859,4
NZ_CP028101.1,851,4109
NZ_CP028101.1,285729,12
NZ_CP028101.1,190304,8
NZ_CP028101.1,76857,52
NZ_CP028101.1,525283,57
NZ_CP028101.1,2663009,13
NZ_CP028101.1,848,89
NZ_CP028101.1,1583098,7
NZ_CP028101.1,1307442,4
NZ_CP028101.1,469602,2
NZ_CP028101.1,76856,43
NZ_CP028101.1,76859,39
NZ_CP028101.1,457405,1
NZ_CP028101.1,155615,16
NZ_CP028101.1,1307427,4
NZ_CP028101.1,1307428,1
NZ_CP028101.1,469616,2
NZ_CP028101.1,469601,1
NZ_CP024703.1,2663009,331
NZ_CP024703.1,848,1
NZ_CP024703.1,851,1
NZ_CP024703.1,285729,1
NZ_CP024703.1,76857,1
NZ_CP083637.1,1379,43
NZ_CP031243.1,726,37
NZ_AP018768.1,727,204
NZ_AP018768.1,712310,1
NZ_AP018768.1,724,4
NZ_AP018768.1,1232659,1
NZ_AP018768.1,262728,1
NZ_CP038817.1,735,11826
NZ_CP038817.1,724,14
NZ_CP038817.1,712,3
NZ_CP038817.1,726,1
NZ_CP038817.1,727,3
NZ_CP038817.1,485,1
NZ_CP038817.1,1443036,1
NZ_CP038817.1,712310,1
NZ_CP038817.1,1199245,1
NZ_CP038817.1,2866570,1
NZ_CP038817.1,2911526,1
NZ_CP038817.1,47735,1
NZ_CP035368.2,729,38726
NZ_CP035368.2,862965,448
NZ_CP035368.2,724,135
NZ_CP035368.2,712,38
NZ_CP035368.2,727,11
NZ_CP035368.2,714,1
NZ_CP035368.2,726,2
NZ_CP035368.2,888828,2
NZ_CP035368.2,750,1
NZ_CP035368.2,747,1
NZ_CP035368.2,1224,3
NZ_CP035368.2,111844,1
NZ_CP035368.2,1796644,1
NZ_CP035368.2,2820817,1
NZ_CP035368.2,221402,1
NZ_CP035368.2,745,1
NZ_CP035368.2,738,1
NZ_LR134378.1,47671,23
NZ_LR134378.1,887898,1
NZ_AP019829.2,157687,9426
NZ_AP019829.2,157691,8
NZ_AP019829.2,157688,4
NZ_AP019829.2,712361,11
NZ_AP019829.2,523794,5
NZ_AP019829.2,2633022,1
NZ_AP019829.2,32067,41
NZ_AP019829.2,1785996,8
NZ_AP019829.2,3058373,3
NZ_AP019829.2,712368,8
NZ_AP019829.2,712362,3
NZ_AP019829.2,109328,8
NZ_AP019829.2,848,1
NZ_AP019829.2,554406,7
NZ_CP101528.1,1270,7665
NZ_CP101528.1,1269,692
NZ_CP101528.1,3142261,16
NZ_CP101528.1,3101753,15
NZ_CP101528.1,1179670,3
NZ_CP101528.1,465515,2
NZ_CP101528.1,1273,8
NZ_CP101528.1,1268,6
NZ_CP101528.1,1049583,1
NZ_CP101528.1,574650,6
NZ_CP101528.1,566027,14
NZ_CP101528.1,1760,1
NZ_CP101528.1,2856555,3
NZ_CP101528.1,85006,3
NZ_CP101528.1,2995171,1
NZ_CP014234.1,34062,3721
NZ_CP014234.1,756892,1
NZ_CP014234.1,475,23
NZ_CP014234.1,468,6
NZ_CP014234.1,108981,1
NZ_CP014234.1,469,1
NZ_CP014234.1,28090,1
NZ_CP039886.1,484,1122
NZ_CP039886.1,482,14
NZ_CP039886.1,28449,2
NZ_CP039886.1,481,1
NZ_CP039886.1,483,1
NZ_CP039886.1,487,4
NZ_CP039886.1,2972775,1
NZ_CP039886.1,492,2
NZ_CP039886.1,485,4
NZ_CP039886.1,2995413,1
NZ_CP039886.1,488,1
NZ_CP039886.1,942513,1
NZ_CP039886.1,2912188,1
NZ_CP073114.1,28449,29567
NZ_CP073114.1,482,719
NZ_CP073114.1,481,61
NZ_CP073114.1,3077590,18
NZ_CP073114.1,641149,1
NZ_CP073114.1,488,27
NZ_CP073114.1,2623750,3
NZ_CP073114.1,483,1
NZ_CP073114.1,492,2
NZ_CP073114.1,487,20
