read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,87,root,87,Bacteria,87,Actinomycetota,87,Actinomycetes,87,Actinomycetales,87,Actinomycetaceae,87,Actinomyces,87,Actinomyces pacaensis,87
NZ_CP033459.1,108,root,107,Bacteria,107,Bacteroidota,107,Bacteroidia,106,Bacteroidales,106,Prevotellaceae,106,Pseudoprevotella,106,Pseudoprevotella muciniphila,106
NZ_CP049272.1,43,root,43,Bacteria,43,Campylobacterota,43,Epsilonproteobacteria,43,Campylobacterales,43,Campylobacteraceae,43,Campylobacter,43,Campylobacter concisus,43
ACIL03000013.1,87,root,34,Bacteria,22,Bacillota,14,Clostridia,10,Eubacteriales,0,Lachnospiraceae,6,Catonella,0,Catonella morbi,0
NC_001464.1,22,root,22,Viruses,22,unclassified Viruses phylum,0,unclassified Viruses class,0,unclassified Viruses order,0,Pospiviroidae,22,Pospiviroid,22,Citrus exocortis viroid,22
NZ_CP028101.1,18214,root,18155,Bacteria,18153,Fusobacteriota,18153,Fusobacteriia,18153,Fusobacteriales,18153,Fusobacteriaceae,18153,Fusobacterium,18153,Fusobacterium nucleatum,17115
NZ_CP083637.1,43,root,43,Bacteria,43,Bacillota,43,Bacilli,43,Bacillales,43,unclassified Bacillales family,0,Gemella,43,Gemella haemolysans,43
NZ_AP018768.1,87,root,86,Bacteria,86,Pseudomonadota,86,Gammaproteobacteria,86,Pasteurellales,86,Pasteurellaceae,86,Haemophilus,86,Haemophilus influenzae,83
NZ_CP038817.1,11183,root,11150,Bacteria,11150,Pseudomonadota,11150,Gammaproteobacteria,11148,Pasteurellales,11148,Pasteurellaceae,11148,Haemophilus,11140,Haemophilus parahaemolyticus,11112
NZ_CP036164.1,47654,root,47509,Bacteria,47509,Actinomycetota,47509,Actinomycetes,47509,Micrococcales,47509,Intrasporangiaceae,47509,Janibacter,47507,Janibacter limosus,47389
NZ_LR134378.1,5451,root,5433,Bacteria,5433,Pseudomonadota,5433,Betaproteobacteria,5433,Burkholderiales,5433,Burkholderiaceae,5433,Lautropia,5433,Lautropia mirabilis,5433
NZ_CP101528.1,7009,root,6984,Bacteria,6984,Actinomycetota,6984,Actinomycetes,6984,Micrococcales,6981,Micrococcaceae,6981,Micrococcus,6969,Micrococcus luteus,6323
NZ_CP126965.1,4586,root,4573,Bacteria,4573,Actinomycetota,4573,Actinomycetes,4573,Micrococcales,4571,Micrococcaceae,4571,Micrococcus,4571,Micrococcus lylae,4560
NZ_CP073114.1,8717,root,8686,Bacteria,8686,Pseudomonadota,8686,Betaproteobacteria,8686,Neisseriales,8686,Neisseriaceae,8686,Neisseria,8665,Neisseria subflava,8434
NZ_CP092048.1,130,root,129,Bacteria,129,Bacteroidota,129,Bacteroidia,129,Bacteroidales,129,Porphyromonadaceae,129,Porphyromonas,129,Porphyromonas gingivalis,129
NC_019960.1,19144,root,19073,Bacteria,19073,Bacteroidota,19073,Bacteroidia,19073,Bacteroidales,19073,Prevotellaceae,18961,Prevotella,18961,Prevotella dentalis,18937
NZ_CP024696.1,324,root,324,Bacteria,324,Bacteroidota,324,Bacteroidia,320,Bacteroidales,320,Prevotellaceae,316,Prevotella,316,Prevotella intermedia,316
NZ_CP079201.1,151,root,151,Bacteria,151,Actinomycetota,151,Actinomycetes,151,Micrococcales,151,Micrococcaceae,151,Rothia,151,Rothia dentocariosa,151
NZ_CP079822.1,553829,root,551819,Bacteria,551819,Actinomycetota,551819,Actinomycetes,551819,Micrococcales,551819,Micrococcaceae,551819,Rothia,551812,Rothia mucilaginosa,551773
NZ_CP102197.1,179455,root,178839,Bacteria,178839,Actinomycetota,178839,Actinomycetes,178839,Actinomycetales,178739,Actinomycetaceae,178739,Schaalia,178715,Schaalia odontolytica,178640
NC_015875.1,65,root,65,Bacteria,65,Bacillota,65,Bacilli,65,Lactobacillales,64,Streptococcaceae,64,Streptococcus,64,Streptococcus pseudopneumoniae,57
NZ_CP079193.1,43,root,43,Bacteria,43,Bacillota,43,Bacilli,43,Lactobacillales,42,Streptococcaceae,42,Streptococcus,42,Streptococcus suis,42
NZ_CAKAHJ010000001.1,52002,root,44751,Bacteria,44478,Actinomycetota,43498,Actinomycetes,43462,Actinomycetales,41015,Actinomycetaceae,41015,Actinomyces,237,uncultured Actinomyces sp.,0
NZ_CAKOJV010000001.1,173,root,170,Bacteria,167,Fusobacteriota,167,Fusobacteriia,167,Fusobacteriales,167,Fusobacteriaceae,167,Fusobacterium,167,uncultured Fusobacterium sp.,0
