read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,1160,root,1160,Bacteria,1160,Actinomycetota,1160,Actinomycetes,1160,Actinomycetales,1160,Actinomycetaceae,1160,Actinomyces,1154,Actinomyces pacaensis,1154
NZ_CP033459.1,19560,root,19552,Bacteria,19549,Bacteroidota,19549,Bacteroidia,19534,Bacteroidales,19534,Prevotellaceae,19530,Pseudoprevotella,19516,Pseudoprevotella muciniphila,19516
NZ_CP036550.1,18109,root,18109,Bacteria,18109,Bacteroidota,18102,Bacteroidia,17946,Bacteroidales,17945,Bacteroidaceae,17626,Bacteroides,17544,Bacteroides fragilis,17043
CAKAFU010000002.1,61,root,9,Bacteria,9,Bacteroidota,8,Bacteroidia,7,Bacteroidales,7,Prevotellaceae,6,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP049272.1,25581,root,25562,Bacteria,25554,Campylobacterota,25552,Epsilonproteobacteria,25552,Campylobacterales,25552,Campylobacteraceae,25551,Campylobacter,25551,Campylobacter concisus,25436
NZ_CP022386.1,241,root,240,Bacteria,240,Bacteroidota,240,Flavobacteriia,240,Flavobacteriales,240,Flavobacteriaceae,240,Capnocytophaga,240,Capnocytophaga gingivalis,238
ACIL03000013.1,4299,root,284,Bacteria,246,Bacillota,188,Clostridia,149,Eubacteriales,37,Lachnospiraceae,83,Catonella,0,Catonella morbi,0
NZ_CP018196.1,252492,root,251846,Bacteria,251592,Fusobacteriota,251425,Fusobacteriia,251425,Fusobacteriales,251425,Fusobacteriaceae,251419,Fusobacterium,251373,Fusobacterium necrophorum,250612
NZ_CP028101.1,17137,root,17075,Bacteria,17030,Fusobacteriota,17013,Fusobacteriia,17013,Fusobacteriales,17013,Fusobacteriaceae,17012,Fusobacterium,17009,Fusobacterium nucleatum,12386
NZ_CP024703.1,69065,root,68737,Bacteria,68515,Fusobacteriota,68474,Fusobacteriia,68474,Fusobacteriales,68474,Fusobacteriaceae,68364,Fusobacterium,68350,Fusobacterium pseudoperiodonticum,61142
NZ_CP083637.1,45467,root,45284,Bacteria,45224,Bacillota,45173,Bacilli,45140,Bacillales,45074,unclassified Bacillales family,0,Gemella,45051,Gemella haemolysans,44724
NZ_CP031243.1,7621,root,7615,Bacteria,7614,Pseudomonadota,7607,Gammaproteobacteria,7596,Pasteurellales,7584,Pasteurellaceae,7584,Haemophilus,7523,Haemophilus haemolyticus,6631
NZ_AP018768.1,1049,root,1049,Bacteria,1049,Pseudomonadota,1049,Gammaproteobacteria,1049,Pasteurellales,1047,Pasteurellaceae,1047,Haemophilus,1040,Haemophilus influenzae,816
NZ_CP038817.1,6687,root,6683,Bacteria,6683,Pseudomonadota,6680,Gammaproteobacteria,6678,Pasteurellales,6667,Pasteurellaceae,6667,Haemophilus,6620,Haemophilus parahaemolyticus,6550
NZ_CP035368.2,26079,root,26064,Bacteria,26061,Pseudomonadota,26056,Gammaproteobacteria,26043,Pasteurellales,26007,Pasteurellaceae,26007,Haemophilus,25757,Haemophilus parainfluenzae,25237
NZ_LR134378.1,2637,root,2637,Bacteria,2637,Pseudomonadota,2636,Betaproteobacteria,2636,Burkholderiales,2635,Burkholderiaceae,2632,Lautropia,2632,Lautropia mirabilis,2632
NZ_AP019829.2,69,root,68,Bacteria,67,Fusobacteriota,67,Fusobacteriia,67,Fusobacteriales,67,Leptotrichiaceae,67,Leptotrichia,67,Leptotrichia wadei,63
NZ_CP101528.1,2867,root,2865,Bacteria,2865,Actinomycetota,2865,Actinomycetes,2865,Micrococcales,2857,Micrococcaceae,2852,Micrococcus,2842,Micrococcus luteus,1662
NZ_CP073114.1,26928,root,26919,Bacteria,26919,Pseudomonadota,26909,Betaproteobacteria,26888,Neisseriales,26876,Neisseriaceae,26860,Neisseria,26669,Neisseria subflava,18703
NZ_CP092048.1,379,root,379,Bacteria,379,Bacteroidota,379,Bacteroidia,379,Bacteroidales,379,Porphyromonadaceae,375,Porphyromonas,375,Porphyromonas gingivalis,375
NZ_CP024696.1,9987,root,9987,Bacteria,9987,Bacteroidota,9986,Bacteroidia,9825,Bacteroidales,9825,Prevotellaceae,9661,Prevotella,9652,Prevotella intermedia,9260
NZ_CP072363.1,222,root,222,Bacteria,222,Bacteroidota,222,Bacteroidia,222,Bacteroidales,222,Prevotellaceae,222,Prevotella,220,Prevotella jejuni,212
AP018050.1,5899,root,5898,Bacteria,5895,Bacteroidota,5895,Bacteroidia,5874,Bacteroidales,5874,Prevotellaceae,5749,Prevotella,5748,Prevotella melaninogenica,5670
NZ_CP072390.1,1738,root,1738,Bacteria,1738,Bacteroidota,1737,Bacteroidia,1737,Bacteroidales,1737,Prevotellaceae,1736,Prevotella,1734,Prevotella scopos,1629
NZ_CP079822.1,32984,root,32984,Bacteria,32984,Actinomycetota,32973,Actinomycetes,32972,Micrococcales,32956,Micrococcaceae,32944,Rothia,32926,Rothia mucilaginosa,32870
NZ_CP102197.1,34366,root,34349,Bacteria,34349,Actinomycetota,34348,Actinomycetes,34347,Actinomycetales,34234,Actinomycetaceae,34234,Schaalia,34157,Schaalia odontolytica,34066
NZ_CP060204.1,24058,root,24057,Bacteria,24056,Bacillota,24056,Negativicutes,24054,Selenomonadales,24053,Selenomonadaceae,24053,Selenomonas,24053,Selenomonas timonae,23606
NZ_CP012071.1,3996,root,3996,Bacteria,3996,Bacillota,3995,Negativicutes,3995,Selenomonadales,3993,Selenomonadaceae,3993,Selenomonas,3993,Selenomonas sp. oral taxon 478,3351
NZ_CP127842.1,200832,root,200818,Bacteria,200803,Bacillota,200017,Bacilli,198666,Lactobacillales,198616,Streptococcaceae,198171,Streptococcus,198099,Streptococcus dysgalactiae,64153
NZ_CP079193.1,100,root,100,Bacteria,100,Bacillota,100,Bacilli,98,Lactobacillales,97,Streptococcaceae,97,Streptococcus,97,Streptococcus suis,89
NZ_CP009227.1,838,root,838,Bacteria,838,Spirochaetota,838,Spirochaetia,838,Spirochaetales,838,Treponemataceae,838,Treponema,838,Treponema sp. OMZ 838,340
NZ_CAKAHJ010000001.1,176,root,102,Bacteria,101,Actinomycetota,99,Actinomycetes,99,Actinomycetales,90,Actinomycetaceae,90,Actinomyces,4,uncultured Actinomyces sp.,0
NZ_CAKOJV010000001.1,54837,root,51693,Bacteria,51276,Fusobacteriota,51181,Fusobacteriia,51181,Fusobacteriales,51181,Fusobacteriaceae,51181,Fusobacterium,51181,uncultured Fusobacterium sp.,0
NZ_CABPWA010000001.1,36257,root,2704,Bacteria,2101,Bacillota,1639,Clostridia,1122,Eubacteriales,343,Peptostreptococcaceae,458,Peptostreptococcus,183,uncultured Peptostreptococcus sp.,0
NZ_UQJH01000001.1,134,root,12,Bacteria,12,Bacteroidota,8,Bacteroidia,6,Bacteroidales,6,Porphyromonadaceae,1,Porphyromonas,1,uncultured Porphyromonas sp.,0
NZ_CAJTJS010000001.1,14098,root,692,Bacteria,652,Bacteroidota,553,Bacteroidia,503,Bacteroidales,491,Prevotellaceae,179,Prevotella,114,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,371,root,279,Bacteria,275,Bacillota,271,Bacilli,271,Lactobacillales,267,Streptococcaceae,264,Streptococcus,264,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,33696,root,28776,Bacteria,28738,Spirochaetota,28631,Spirochaetia,28631,Spirochaetales,28631,Treponemataceae,28631,Treponema,28631,uncultured Treponema sp.,0
NZ_LR134375.1,13244,root,13237,Bacteria,13236,Bacillota,13234,Negativicutes,13233,Veillonellales,13231,Veillonellaceae,13231,Veillonella,13231,Veillonella dispar,11385
NZ_CP020566.1,892,root,889,Bacteria,889,Bacillota,889,Negativicutes,889,Veillonellales,889,Veillonellaceae,889,Veillonella,889,Veillonella atypica,875
NZ_AP022321.1,3407,root,3407,Bacteria,3406,Bacillota,3381,Negativicutes,3375,Veillonellales,3375,Veillonellaceae,3375,Veillonella,3375,Veillonella nakazawae,2635
NZ_CP019721.1,380,root,380,Bacteria,380,Bacillota,380,Negativicutes,380,Veillonellales,380,Veillonellaceae,380,Veillonella,380,Veillonella parvula,372
