read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP049272.1,3817,root,3817,Bacteria,3817,Campylobacterota,3817,Epsilonproteobacteria,3817,Campylobacterales,3817,Campylobacteraceae,3817,Campylobacter,3817,Campylobacter concisus,3809
CP097095.1,21,root,7,Bacteria,7,Actinomycetota,7,Actinomycetes,7,Actinomycetales,5,Actinomycetaceae,5,Actinomyces,1,Actinomyces graevenitzii,0
NZ_LT635457.1,21,root,21,Bacteria,21,Actinomycetota,21,Actinomycetes,21,Actinomycetales,21,Actinomycetaceae,21,Actinomyces,21,Actinomyces pacaensis,21
NZ_CP033459.1,1275,root,1275,Bacteria,1275,Bacteroidota,1275,Bacteroidia,1275,Bacteroidales,1275,Prevotellaceae,1275,Pseudoprevotella,1275,Pseudoprevotella muciniphila,1275
CAKAFU010000002.1,42,root,11,Bacteria,11,Bacteroidota,11,Bacteroidia,11,Bacteroidales,11,Prevotellaceae,9,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,147,root,147,Bacteria,147,Bacteroidota,147,Bacteroidia,146,Bacteroidales,146,Bacteroidaceae,144,Bacteroides,142,Bacteroides fragilis,140
NZ_CP012544.1,70,root,70,Bacteria,70,Campylobacterota,70,Epsilonproteobacteria,70,Campylobacterales,70,Campylobacteraceae,70,Campylobacter,70,Campylobacter showae,70
NZ_CP022386.1,1716,root,1716,Bacteria,1716,Bacteroidota,1716,Flavobacteriia,1715,Flavobacteriales,1715,Flavobacteriaceae,1715,Capnocytophaga,1715,Capnocytophaga gingivalis,1711
NZ_CP022384.1,15954,root,15948,Bacteria,15948,Bacteroidota,15948,Flavobacteriia,15942,Flavobacteriales,15942,Flavobacteriaceae,15935,Capnocytophaga,15935,Capnocytophaga leadbetteri,15419
NZ_CP022379.1,217,root,217,Bacteria,217,Bacteroidota,217,Flavobacteriia,217,Flavobacteriales,217,Flavobacteriaceae,217,Capnocytophaga,217,Capnocytophaga sputigena,211
NZ_CP028101.1,112,root,112,Bacteria,112,Fusobacteriota,112,Fusobacteriia,112,Fusobacteriales,112,Fusobacteriaceae,112,Fusobacterium,112,Fusobacterium nucleatum,95
NZ_CP024703.1,16305,root,16303,Bacteria,16294,Fusobacteriota,16293,Fusobacteriia,16293,Fusobacteriales,16293,Fusobacteriaceae,16290,Fusobacterium,16290,Fusobacterium pseudoperiodonticum,15794
NZ_CP083637.1,385,root,385,Bacteria,385,Bacillota,385,Bacilli,385,Bacillales,385,unclassified Bacillales family,0,Gemella,385,Gemella haemolysans,383
NZ_CP031243.1,294,root,294,Bacteria,294,Pseudomonadota,294,Gammaproteobacteria,294,Pasteurellales,294,Pasteurellaceae,294,Haemophilus,292,Haemophilus haemolyticus,283
