accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,30931,Actinomyces,1654,60242,922835,4,16919,Actinomyces pacaensis,1852377,30819,969037,32,112
NZ_CP033459.1,9720,Pseudoprevotella,2884814,9688,990269,11,32,Pseudoprevotella muciniphila,2133944,9688,990269,11,32
CAKAFU010000002.1,3550,Alloprevotella,1283313,0,996450,0,3550,Alloprevotella tannerae,76122,0,996450,0,3550
NZ_CP036550.1,11100,Bacteroides,816,28831,969267,110,1792,Bacteroides fragilis,817,10695,986853,2047,405
NZ_CP040630.1,19523,Bacteroides,816,28831,969267,110,1792,Bacteroides sp. PHL 2737,2162637,316,980477,0,19207
NZ_CP102541.1,10,Bifidobacterium,1678,10,999957,33,0,Bifidobacterium longum,216816,8,999987,3,2
NZ_CP049272.1,34607,Campylobacter,194,68166,930677,27,1130,Campylobacter concisus,199,34476,965174,219,131
NZ_CP012544.1,3765,Campylobacter,194,68166,930677,27,1130,Campylobacter showae,204,3740,994931,1304,25
NZ_CP022386.1,4,Capnocytophaga,1016,11,999982,7,0,Capnocytophaga gingivalis,1017,4,999994,2,0
NZ_CP022384.1,3,Capnocytophaga,1016,11,999982,7,0,Capnocytophaga leadbetteri,327575,3,999997,0,0
NZ_CP022379.1,4,Capnocytophaga,1016,11,999982,7,0,Capnocytophaga sputigena,1019,4,999996,0,0
ACIL03000013.1,18052,Catonella,43996,0,981948,0,18052,Catonella morbi,43997,0,981948,0,18052
NC_001472.1,331,Enterovirus,12059,329,999669,0,2,Enterovirus B,138949,329,999669,0,2
NZ_CP018196.1,1575,Fusobacterium,848,8315,991566,78,41,Fusobacterium necrophorum,859,1564,998391,34,11
NZ_CP028101.1,4599,Fusobacterium,848,8315,991566,78,41,Fusobacterium nucleatum,851,4338,995398,3,261
NZ_CP024703.1,2147,Fusobacterium,848,8315,991566,78,41,Fusobacterium pseudoperiodonticum,2663009,2101,997846,7,46
NZ_CP083637.1,11851,Gemella,1378,12198,987592,138,72,Gemella haemolysans,1379,11787,988140,9,64
