read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,2975,root,914,Bacteria,898,Actinomycetota,764,Actinomycetes,762,Actinomycetales,407,Actinomycetaceae,407,Actinomyces,238,Actinomyces graevenitzii,0
NZ_LT635457.1,1753,root,1753,Bacteria,1753,Actinomycetota,1753,Actinomycetes,1753,Actinomycetales,1753,Actinomycetaceae,1753,Actinomyces,1751,Actinomyces pacaensis,1751
NZ_CAKAHJ010000001.1,11511,root,8596,Bacteria,8544,Actinomycetota,8397,Actinomycetes,8389,Actinomycetales,7797,Actinomycetaceae,7797,Actinomyces,67,uncultured Actinomyces sp.,0
NZ_CP124548.1,5948,root,5947,Bacteria,5947,Actinomycetota,5947,Actinomycetes,5947,Actinomycetales,5947,Actinomycetaceae,5947,Actinomyces,5947,Actinomyces israelii,5943
NZ_CP012072.1,7994,root,7992,Bacteria,7992,Actinomycetota,7992,Actinomycetes,7992,Actinomycetales,7992,Actinomycetaceae,7992,Schaalia,7992,Schaalia meyeri,7984
NZ_CP033459.1,12980,root,12978,Bacteria,12978,Bacteroidota,12978,Bacteroidia,12974,Bacteroidales,12974,Prevotellaceae,12974,Pseudoprevotella,12973,Pseudoprevotella muciniphila,12973
CAKAFU010000002.1,1711,root,379,Bacteria,364,Bacteroidota,312,Bacteroidia,274,Bacteroidales,274,Prevotellaceae,211,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,3108,root,3108,Bacteria,3108,Campylobacterota,3108,Epsilonproteobacteria,3108,Campylobacterales,3108,Arcobacteraceae,3108,Aliarcobacter,3097,Aliarcobacter cryaerophilus,3087
NZ_CP036550.1,427,root,427,Bacteria,427,Bacteroidota,427,Bacteroidia,424,Bacteroidales,424,Bacteroidaceae,421,Bacteroides,420,Bacteroides fragilis,412
NZ_CP040630.1,5049,root,5049,Bacteria,5049,Bacteroidota,5049,Bacteroidia,5004,Bacteroidales,5004,Bacteroidaceae,4676,Bacteroides,4655,Bacteroides sp. PHL 2737,49
NZ_CP049272.1,6775,root,6775,Bacteria,6775,Campylobacterota,6774,Epsilonproteobacteria,6774,Campylobacterales,6774,Campylobacteraceae,6774,Campylobacter,6774,Campylobacter concisus,6756
NZ_CP102541.1,166,root,166,Bacteria,166,Actinomycetota,166,Actinomycetes,166,Bifidobacteriales,166,Bifidobacteriaceae,166,Bifidobacterium,166,Bifidobacterium longum,136
NZ_CP082871.1,3439,root,3432,Bacteria,3427,Campylobacterota,3426,Epsilonproteobacteria,3426,Campylobacterales,3426,Campylobacteraceae,3426,Campylobacter,3426,Campylobacter hominis,3422
NZ_CP012544.1,2785,root,2785,Bacteria,2785,Campylobacterota,2785,Epsilonproteobacteria,2785,Campylobacterales,2785,Campylobacteraceae,2785,Campylobacter,2785,Campylobacter showae,2773
NZ_CALGPY010000005.1,760,root,723,Bacteria,718,Campylobacterota,715,Epsilonproteobacteria,715,Campylobacterales,715,Campylobacteraceae,715,Campylobacter,715,uncultured Campylobacter sp.,0
NZ_CP022386.1,3395,root,3394,Bacteria,3394,Bacteroidota,3394,Flavobacteriia,3394,Flavobacteriales,3394,Flavobacteriaceae,3394,Capnocytophaga,3394,Capnocytophaga gingivalis,3384
NZ_CP022384.1,3373,root,3372,Bacteria,3372,Bacteroidota,3372,Flavobacteriia,3371,Flavobacteriales,3371,Flavobacteriaceae,3370,Capnocytophaga,3370,Capnocytophaga leadbetteri,3285
NZ_CP022379.1,3664,root,3663,Bacteria,3663,Bacteroidota,3663,Flavobacteriia,3663,Flavobacteriales,3663,Flavobacteriaceae,3655,Capnocytophaga,3655,Capnocytophaga sputigena,3623
ACIL03000013.1,4970,root,856,Bacteria,641,Bacillota,473,Clostridia,369,Eubacteriales,66,Lachnospiraceae,245,Catonella,0,Catonella morbi,0
NC_001464.1,5534,root,5282,Viruses,5282,unclassified Viruses phylum,0,unclassified Viruses class,0,unclassified Viruses order,0,Pospiviroidae,5282,Pospiviroid,5282,Citrus exocortis viroid,5251
NZ_CP073092.1,7710,root,7710,Bacteria,7710,Actinomycetota,7710,Actinomycetes,7710,Mycobacteriales,7643,Corynebacteriaceae,7643,Corynebacterium,7643,Corynebacterium tuberculostearicum,7494
NZ_CP101133.1,9289,root,9289,Bacteria,9289,Actinomycetota,9289,Actinomycetes,9289,Mycobacteriales,9289,Corynebacteriaceae,9289,Corynebacterium,9289,Corynebacterium pseudotuberculosis,9254
NZ_CP100372.1,2118,root,2118,Bacteria,2118,Actinomycetota,2118,Actinomycetes,2118,Mycobacteriales,2117,Corynebacteriaceae,2117,Corynebacterium,2117,Corynebacterium pseudodiphtheriticum,2065
NZ_CP063195.1,9327,root,9327,Bacteria,9327,Actinomycetota,9309,Actinomycetes,9309,Mycobacteriales,9203,Corynebacteriaceae,9203,Corynebacterium,9203,Corynebacterium jeikeium,8900
NZ_CP100361.1,1884,root,1884,Bacteria,1884,Actinomycetota,1879,Actinomycetes,1879,Mycobacteriales,1878,Corynebacteriaceae,1878,Corynebacterium,1878,Corynebacterium propinquum,1848
NZ_CP024931.1,1849,root,1849,Bacteria,1849,Actinomycetota,1846,Actinomycetes,1846,Mycobacteriales,1826,Corynebacteriaceae,1826,Corynebacterium,1826,Corynebacterium striatum,1778
NZ_AP027140.1,911,root,911,Bacteria,911,Actinomycetota,911,Actinomycetes,911,Mycobacteriales,911,Corynebacteriaceae,911,Corynebacterium,911,Corynebacterium ulcerans,690
NC_001472.1,7620,root,7620,Viruses,7620,Pisuviricota,7620,Pisoniviricetes,7620,Picornavirales,7620,Picornaviridae,7620,Enterovirus,7620,Enterovirus B,7620
MT157224.1,886,root,89,Viruses,53,Pisuviricota,53,Pisoniviricetes,53,Picornavirales,53,Picornaviridae,53,Enterovirus,53,Human rhinovirus sp.,0
NC_038311.1,8154,root,8154,Viruses,8154,Pisuviricota,8154,Pisoniviricetes,8154,Picornavirales,8154,Picornaviridae,8154,Enterovirus,8154,Rhinovirus A,8154
NC_009996.1,6375,root,6375,Viruses,6375,Pisuviricota,6375,Pisoniviricetes,6375,Picornavirales,6375,Picornaviridae,6375,Enterovirus,6375,Rhinovirus C,6375
OQ842458.1,3709,root,449,Viruses,437,Pisuviricota,437,Pisoniviricetes,437,Picornavirales,437,Picornaviridae,437,Enterovirus,437,Enterovirus B,91
NC_038307.1,2960,root,2960,Viruses,2960,Pisuviricota,2960,Pisoniviricetes,2960,Picornavirales,2960,Picornaviridae,2960,Enterovirus,2960,Enterovirus B,2960
OQ842451.1,6962,root,1477,Viruses,1377,Pisuviricota,1377,Pisoniviricetes,1377,Picornavirales,1377,Picornaviridae,1377,Enterovirus,1377,Enterovirus B,663
OQ919261.1,1359,root,234,Viruses,217,Pisuviricota,217,Pisoniviricetes,217,Picornavirales,217,Picornaviridae,217,Enterovirus,217,Enterovirus B,147
OQ842410.1,5442,root,851,Viruses,781,Pisuviricota,781,Pisoniviricetes,781,Picornavirales,781,Picornaviridae,781,Enterovirus,781,Enterovirus A,614
NC_038308.1,5791,root,5791,Viruses,5791,Pisuviricota,5791,Pisoniviricetes,5791,Picornavirales,5791,Picornaviridae,5791,Enterovirus,5791,Enterovirus D,5791
JQ041368.1,713,root,167,Viruses,155,Pisuviricota,155,Pisoniviricetes,155,Picornavirales,155,Picornaviridae,155,Enterovirus,155,Enterovirus B,114
EF174468.1,2663,root,279,Viruses,279,Pisuviricota,279,Pisoniviricetes,279,Picornavirales,279,Picornaviridae,279,Enterovirus,279,Enterovirus B,100
NC_038312.1,1083,root,1083,Viruses,1083,Pisuviricota,1083,Pisoniviricetes,1083,Picornavirales,1083,Picornaviridae,1083,Enterovirus,1083,Rhinovirus B,1083
MN164484.2,1803,root,1802,Viruses,1802,Uroviricota,1802,Caudoviricetes,1802,unclassified Caudoviricetes order,0,Drexlerviridae,1802,Guelphvirus,1759,Escherichia virus ECH1,0
NZ_CP018196.1,12043,root,12042,Bacteria,12038,Fusobacteriota,12036,Fusobacteriia,12036,Fusobacteriales,12036,Fusobacteriaceae,12036,Fusobacterium,12036,Fusobacterium necrophorum,12032
NZ_CP028101.1,2508,root,2508,Bacteria,2508,Fusobacteriota,2508,Fusobacteriia,2508,Fusobacteriales,2508,Fusobacteriaceae,2508,Fusobacterium,2508,Fusobacterium nucleatum,2223
NZ_CP024703.1,149,root,149,Bacteria,149,Fusobacteriota,149,Fusobacteriia,149,Fusobacteriales,149,Fusobacteriaceae,149,Fusobacterium,149,Fusobacterium pseudoperiodonticum,141
NZ_CAKOJV010000001.1,488,root,478,Bacteria,475,Fusobacteriota,474,Fusobacteriia,474,Fusobacteriales,474,Fusobacteriaceae,474,Fusobacterium,474,uncultured Fusobacterium sp.,0
NZ_CP083637.1,218,root,218,Bacteria,218,Bacillota,218,Bacilli,218,Bacillales,218,unclassified Bacillales family,0,Gemella,218,Gemella haemolysans,218
NZ_CP046314.1,2408,root,2407,Bacteria,2407,Bacillota,2379,Bacilli,2321,Bacillales,2280,unclassified Bacillales family,0,Gemella,2280,Gemella morbillorum,2262
NZ_CP040915.1,4278,root,4278,Bacteria,4278,Actinomycetota,4278,Actinomycetes,4278,Micrococcales,4278,Bogoriellaceae,4275,Georgenia,4275,Georgenia yuyongxinii,4275
NZ_CP031243.1,3880,root,3879,Bacteria,3879,Pseudomonadota,3879,Gammaproteobacteria,3874,Pasteurellales,3874,Pasteurellaceae,3874,Haemophilus,3869,Haemophilus haemolyticus,3758
NZ_AP018768.1,9581,root,9581,Bacteria,9581,Pseudomonadota,9581,Gammaproteobacteria,9581,Pasteurellales,9579,Pasteurellaceae,9579,Haemophilus,9567,Haemophilus influenzae,8965
NZ_CP038817.1,8629,root,8626,Bacteria,8626,Pseudomonadota,8626,Gammaproteobacteria,8623,Pasteurellales,8621,Pasteurellaceae,8621,Haemophilus,8604,Haemophilus parahaemolyticus,8586
NZ_CP035368.2,10598,root,10593,Bacteria,10593,Pseudomonadota,10593,Gammaproteobacteria,10592,Pasteurellales,10591,Pasteurellaceae,10591,Haemophilus,10552,Haemophilus parainfluenzae,10484
NZ_LT906463.1,6781,root,6780,Bacteria,6780,Pseudomonadota,6780,Gammaproteobacteria,6779,Pasteurellales,6777,Pasteurellaceae,6777,Haemophilus,6761,Haemophilus pittmaniae,6734
NC_039199.1,6737,root,6737,Viruses,6737,Negarnaviricota,6737,Monjiviricetes,6737,Mononegavirales,6737,Pneumoviridae,6737,Metapneumovirus,6737,Metapneumovirus hominis,6737
