accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,57,Actinomyces,1654,56,999828,0,116,Actinomyces pacaensis,1852377,56,999943,0,1
NZ_CP033459.1,5486,Pseudoprevotella,2884814,5470,994514,0,16,Pseudoprevotella muciniphila,2133944,5470,994514,0,16
CAKAFU010000002.1,171,Alloprevotella,1283313,0,999829,0,171,Alloprevotella tannerae,76122,0,999829,0,171
NZ_CP036550.1,8058,Bacteroides,816,7822,991841,101,236,Bacteroides fragilis,817,7639,991932,10,419
NZ_CP102541.1,57,Bifidobacterium,1678,57,999941,2,0,Bifidobacterium longum,216816,33,999943,0,24
NZ_CP049272.1,943,Campylobacter,194,1011,998986,0,3,Campylobacter concisus,199,933,999057,0,10
NZ_CP012544.1,71,Campylobacter,194,1011,998986,0,3,Campylobacter showae,204,69,999929,0,2
NZ_CP073092.1,47572,Corynebacterium,1716,46958,952428,0,614,Corynebacterium tuberculostearicum,38304,45338,952428,0,2234
NZ_CP028101.1,99487,Fusobacterium,848,99096,900098,0,806,Fusobacterium nucleatum,851,71874,900513,0,27613
NZ_CP024703.1,172,Fusobacterium,848,99096,900098,0,806,Fusobacterium pseudoperiodonticum,2663009,148,999397,431,24
NZ_CP083637.1,757,Gemella,1378,754,999243,0,3,Gemella haemolysans,1379,747,999243,0,10
NZ_CP031243.1,743,Haemophilus,724,529302,465132,3,5563,Haemophilus haemolyticus,726,632,999034,223,111
NZ_AP018768.1,40701,Haemophilus,724,529302,465132,3,5563,Haemophilus influenzae,727,31651,959012,287,9050
NZ_CP038817.1,490078,Haemophilus,724,529302,465132,3,5563,Haemophilus parahaemolyticus,735,479747,509917,5,10331
NZ_CP035368.2,3343,Haemophilus,724,529302,465132,3,5563,Haemophilus parainfluenzae,729,3216,996522,135,127
MT157224.1,43,Enterovirus,12059,1071,998886,0,43,Human rhinovirus sp.,169066,0,999957,0,43
NZ_LR134378.1,243,Lautropia,47670,242,999757,0,1,Lautropia mirabilis,47671,242,999757,0,1
NZ_CP101528.1,286,Micrococcus,1269,284,999714,0,2,Micrococcus luteus,1270,169,999714,0,117
NZ_CP073114.1,143,Neisseria,482,141,999848,9,2,Neisseria subflava,28449,93,999857,0,50
NZ_CP092048.1,271,Porphyromonas,836,266,999705,24,5,Porphyromonas gingivalis,837,265,999715,14,6
NC_019960.1,157,Prevotella,838,159919,833613,13,6455,Prevotella dentalis,52227,157,999838,5,0
NZ_CP024696.1,164731,Prevotella,838,159919,833613,13,6455,Prevotella intermedia,28131,152801,835266,3,11930
NZ_CP072363.1,343,Prevotella,838,159919,833613,13,6455,Prevotella jejuni,1177574,327,999653,4,16
NZ_CP072390.1,57,Prevotella,838,159919,833613,13,6455,Prevotella scopos,589437,51,999940,3,6
NC_038311.1,14,Enterovirus,12059,1071,998886,0,43,Rhinovirus A,147711,14,999986,0,0
NC_009996.1,1057,Enterovirus,12059,1071,998886,0,43,Rhinovirus C,463676,1057,998943,0,0
NZ_CP079201.1,57,Rothia,32207,57,999943,0,0,Rothia dentocariosa,2047,57,999943,0,0
NZ_CP060204.1,20072,Selenomonas,970,20266,979728,0,6,Selenomonas timonae,2754044,19684,979928,0,388
NZ_CP012646.1,52029,Streptococcus,1301,70277,929285,14,424,Streptococcus mitis,28037,41083,947894,77,10946
NZ_CP012071.1,200,Selenomonas,970,20266,979728,0,6,Selenomonas sp. oral taxon 478,712538,176,999799,1,24
NC_015875.1,18615,Streptococcus,1301,70277,929285,14,424,Streptococcus pseudopneumoniae,257758,12970,981356,29,5645
NZ_CP079193.1,57,Streptococcus,1301,70277,929285,14,424,Streptococcus suis,1307,51,999932,11,6
NC_001367.1,57,Tobamovirus,12234,57,999943,0,0,Tobacco mosaic virus,12242,57,999943,0,0
NZ_CP009227.1,1171,Treponema,157,35766,958041,2,6191,Treponema sp. OMZ 838,1539298,472,998829,0,699
NZ_CAKAHJ010000001.1,115,Actinomyces,1654,56,999828,0,116,uncultured Actinomyces sp.,249061,0,999885,0,115
NZ_CAKOJV010000001.1,243,Fusobacterium,848,99096,900098,0,806,uncultured Fusobacterium sp.,159267,0,999757,0,243
NZ_CAJTJS010000001.1,1086,Prevotella,838,159919,833613,13,6455,uncultured Prevotella sp.,159272,0,998914,0,1086
NZ_CALHUL010000006.1,40786,Treponema,157,35766,958041,2,6191,uncultured Treponema sp.,162155,0,959214,0,40786
NZ_LR134375.1,57,Veillonella,29465,470,999529,0,1,Veillonella dispar,39778,49,999943,0,8
NZ_AP022321.1,86,Veillonella,29465,470,999529,0,1,Veillonella nakazawae,2682456,63,999914,0,23
NZ_CP019721.1,328,Veillonella,29465,470,999529,0,1,Veillonella parvula,29466,320,999672,0,8
