read_accession_id,count
NZ_CP028435.1,4963
NZ_CP133094.1,1283
NZ_CP117438.1,1480
NZ_CP076348.1,1282
CP006667.1,4175
NZ_CP033672.1,5740
NZ_CP009323.1,5162
NZ_NBSQ01000002.1,8766
NZ_CP019668.1,11033
NZ_CP020894.3,9128
NZ_UGNY01000001.1,2049
NZ_UHIB01000001.1,9561
NZ_CP082852.1,7093
NZ_UGPB01000001.1,6866
NZ_CP132214.1,5562
NZ_CP080636.1,5368
NZ_CP053987.1,1362
NZ_CP095407.1,13076
NZ_CP095867.1,6675
NZ_CP132330.1,5412
NZ_CP071602.1,3438
NZ_CP071603.1,5196
AM902716.1,7122
NZ_CP021395.1,6078
NZ_UGSA01000001.1,3126
NZ_CP050992.1,10924
NZ_CP034670.1,5215
NZ_CP023527.1,4037
NZ_CP071265.1,8444
NZ_CP099728.1,4642
NZ_CP036514.1,8173
NZ_CP129616.1,1176
NZ_CP129982.1,1893
NZ_CP031257.1,6611
NZ_CP074182.1,12072
NZ_CP132041.1,4383
NZ_CP126335.1,3823
NZ_CP059690.1,2700
NZ_CP119546.1,2197
NZ_CP063229.1,8002
NZ_JAGDEP010000001.1,4471
NZ_CP126697.1,6016
NZ_CP066015.1,1372
NZ_CP102534.1,3584
NZ_CP010106.1,1189
NZ_CP019962.1,3867
CAKAGO010000001.1,4113
AZKM01000008.1,8062
NZ_CP089216.1,11229
NZ_CP070973.1,226
NZ_MVIJ01000001.1,2947
NZ_LQPW01000031.1,1651
ADNV01000327.1,3661
NZ_CP050145.1,5458
NZ_CP119724.1,6688
NZ_CP120507.1,323
NZ_CP041695.1,640
NZ_CP031418.1,3573
NZ_CP006850.1,6048
NZ_JACHIT010000001.1,6251
NZ_JADLRZ010000001.1,2471
NZ_JAJFOF010000001.1,6504
NZ_JAAXPE010000001.1,3890
NZ_AP026979.1,1793
NZ_CP046172.1,397
NZ_CP046320.1,7414
NZ_JABELY010000001.1,2516
NZ_LR134365.1,4337
NZ_UFUW01000001.1,8279
NZ_CP035765.1,12643
NZ_CP059045.1,2460
NZ_CP040423.1,3029
NZ_CP017037.1,3860
NZ_CP090423.1,1901
NZ_CP121763.1,5629
NZ_AP025457.1,6291
NZ_CP019066.1,3743
NZ_CP058970.1,3887
NZ_CP083630.1,3465
NZ_UGGM01000001.1,11421
NZ_RBKV01000001.1,3224
NZ_CP010310.2,10947
NZ_AP018561.1,3590
NZ_CP114997.1,1487
NZ_AWET01000008.1,6396
NC_075417.1,2730
NC_000883.2,5349
NC_076948.1,7852
NC_028752.1,587
NC_006213.1,8475
NC_005831.2,3186
NC_006577.2,879
NC_011202.1,2043
AC_000017.1,8299
NC_017825.1,5274
OP255990.1,1061
OQ689803.1,6381
NC_003443.1,3634
NC_021928.1,5958
OR043657.1,1290
NC_002200.1,11799
