accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,87,Actinomyces,1654,324,944566,21,51596,Actinomyces pacaensis,1852377,87,996357,63,0
NZ_CP033459.1,107,Pseudoprevotella,2884814,106,996399,1,1,Pseudoprevotella muciniphila,2133944,106,996399,1,1
NZ_CP049272.1,43,Campylobacter,194,43,996464,0,0,Campylobacter concisus,199,43,996464,0,0
ACIL03000013.1,86,Catonella,43996,0,996421,0,86,Catonella morbi,43997,0,996421,0,86
NC_001464.1,22,Pospiviroid,185753,22,996485,0,0,Citrus exocortis viroid,12890,22,996485,0,0
NZ_CP028101.1,18155,Fusobacterium,848,18320,978180,1,6,Fusobacterium nucleatum,851,17115,978351,1,1040
NZ_CP083637.1,43,Gemella,1378,43,996464,0,0,Gemella haemolysans,1379,43,996464,0,0
NZ_AP018768.1,86,Haemophilus,724,11226,985271,0,10,Haemophilus influenzae,727,83,996413,8,3
NZ_CP038817.1,11150,Haemophilus,724,11226,985271,0,10,Haemophilus parahaemolyticus,735,11112,985357,0,38
NZ_CP036164.1,47509,Janibacter,53457,47507,948995,3,2,Janibacter limosus,53458,47389,948997,1,120
NZ_LR134378.1,5433,Lautropia,47670,5433,991074,0,0,Lautropia mirabilis,47671,5433,991074,0,0
NZ_CP101528.1,6984,Micrococcus,1269,11601,984882,3,21,Micrococcus luteus,1270,6323,989523,0,661
NZ_CP126965.1,4573,Micrococcus,1269,11601,984882,3,21,Micrococcus lylae,1273,4560,991931,3,13
NZ_CP073114.1,8686,Neisseria,482,8665,987819,2,21,Neisseria subflava,28449,8434,987821,0,252
NZ_CP092048.1,129,Porphyromonas,836,129,996371,7,0,Porphyromonas gingivalis,837,129,996375,3,0
NC_019960.1,19073,Prevotella,838,19284,977003,0,220,Prevotella dentalis,52227,18937,977433,1,136
NZ_CP024696.1,324,Prevotella,838,19284,977003,0,220,Prevotella intermedia,28131,316,996183,0,8
NZ_CP079201.1,151,Rothia,32207,551963,444450,87,7,Rothia dentocariosa,2047,151,996353,3,0
NZ_CP079822.1,551819,Rothia,32207,551963,444450,87,7,Rothia mucilaginosa,43675,551773,444610,78,46
NZ_CP102197.1,178839,Schaalia,2529408,178715,777172,40496,124,Schaalia odontolytica,1660,178640,793612,24056,199
NC_015875.1,65,Streptococcus,1301,190,996265,48,4,Streptococcus pseudopneumoniae,257758,57,996442,0,8
NZ_CP079193.1,43,Streptococcus,1301,190,996265,48,4,Streptococcus suis,1307,42,996460,4,1
NZ_CAKAHJ010000001.1,51833,Actinomyces,1654,324,944566,21,51596,uncultured Actinomyces sp.,249061,0,944674,0,51833
NZ_CAKOJV010000001.1,171,Fusobacterium,848,18320,978180,1,6,uncultured Fusobacterium sp.,159267,0,996336,0,171
NZ_CANLQP010000001.1,65,Micrococcus,1269,11601,984882,3,21,uncultured Micrococcus sp.,114051,0,996442,0,65
NZ_CAMUES010000001.1,42396,Mobiluncus,2050,39987,954111,0,2409,uncultured Mobiluncus sp.,293425,0,954111,0,42396
NZ_CAJTJS010000001.1,107,Prevotella,838,19284,977003,0,220,uncultured Prevotella sp.,159272,0,996400,0,107
NZ_CAMNMG010000001.1,86,Streptococcus,1301,190,996265,48,4,uncultured Streptococcus sp.,83427,0,996421,0,86
NZ_CALHUL010000006.1,3360,Treponema,157,2893,993146,1,467,uncultured Treponema sp.,162155,0,993147,0,3360
NZ_LR134375.1,130,Veillonella,29465,44654,951425,0,428,Veillonella dispar,39778,125,996306,71,5
NZ_AP022321.1,44437,Veillonella,29465,44654,951425,0,428,Veillonella nakazawae,2682456,41667,952070,0,2770
NZ_CP019721.1,515,Veillonella,29465,44654,951425,0,428,Veillonella parvula,29466,513,995844,148,2
