read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,52519,root,52334,Bacteria,52334,Actinomycetota,52307,Actinomycetes,52303,Actinomycetales,52221,Actinomycetaceae,52221,Actinomyces,52022,Actinomyces pacaensis,52013
NZ_CP033459.1,13389,root,13211,Bacteria,13208,Bacteroidota,13198,Bacteroidia,13187,Bacteroidales,13187,Prevotellaceae,13182,Pseudoprevotella,13164,Pseudoprevotella muciniphila,13164
CAKAFU010000002.1,14557,root,1453,Bacteria,1453,Bacteroidota,1364,Bacteroidia,1321,Bacteroidales,1320,Prevotellaceae,1084,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,167290,root,153339,Bacteria,153204,Campylobacterota,152879,Epsilonproteobacteria,0,Campylobacterales,152872,Arcobacteraceae,152645,Aliarcobacter,151107,Aliarcobacter cryaerophilus,145715
NZ_CP036550.1,607,root,600,Bacteria,600,Bacteroidota,598,Bacteroidia,594,Bacteroidales,594,Bacteroidaceae,575,Bacteroides,571,Bacteroides fragilis,530
NZ_CP102541.1,21192,root,21116,Bacteria,21114,Actinomycetota,21104,Actinomycetes,21103,Bifidobacteriales,21073,Bifidobacteriaceae,21073,Bifidobacterium,21062,Bifidobacterium longum,8683
NZ_CP049272.1,14326,root,13882,Bacteria,13876,Campylobacterota,13868,Epsilonproteobacteria,0,Campylobacterales,13867,Campylobacteraceae,13856,Campylobacter,13856,Campylobacter concisus,13736
NZ_CP082871.1,124,root,113,Bacteria,113,Campylobacterota,112,Epsilonproteobacteria,0,Campylobacterales,111,Campylobacteraceae,110,Campylobacter,110,Campylobacter hominis,110
NZ_CP028101.1,83360,root,77001,Bacteria,76904,Fusobacteriota,76701,Fusobacteriia,76701,Fusobacteriales,76701,Fusobacteriaceae,76655,Fusobacterium,76611,Fusobacterium nucleatum,57716
NZ_AP018768.1,333897,root,330328,Bacteria,330057,Pseudomonadota,329705,Gammaproteobacteria,329064,Pasteurellales,328022,Pasteurellaceae,328022,Haemophilus,324226,Haemophilus influenzae,191465
NZ_CP038817.1,14837,root,14626,Bacteria,14619,Pseudomonadota,14605,Gammaproteobacteria,14592,Pasteurellales,14549,Pasteurellaceae,14549,Haemophilus,14392,Haemophilus parahaemolyticus,14062
NC_013203.1,1174,root,1166,Bacteria,1166,Actinomycetota,1165,Coriobacteriia,1164,Coriobacteriales,1163,Atopobiaceae,1163,Lancefieldella,1162,Lancefieldella parvula,1162
NZ_LR134378.1,12080,root,11990,Bacteria,11989,Pseudomonadota,11977,Betaproteobacteria,11920,Burkholderiales,11896,Burkholderiaceae,11853,Lautropia,11838,Lautropia mirabilis,11838
NZ_AP019829.2,790,root,679,Bacteria,679,Fusobacteriota,676,Fusobacteriia,676,Fusobacteriales,676,Leptotrichiaceae,675,Leptotrichia,674,Leptotrichia wadei,553
NZ_CP101528.1,442,root,434,Bacteria,434,Actinomycetota,434,Actinomycetes,434,Micrococcales,430,Micrococcaceae,426,Micrococcus,419,Micrococcus luteus,198
NZ_CP014234.1,78,root,76,Bacteria,76,Pseudomonadota,76,Gammaproteobacteria,76,Moraxellales,76,Moraxellaceae,76,Moraxella,75,Moraxella osloensis,75
NC_019960.1,3562,root,3531,Bacteria,3531,Bacteroidota,3530,Bacteroidia,3529,Bacteroidales,3529,Prevotellaceae,3509,Prevotella,3501,Prevotella dentalis,3487
NZ_CP024696.1,672,root,668,Bacteria,668,Bacteroidota,668,Bacteroidia,658,Bacteroidales,658,Prevotellaceae,649,Prevotella,647,Prevotella intermedia,594
NZ_CP072363.1,18751,root,18601,Bacteria,18601,Bacteroidota,18598,Bacteroidia,18598,Bacteroidales,18598,Prevotellaceae,18526,Prevotella,18506,Prevotella jejuni,16184
NZ_CP072390.1,146,root,146,Bacteria,146,Bacteroidota,146,Bacteroidia,146,Bacteroidales,146,Prevotellaceae,146,Prevotella,146,Prevotella scopos,135
NZ_CP079201.1,336,root,336,Bacteria,336,Actinomycetota,336,Actinomycetes,336,Micrococcales,336,Micrococcaceae,336,Rothia,336,Rothia dentocariosa,322
NZ_CP079822.1,213092,root,212262,Bacteria,212260,Actinomycetota,212121,Actinomycetes,212110,Micrococcales,211838,Micrococcaceae,211672,Rothia,211445,Rothia mucilaginosa,210771
NZ_CP102197.1,349822,root,346824,Bacteria,346816,Actinomycetota,346603,Actinomycetes,346591,Actinomycetales,344620,Actinomycetaceae,344620,Schaalia,342760,Schaalia odontolytica,341066
NZ_CP060204.1,94,root,94,Bacteria,94,Bacillota,94,Negativicutes,94,Selenomonadales,94,Selenomonadaceae,94,Selenomonas,94,Selenomonas timonae,88
NZ_CP012071.1,259,root,258,Bacteria,258,Bacillota,258,Negativicutes,258,Selenomonadales,258,Selenomonadaceae,258,Selenomonas,258,Selenomonas sp. oral taxon 478,190
NZ_CP012646.1,42103,root,41672,Bacteria,41666,Bacillota,41632,Bacilli,41627,Lactobacillales,41611,Streptococcaceae,41494,Streptococcus,41466,Streptococcus mitis,26312
NZ_CP102583.1,72412,root,71837,Bacteria,71748,Bacillota,71369,Bacilli,71302,Lactobacillales,71208,Streptococcaceae,70972,Streptococcus,70950,Streptococcus pneumoniae,48471
NZ_CP079193.1,207,root,207,Bacteria,207,Bacillota,207,Bacilli,206,Lactobacillales,206,Streptococcaceae,206,Streptococcus,205,Streptococcus suis,154
NZ_CP009227.1,166,root,164,Bacteria,164,Spirochaetota,164,Spirochaetia,164,Spirochaetales,164,Treponemataceae,164,Treponema,164,Treponema sp. OMZ 838,49
NZ_CAKAHJ010000001.1,22038,root,5793,Bacteria,5779,Actinomycetota,5587,Actinomycetes,5569,Actinomycetales,4639,Actinomycetaceae,4639,Actinomyces,159,uncultured Actinomyces sp.,0
NZ_CALGPY010000005.1,208,root,130,Bacteria,130,Campylobacterota,128,Epsilonproteobacteria,0,Campylobacterales,128,Campylobacteraceae,128,Campylobacter,128,uncultured Campylobacter sp.,0
NZ_CANLQP010000001.1,97447,root,34954,Bacteria,34846,Actinomycetota,33129,Actinomycetes,33009,Micrococcales,25429,Micrococcaceae,19422,Micrococcus,14418,uncultured Micrococcus sp.,0
NZ_CAKOJV010000001.1,84,root,66,Bacteria,66,Fusobacteriota,65,Fusobacteriia,65,Fusobacteriales,65,Fusobacteriaceae,65,Fusobacterium,65,uncultured Fusobacterium sp.,0
NZ_CAMUES010000001.1,6630,root,1186,Bacteria,1186,Actinomycetota,1038,Actinomycetes,1037,Actinomycetales,921,Actinomycetaceae,921,Mobiluncus,883,uncultured Mobiluncus sp.,0
NZ_CABPWA010000001.1,208,root,7,Bacteria,7,Bacillota,4,Clostridia,2,Eubacteriales,2,Peptostreptococcaceae,1,Peptostreptococcus,1,uncultured Peptostreptococcus sp.,0
NZ_CAJTJS010000001.1,30887,root,613,Bacteria,610,Bacteroidota,550,Bacteroidia,498,Bacteroidales,491,Prevotellaceae,170,Prevotella,157,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,582,root,311,Bacteria,310,Bacillota,309,Bacilli,307,Lactobacillales,306,Streptococcaceae,303,Streptococcus,303,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,34200,root,27168,Bacteria,27157,Spirochaetota,27076,Spirochaetia,27076,Spirochaetales,27076,Treponemataceae,27076,Treponema,27076,uncultured Treponema sp.,0
