accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,18042,Pseudoprevotella,2884814,18016,1954296,2,26,Pseudoprevotella muciniphila,2133944,18016,1954296,2,26
CAKAFU010000002.1,76,Alloprevotella,1283313,0,1972264,0,76,Alloprevotella tannerae,76122,0,1972264,0,76
NZ_CP036550.1,15820,Bacteroides,816,15322,1956448,72,498,Bacteroides fragilis,817,14896,1956518,2,924
NZ_CP049272.1,704,Campylobacter,194,5249,1967074,1,16,Campylobacter concisus,199,696,1971636,0,8
NZ_CP012544.1,4481,Campylobacter,194,5249,1967074,1,16,Campylobacter showae,204,4421,1967859,0,60
NZ_CP082871.1,80,Campylobacter,194,5249,1967074,1,16,Campylobacter hominis,76517,74,1972260,0,6
NZ_CP022386.1,192,Capnocytophaga,1016,27191,1945059,1,89,Capnocytophaga gingivalis,1017,183,1972145,3,9
NZ_CP022384.1,26822,Capnocytophaga,1016,27191,1945059,1,89,Capnocytophaga leadbetteri,327575,24325,1945518,0,2497
NZ_CP022379.1,266,Capnocytophaga,1016,27191,1945059,1,89,Capnocytophaga sputigena,1019,254,1972065,9,12
NZ_CP028101.1,1898,Fusobacterium,848,110140,1858187,0,4013,Fusobacterium nucleatum,851,1652,1969688,754,246
NZ_CP024703.1,72151,Fusobacterium,848,110140,1858187,0,4013,Fusobacterium pseudoperiodonticum,2663009,64933,1900186,3,7218
NZ_CP083637.1,56582,Gemella,1378,55771,1915757,1,811,Gemella haemolysans,1379,55445,1915757,1,1137
NZ_CP031243.1,7371,Haemophilus,724,579806,1384772,2558,5204,Haemophilus haemolyticus,726,6542,1963512,1457,829
NZ_AP018768.1,1292,Haemophilus,724,579806,1384772,2558,5204,Haemophilus influenzae,727,1037,1970649,399,255
NZ_CP038817.1,437164,Haemophilus,724,579806,1384772,2558,5204,Haemophilus parahaemolyticus,735,429213,1535123,53,7951
NZ_CP035368.2,139183,Haemophilus,724,579806,1384772,2558,5204,Haemophilus parainfluenzae,729,135392,1832041,1116,3791
NZ_CP065999.1,76,Kingella,32257,72,1971966,298,4,Kingella denitrificans,502,72,1972124,140,4
NZ_LR134378.1,184,Lautropia,47670,183,1972156,0,1,Lautropia mirabilis,47671,183,1972156,0,1
NZ_CP101528.1,159812,Micrococcus,1269,158089,1812528,0,1723,Micrococcus luteus,1270,106808,1812528,0,53004
NZ_AP019831.1,88,Leptotrichia,32067,81,1972231,21,7,Leptotrichia trevisanii,109328,67,1972251,1,21
NZ_CP039886.1,4213,Neisseria,482,585140,1343626,33,43541,Neisseria flavescens,484,3677,1933510,34617,536
NZ_CP030820.1,2896,Neisseria,482,585140,1343626,33,43541,Neisseria meningitidis,487,2371,1952646,16798,525
NZ_CP073114.1,621572,Neisseria,482,585140,1343626,33,43541,Neisseria subflava,28449,51028,1350763,5,570544
NZ_CP092048.1,348,Porphyromonas,836,324,1971881,3,132,Porphyromonas gingivalis,837,323,1971992,0,25
NZ_CP024696.1,570,Prevotella,838,705,1966883,21,4731,Prevotella intermedia,28131,535,1971768,2,35
NZ_CP079201.1,156,Rothia,32207,111249,1860723,260,108,Rothia dentocariosa,2047,151,1972180,4,5
NZ_CP072390.1,82,Prevotella,838,705,1966883,21,4731,Prevotella scopos,589437,76,1972258,0,6
NZ_CP079822.1,111201,Rothia,32207,111249,1860723,260,108,Rothia mucilaginosa,43675,110951,1861130,9,250
NZ_CP102197.1,19276,Schaalia,2529408,19194,1952697,367,82,Schaalia odontolytica,1660,19169,1952740,324,107
NZ_CP012646.1,21854,Streptococcus,1301,22003,1949940,296,101,Streptococcus mitis,28037,17655,1950477,9,4199
NC_015875.1,58,Streptococcus,1301,22003,1949940,296,101,Streptococcus pseudopneumoniae,257758,40,1972269,13,18
NZ_CP079193.1,58,Streptococcus,1301,22003,1949940,296,101,Streptococcus suis,1307,53,1972277,5,5
NZ_CP009227.1,498,Treponema,157,62500,1899310,0,10530,Treponema sp. OMZ 838,1539298,207,1971842,0,291
NZ_CAKAHJ010000001.1,1034,Actinomyces,1654,14,1971305,1,1020,uncultured Actinomyces sp.,249061,0,1971306,0,1034
NZ_CAKOJV010000001.1,40104,Fusobacterium,848,110140,1858187,0,4013,uncultured Fusobacterium sp.,159267,0,1932236,0,40104
NZ_CABPWA010000001.1,140,Peptostreptococcus,1257,0,1972200,0,140,uncultured Peptostreptococcus sp.,169971,0,1972200,0,140
NZ_UQJH01000001.1,108,Porphyromonas,836,324,1971881,3,132,uncultured Porphyromonas sp.,159274,0,1972232,0,108
NZ_CAJTJS010000001.1,4784,Prevotella,838,705,1966883,21,4731,uncultured Prevotella sp.,159272,0,1967556,0,4784
NZ_CAMNMG010000001.1,134,Streptococcus,1301,22003,1949940,296,101,uncultured Streptococcus sp.,83427,0,1972206,0,134
NZ_CALHUL010000006.1,72532,Treponema,157,62500,1899310,0,10530,uncultured Treponema sp.,162155,0,1899808,0,72532
NZ_CP020566.1,146,Veillonella,29465,128296,1842783,1119,142,Veillonella atypica,39777,145,1972168,26,1
NZ_LR134375.1,19030,Veillonella,29465,128296,1842783,1119,142,Veillonella dispar,39778,16395,1953293,17,2635
NZ_AP022321.1,1969,Veillonella,29465,128296,1842783,1119,142,Veillonella nakazawae,2682456,1520,1969993,378,449
NZ_CP019721.1,107293,Veillonella,29465,128296,1842783,1119,142,Veillonella parvula,29466,104980,1864562,485,2313
