read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,1039,root,1039,Bacteria,1038,Bacteroidota,1038,Bacteroidia,1036,Bacteroidales,1036,Prevotellaceae,1036,Pseudoprevotella,1036,Pseudoprevotella muciniphila,1036
CAKAFU010000002.1,72,root,11,Bacteria,11,Bacteroidota,10,Bacteroidia,9,Bacteroidales,9,Prevotellaceae,7,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,156,root,156,Bacteria,156,Bacteroidota,156,Bacteroidia,156,Bacteroidales,156,Bacteroidaceae,154,Bacteroides,154,Bacteroides fragilis,148
NZ_CP102541.1,626162,root,626150,Bacteria,626149,Actinomycetota,626114,Actinomycetes,626114,Bifidobacteriales,626042,Bifidobacteriaceae,626042,Bifidobacterium,625983,Bifidobacterium longum,370520
NZ_CP049272.1,24737,root,24676,Bacteria,24673,Campylobacterota,24669,Epsilonproteobacteria,0,Campylobacterales,24669,Campylobacteraceae,24668,Campylobacter,24668,Campylobacter concisus,24557
NZ_CP022386.1,161,root,161,Bacteria,161,Bacteroidota,161,Flavobacteriia,161,Flavobacteriales,161,Flavobacteriaceae,161,Capnocytophaga,161,Capnocytophaga gingivalis,159
ACIL03000013.1,126,root,7,Bacteria,6,Bacillota,4,Clostridia,3,Eubacteriales,3,Lachnospiraceae,1,Catonella,0,Catonella morbi,0
NZ_CP028101.1,71273,root,70388,Bacteria,70302,Fusobacteriota,70199,Fusobacteriia,70199,Fusobacteriales,70199,Fusobacteriaceae,70193,Fusobacterium,70183,Fusobacterium nucleatum,62713
NZ_CP024703.1,436,root,432,Bacteria,432,Fusobacteriota,432,Fusobacteriia,432,Fusobacteriales,432,Fusobacteriaceae,432,Fusobacterium,432,Fusobacterium pseudoperiodonticum,392
NZ_CP083637.1,64,root,64,Bacteria,64,Bacillota,63,Bacilli,63,Bacillales,62,unclassified Bacillales family,0,Gemella,62,Gemella haemolysans,61
NZ_AP018768.1,197,root,197,Bacteria,197,Pseudomonadota,197,Gammaproteobacteria,197,Pasteurellales,197,Pasteurellaceae,197,Haemophilus,196,Haemophilus influenzae,164
NZ_CP038817.1,65156,root,65121,Bacteria,65115,Pseudomonadota,65105,Gammaproteobacteria,65051,Pasteurellales,64999,Pasteurellaceae,64999,Haemophilus,64623,Haemophilus parahaemolyticus,64017
NZ_CP035368.2,597,root,596,Bacteria,596,Pseudomonadota,596,Gammaproteobacteria,596,Pasteurellales,593,Pasteurellaceae,593,Haemophilus,587,Haemophilus parainfluenzae,573
NC_013203.1,4466,root,4466,Bacteria,4466,Actinomycetota,4465,Coriobacteriia,4465,Coriobacteriales,4465,Atopobiaceae,4465,Lancefieldella,4464,Lancefieldella parvula,4464
NZ_LR134378.1,480,root,479,Bacteria,479,Pseudomonadota,479,Betaproteobacteria,478,Burkholderiales,478,Burkholderiaceae,477,Lautropia,477,Lautropia mirabilis,477
NZ_AP019831.1,90,root,88,Bacteria,88,Fusobacteriota,88,Fusobacteriia,88,Fusobacteriales,88,Leptotrichiaceae,88,Leptotrichia,88,Leptotrichia trevisanii,78
NZ_AP019829.2,248,root,242,Bacteria,242,Fusobacteriota,241,Fusobacteriia,241,Fusobacteriales,241,Leptotrichiaceae,241,Leptotrichia,241,Leptotrichia wadei,217
NZ_CP101528.1,35572,root,35536,Bacteria,35535,Actinomycetota,35521,Actinomycetes,35521,Micrococcales,35410,Micrococcaceae,35349,Micrococcus,35200,Micrococcus luteus,24013
NZ_CP039886.1,3611,root,3609,Bacteria,3608,Pseudomonadota,3608,Betaproteobacteria,3603,Neisseriales,3603,Neisseriaceae,3601,Neisseria,3588,Neisseria flavescens,3135
NZ_CP073114.1,139807,root,133343,Bacteria,133322,Pseudomonadota,132884,Betaproteobacteria,132013,Neisseriales,131978,Neisseriaceae,131929,Neisseria,129911,Neisseria subflava,11476
NZ_CP092048.1,50,root,50,Bacteria,50,Bacteroidota,50,Bacteroidia,50,Bacteroidales,50,Porphyromonadaceae,50,Porphyromonas,50,Porphyromonas gingivalis,50
NC_019960.1,56,root,56,Bacteria,56,Bacteroidota,56,Bacteroidia,56,Bacteroidales,56,Prevotellaceae,56,Prevotella,56,Prevotella dentalis,56
NZ_CP024696.1,803,root,803,Bacteria,803,Bacteroidota,803,Bacteroidia,782,Bacteroidales,782,Prevotellaceae,774,Prevotella,771,Prevotella intermedia,742
NZ_CP072363.1,16870,root,16869,Bacteria,16869,Bacteroidota,16869,Bacteroidia,16869,Bacteroidales,16869,Prevotellaceae,16857,Prevotella,16853,Prevotella jejuni,15901
NZ_CP072390.1,106,root,106,Bacteria,106,Bacteroidota,106,Bacteroidia,106,Bacteroidales,106,Prevotellaceae,105,Prevotella,105,Prevotella scopos,91
NZ_CP079201.1,93113,root,93111,Bacteria,93111,Actinomycetota,93106,Actinomycetes,93104,Micrococcales,93084,Micrococcaceae,93057,Rothia,93039,Rothia dentocariosa,91884
