read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,1020,root,1020,Bacteria,1020,Bacteroidota,1020,Bacteroidia,1020,Bacteroidales,1020,Prevotellaceae,1020,Pseudoprevotella,1019,Pseudoprevotella muciniphila,1019
CAKAFU010000002.1,72,root,15,Bacteria,15,Bacteroidota,13,Bacteroidia,13,Bacteroidales,13,Prevotellaceae,10,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,154,root,154,Bacteria,154,Bacteroidota,154,Bacteroidia,154,Bacteroidales,154,Bacteroidaceae,150,Bacteroides,150,Bacteroides fragilis,148
NZ_CP102541.1,606181,root,606181,Bacteria,606181,Actinomycetota,606180,Actinomycetes,606180,Bifidobacteriales,606171,Bifidobacteriaceae,606171,Bifidobacterium,606167,Bifidobacterium longum,456900
NZ_CP049272.1,23857,root,23852,Bacteria,23850,Campylobacterota,23850,Epsilonproteobacteria,0,Campylobacterales,23850,Campylobacteraceae,23850,Campylobacter,23850,Campylobacter concisus,23795
NZ_CP022386.1,156,root,156,Bacteria,156,Bacteroidota,156,Flavobacteriia,156,Flavobacteriales,156,Flavobacteriaceae,156,Capnocytophaga,156,Capnocytophaga gingivalis,155
ACIL03000013.1,125,root,15,Bacteria,15,Bacillota,11,Clostridia,10,Eubacteriales,10,Lachnospiraceae,4,Catonella,0,Catonella morbi,0
NZ_CP028101.1,69051,root,68982,Bacteria,68930,Fusobacteriota,68902,Fusobacteriia,68902,Fusobacteriales,68902,Fusobacteriaceae,68898,Fusobacterium,68898,Fusobacterium nucleatum,66031
NZ_CP024703.1,434,root,434,Bacteria,434,Fusobacteriota,434,Fusobacteriia,434,Fusobacteriales,434,Fusobacteriaceae,432,Fusobacterium,432,Fusobacterium pseudoperiodonticum,416
NZ_CP083637.1,60,root,60,Bacteria,60,Bacillota,60,Bacilli,60,Bacillales,60,unclassified Bacillales family,0,Gemella,60,Gemella haemolysans,60
NZ_AP018768.1,190,root,190,Bacteria,190,Pseudomonadota,190,Gammaproteobacteria,190,Pasteurellales,190,Pasteurellaceae,190,Haemophilus,189,Haemophilus influenzae,174
NZ_CP038817.1,63129,root,63128,Bacteria,63125,Pseudomonadota,63123,Gammaproteobacteria,63098,Pasteurellales,63070,Pasteurellaceae,63070,Haemophilus,62864,Haemophilus parahaemolyticus,62582
NZ_CP035368.2,591,root,591,Bacteria,591,Pseudomonadota,591,Gammaproteobacteria,591,Pasteurellales,591,Pasteurellaceae,591,Haemophilus,585,Haemophilus parainfluenzae,580
NC_013203.1,4335,root,4335,Bacteria,4335,Actinomycetota,4333,Coriobacteriia,4333,Coriobacteriales,4333,Atopobiaceae,4333,Lancefieldella,4333,Lancefieldella parvula,4333
NZ_LR134378.1,458,root,458,Bacteria,458,Pseudomonadota,458,Betaproteobacteria,458,Burkholderiales,458,Burkholderiaceae,458,Lautropia,458,Lautropia mirabilis,458
NZ_AP019829.2,238,root,237,Bacteria,237,Fusobacteriota,237,Fusobacteriia,237,Fusobacteriales,237,Leptotrichiaceae,237,Leptotrichia,237,Leptotrichia wadei,225
NZ_AP019831.1,90,root,90,Bacteria,90,Fusobacteriota,90,Fusobacteriia,90,Fusobacteriales,90,Leptotrichiaceae,90,Leptotrichia,90,Leptotrichia trevisanii,88
NZ_CP101528.1,34412,root,34411,Bacteria,34411,Actinomycetota,34409,Actinomycetes,34409,Micrococcales,34374,Micrococcaceae,34347,Micrococcus,34252,Micrococcus luteus,28287
