read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,722,root,722,Bacteria,722,Actinomycetota,722,Actinomycetes,722,Actinomycetales,722,Actinomycetaceae,722,Actinomyces,720,Actinomyces pacaensis,720
NZ_CP033459.1,56,root,55,Bacteria,55,Bacteroidota,55,Bacteroidia,55,Bacteroidales,55,Prevotellaceae,55,Pseudoprevotella,55,Pseudoprevotella muciniphila,55
CAKAFU010000002.1,84,root,12,Bacteria,12,Bacteroidota,12,Bacteroidia,12,Bacteroidales,12,Prevotellaceae,10,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP102541.1,2408,root,2408,Bacteria,2408,Actinomycetota,2408,Actinomycetes,2408,Bifidobacteriales,2408,Bifidobacteriaceae,2408,Bifidobacterium,2408,Bifidobacterium longum,1484
NZ_CP049272.1,31213,root,31126,Bacteria,31124,Campylobacterota,31115,Epsilonproteobacteria,0,Campylobacterales,31114,Campylobacteraceae,31111,Campylobacter,31111,Campylobacter concisus,30975
MN164484.2,6,root,6,Viruses,6,Uroviricota,6,Caudoviricetes,6,unclassified Caudoviricetes order,0,Drexlerviridae,6,Guelphvirus,6,Escherichia virus ECH1,0
NZ_CP028101.1,82,root,81,Bacteria,81,Fusobacteriota,81,Fusobacteriia,81,Fusobacteriales,81,Fusobacteriaceae,81,Fusobacterium,81,Fusobacterium nucleatum,75
NZ_CP024703.1,78,root,75,Bacteria,75,Fusobacteriota,75,Fusobacteriia,75,Fusobacteriales,75,Fusobacteriaceae,75,Fusobacterium,75,Fusobacterium pseudoperiodonticum,71
NZ_CP083637.1,11213,root,11108,Bacteria,11099,Bacillota,11084,Bacilli,11078,Bacillales,11063,unclassified Bacillales family,0,Gemella,11060,Gemella haemolysans,11010
NZ_AP018768.1,72,root,72,Bacteria,72,Pseudomonadota,72,Gammaproteobacteria,72,Pasteurellales,72,Pasteurellaceae,72,Haemophilus,72,Haemophilus influenzae,58
NZ_CP038817.1,64,root,64,Bacteria,64,Pseudomonadota,64,Gammaproteobacteria,64,Pasteurellales,64,Pasteurellaceae,64,Haemophilus,64,Haemophilus parahaemolyticus,64
NZ_CP035368.2,10357,root,10355,Bacteria,10355,Pseudomonadota,10354,Gammaproteobacteria,10348,Pasteurellales,10334,Pasteurellaceae,10334,Haemophilus,10273,Haemophilus parainfluenzae,10109
NC_013203.1,27899,root,27896,Bacteria,27896,Actinomycetota,27879,Coriobacteriia,27879,Coriobacteriales,27879,Atopobiaceae,27879,Lancefieldella,27877,Lancefieldella parvula,27877
NZ_LR134378.1,20927,root,20915,Bacteria,20914,Pseudomonadota,20908,Betaproteobacteria,20900,Burkholderiales,20899,Burkholderiaceae,20864,Lautropia,20855,Lautropia mirabilis,20855
NZ_AP019831.1,42,root,40,Bacteria,40,Fusobacteriota,40,Fusobacteriia,40,Fusobacteriales,40,Leptotrichiaceae,40,Leptotrichia,40,Leptotrichia trevisanii,40
NZ_AP019829.2,26613,root,25931,Bacteria,25880,Fusobacteriota,25832,Fusobacteriia,25832,Fusobacteriales,25832,Leptotrichiaceae,25822,Leptotrichia,25820,Leptotrichia wadei,23383
NZ_CP101528.1,300,root,300,Bacteria,300,Actinomycetota,300,Actinomycetes,300,Micrococcales,299,Micrococcaceae,298,Micrococcus,295,Micrococcus luteus,207
NZ_CP014234.1,88,root,88,Bacteria,88,Pseudomonadota,88,Gammaproteobacteria,88,Moraxellales,88,Moraxellaceae,88,Moraxella,88,Moraxella osloensis,88
NZ_CP053939.1,23625,root,23605,Bacteria,23604,Pseudomonadota,23596,Betaproteobacteria,23572,Neisseriales,23567,Neisseriaceae,23559,Neisseria,23369,Neisseria mucosa,21857
NZ_CP024696.1,184,root,184,Bacteria,184,Bacteroidota,184,Bacteroidia,180,Bacteroidales,180,Prevotellaceae,178,Prevotella,178,Prevotella intermedia,176
NZ_CP072363.1,44639,root,44634,Bacteria,44632,Bacteroidota,44632,Bacteroidia,44632,Bacteroidales,44632,Prevotellaceae,44604,Prevotella,44596,Prevotella jejuni,42082
NZ_CP072390.1,64,root,64,Bacteria,64,Bacteroidota,64,Bacteroidia,64,Bacteroidales,64,Prevotellaceae,64,Prevotella,64,Prevotella scopos,56
NZ_CP079201.1,148,root,148,Bacteria,148,Actinomycetota,148,Actinomycetes,148,Micrococcales,148,Micrococcaceae,147,Rothia,147,Rothia dentocariosa,145
NZ_CP079822.1,773087,root,773038,Bacteria,773038,Actinomycetota,772951,Actinomycetes,772949,Micrococcales,772755,Micrococcaceae,772569,Rothia,772269,Rothia mucilaginosa,771338
NZ_CP102197.1,51019,root,50983,Bacteria,50983,Actinomycetota,50974,Actinomycetes,50974,Actinomycetales,50839,Actinomycetaceae,50839,Schaalia,50739,Schaalia odontolytica,50680
NZ_CP060204.1,102,root,102,Bacteria,102,Bacillota,102,Negativicutes,102,Selenomonadales,102,Selenomonadaceae,102,Selenomonas,102,Selenomonas timonae,101
NZ_CP012071.1,101094,root,101073,Bacteria,101071,Bacillota,101067,Negativicutes,101057,Selenomonadales,101054,Selenomonadaceae,101053,Selenomonas,101052,Selenomonas sp. oral taxon 478,84990
NZ_LS483444.1,104,root,104,Bacteria,104,Bacillota,104,Bacilli,104,Lactobacillales,104,Streptococcaceae,104,Streptococcus,104,Streptococcus australis,87
NZ_CP012646.1,229135,root,229060,Bacteria,229047,Bacillota,228990,Bacilli,228977,Lactobacillales,228938,Streptococcaceae,228605,Streptococcus,228541,Streptococcus mitis,186054
NC_015875.1,614,root,614,Bacteria,614,Bacillota,610,Bacilli,609,Lactobacillales,609,Streptococcaceae,609,Streptococcus,609,Streptococcus pseudopneumoniae,456
NZ_CP079193.1,206,root,206,Bacteria,206,Bacillota,206,Bacilli,204,Lactobacillales,204,Streptococcaceae,203,Streptococcus,203,Streptococcus suis,183
NZ_CAKAHJ010000001.1,4856,root,2185,Bacteria,2180,Actinomycetota,2103,Actinomycetes,2100,Actinomycetales,1816,Actinomycetaceae,1816,Actinomyces,69,uncultured Actinomyces sp.,0
NZ_CALGPY010000005.1,34,root,27,Bacteria,27,Campylobacterota,27,Epsilonproteobacteria,0,Campylobacterales,27,Campylobacteraceae,26,Campylobacter,26,uncultured Campylobacter sp.,0
NZ_CAJTJS010000001.1,114,root,11,Bacteria,11,Bacteroidota,11,Bacteroidia,11,Bacteroidales,11,Prevotellaceae,5,Prevotella,5,uncultured Prevotella sp.,0
NZ_CAKAIK010000001.1,34,root,32,Bacteria,32,Actinomycetota,32,Actinomycetes,32,Micrococcales,32,Micrococcaceae,32,Rothia,32,uncultured Rothia sp.,0
NZ_CAKOJV010000001.1,96,root,95,Bacteria,95,Fusobacteriota,95,Fusobacteriia,95,Fusobacteriales,95,Fusobacteriaceae,95,Fusobacterium,95,uncultured Fusobacterium sp.,0
NZ_CAMNMG010000001.1,542,root,401,Bacteria,400,Bacillota,397,Bacilli,396,Lactobacillales,394,Streptococcaceae,394,Streptococcus,394,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,1794,root,1540,Bacteria,1540,Spirochaetota,1537,Spirochaetia,1537,Spirochaetales,1537,Treponemataceae,1537,Treponema,1537,uncultured Treponema sp.,0
NZ_CP020566.1,5616,root,5616,Bacteria,5616,Bacillota,5612,Negativicutes,5611,Veillonellales,5611,Veillonellaceae,5611,Veillonella,5611,Veillonella atypica,5518
NZ_LR134375.1,408387,root,408132,Bacteria,408112,Bacillota,408106,Negativicutes,408041,Veillonellales,408007,Veillonellaceae,408007,Veillonella,407999,Veillonella dispar,352329
NZ_AP022321.1,136513,root,136435,Bacteria,136345,Bacillota,135166,Negativicutes,134929,Veillonellales,134920,Veillonellaceae,134920,Veillonella,134920,Veillonella nakazawae,104897
NZ_CP019721.1,5320,root,5316,Bacteria,5316,Bacillota,5316,Negativicutes,5316,Veillonellales,5316,Veillonellaceae,5316,Veillonella,5315,Veillonella parvula,5206
NZ_JAGZUH010000001.1,254,root,239,Bacteria,239,Bacillota,239,Negativicutes,237,Veillonellales,237,Veillonellaceae,237,Veillonella,237,Veillonella sp.,0
