read_accession_id,count
NZ_LT635457.1,59
NZ_CP033459.1,1018
CAKAFU010000002.1,33
NZ_CP036550.1,830
NZ_CP049272.1,11625
NZ_CP012544.1,148
NZ_CP022386.1,172
NZ_CP022384.1,73
NZ_CP022379.1,18278
ACIL03000013.1,16
NZ_CP028101.1,170
NZ_CP024703.1,44784
NZ_CP083637.1,129
NZ_CP040915.1,95527
NZ_CP031243.1,1037
NZ_AP018768.1,256
NZ_CP038817.1,571
NZ_CP035368.2,30639
NC_013203.1,43
NZ_LR134378.1,18209
NZ_AP019831.1,40
NZ_AP019829.2,30
NZ_CP101528.1,94
NZ_CP126965.1,695
NZ_CP030820.1,951
NZ_CP053939.1,222059
NZ_CP073114.1,1160
NZ_CP092048.1,65
NC_019960.1,43
NZ_CP024696.1,180
NZ_CP072363.1,229
AP018050.1,10174
NZ_CP079201.1,59
NZ_CP079822.1,416455
NZ_CP102197.1,7487
NZ_CP012071.1,51
NZ_LS483444.1,65
NZ_CP079724.1,68180
NZ_CP009227.1,43
NZ_CAKAHJ010000001.1,838
NZ_CALGPY010000005.1,54
NZ_CAKOJV010000001.1,116
NZ_CABPWA010000001.1,119
NZ_UQJH01000001.1,183
NZ_CAJTJS010000001.1,6566
NZ_CAMNMG010000001.1,67
NZ_CALHUL010000006.1,743
NZ_CP020566.1,100
NZ_LR134375.1,1236
NZ_AP022321.1,16379
NZ_CP019721.1,21732
