accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,542,Pseudoprevotella,2884814,529,1996343,0,13,Pseudoprevotella muciniphila,2133944,529,1996343,0,13
NZ_CP036550.1,4332,Bacteroides,816,4165,1992539,14,167,Bacteroides fragilis,817,3924,1992552,1,408
NZ_CP049272.1,856,Campylobacter,194,6342,1990338,8,197,Campylobacter concisus,199,830,1996022,7,26
NZ_CP012544.1,5615,Campylobacter,194,6342,1990338,8,197,Campylobacter showae,204,5296,1991264,6,319
NZ_CP022386.1,23771,Capnocytophaga,1016,33343,1962677,0,865,Capnocytophaga gingivalis,1017,22387,1973114,0,1384
NZ_CP022384.1,10263,Capnocytophaga,1016,33343,1962677,0,865,Capnocytophaga leadbetteri,327575,7825,1986620,2,2438
NZ_CP022379.1,174,Capnocytophaga,1016,33343,1962677,0,865,Capnocytophaga sputigena,1019,150,1996686,25,24
NZ_CP028101.1,751,Fusobacterium,848,183241,1797566,2,16076,Fusobacterium nucleatum,851,491,1994209,1925,260
NZ_CP024703.1,197612,Fusobacterium,848,183241,1797566,2,16076,Fusobacterium pseudoperiodonticum,2663009,142698,1799272,1,54914
NZ_CP083637.1,152,Gemella,1378,143,1996731,2,9,Gemella haemolysans,1379,141,1996732,1,11
NZ_CP031243.1,94,Haemophilus,724,204915,1783540,941,7489,Haemophilus haemolyticus,726,69,1996172,619,25
NZ_AP018768.1,275,Haemophilus,724,204915,1783540,941,7489,Haemophilus influenzae,727,157,1996437,173,118
NZ_CP035368.2,212035,Haemophilus,724,204915,1783540,941,7489,Haemophilus parainfluenzae,729,195285,1784511,339,16750
NC_013203.1,68,Lancefieldella,2767353,67,1996817,0,1,Lancefieldella parvula,1382,67,1996817,0,1
NZ_CP101528.1,812,Micrococcus,1269,775,1996069,4,37,Micrococcus luteus,1270,361,1996072,1,451
NZ_CP078113.1,7574,Neisseria,482,427674,1516038,5,53168,Neisseria gonorrhoeae,485,4721,1987888,1423,2853
NZ_CP030820.1,27203,Neisseria,482,427674,1516038,5,53168,Neisseria meningitidis,487,16074,1964676,5006,11129
NZ_CP053939.1,169917,Neisseria,482,427674,1516038,5,53168,Neisseria mucosa,488,130403,1735557,91411,39514
NZ_CP073114.1,276148,Neisseria,482,427674,1516038,5,53168,Neisseria subflava,28449,16522,1720494,243,259626
NZ_CP092048.1,3573,Porphyromonas,836,3455,1991843,0,1587,Porphyromonas gingivalis,837,3447,1993312,0,126
NC_019960.1,76,Prevotella,838,2304,1994334,8,239,Prevotella dentalis,52227,74,1996809,0,2
NZ_CP024696.1,2279,Prevotella,838,2304,1994334,8,239,Prevotella intermedia,28131,1970,1994606,0,309
NZ_CP072363.1,62,Prevotella,838,2304,1994334,8,239,Prevotella jejuni,1177574,55,1996821,2,7
NZ_CP079201.1,31989,Rothia,32207,912911,1076573,121,7280,Rothia dentocariosa,2047,30633,1964858,38,1356
NZ_CP079822.1,886453,Rothia,32207,912911,1076573,121,7280,Rothia mucilaginosa,43675,876859,1108967,1465,9594
NZ_CP102197.1,8293,Schaalia,2529408,8138,1988440,152,155,Schaalia odontolytica,1660,8098,1988469,123,195
NZ_LS483444.1,140,Streptococcus,1301,56901,1931164,135,8685,Streptococcus australis,113107,82,1996745,0,58
NZ_CP079193.1,49864,Streptococcus,1301,56901,1931164,135,8685,Streptococcus suis,1307,37809,1946995,26,12055
NZ_CAKAHJ010000001.1,631,Actinomyces,1654,4,1996247,7,627,uncultured Actinomyces sp.,249061,0,1996254,0,631
NZ_CALGPY010000005.1,68,Campylobacter,194,6342,1990338,8,197,uncultured Campylobacter sp.,218934,0,1996817,0,68
NZ_CAKOJV010000001.1,954,Fusobacterium,848,183241,1797566,2,16076,uncultured Fusobacterium sp.,159267,0,1995931,0,954
NZ_UQJH01000001.1,1469,Porphyromonas,836,3455,1991843,0,1587,uncultured Porphyromonas sp.,159274,0,1995416,0,1469
NZ_CABPWA010000001.1,188,Peptostreptococcus,1257,0,1996697,0,188,uncultured Peptostreptococcus sp.,169971,0,1996697,0,188
NZ_CAJTJS010000001.1,126,Prevotella,838,2304,1994334,8,239,uncultured Prevotella sp.,159272,0,1996759,0,126
NZ_CAKAIK010000001.1,1749,Rothia,32207,912911,1076573,121,7280,uncultured Rothia sp.,316088,0,1995136,0,1749
NZ_CAMNMG010000001.1,15582,Streptococcus,1301,56901,1931164,135,8685,uncultured Streptococcus sp.,83427,0,1981303,0,15582
NZ_CALHUL010000006.1,470,Treponema,157,368,1996414,1,102,uncultured Treponema sp.,162155,0,1996415,0,470
NZ_CP020566.1,1657,Veillonella,29465,53531,1941816,344,1194,Veillonella atypica,39777,1567,1995203,25,90
NZ_LR134375.1,6155,Veillonella,29465,53531,1941816,344,1194,Veillonella dispar,39778,4623,1990649,81,1532
NZ_AP022321.1,41995,Veillonella,29465,53531,1941816,344,1194,Veillonella nakazawae,2682456,24884,1954782,108,17111
NZ_CP019721.1,4918,Veillonella,29465,53531,1941816,344,1194,Veillonella parvula,29466,4620,1991753,214,298
