read_accession_id,count
CP097095.1,795
NZ_LT635457.1,102
NZ_CP033459.1,4150
CAKAFU010000002.1,11
NZ_CP036550.1,276
NZ_CP102541.1,274
NZ_CP049272.1,3148
NZ_CP012544.1,11
NZ_CP022386.1,5
NZ_CP022384.1,7
ACIL03000013.1,11759
NC_001472.1,79
NZ_CP018196.1,986
NZ_CP028101.1,584
NZ_CP024703.1,2972
NZ_CP083637.1,19427
NZ_CP031243.1,17910
NZ_AP018768.1,9444
NZ_CP035368.2,19643
NZ_CP123447.1,1712
NC_013203.1,6694
NZ_LR134378.1,16
NZ_AP019831.1,5
NZ_AP019829.2,18
NZ_CP101528.1,60
NZ_CP053939.1,2267
NZ_CP092048.1,2019
NZ_CP073114.1,52
NC_019960.1,94
NZ_CP024696.1,5712
NZ_CP072363.1,8514
AP018050.1,7870
NZ_CP072390.1,108
NZ_CP079201.1,23
NZ_CP079822.1,40241
NZ_CP102197.1,8366
NZ_CP060204.1,1231
NZ_CP012071.1,21814
NZ_LS483444.1,27
NC_015875.1,9
NZ_CP009913.1,11787
NZ_CP079193.1,78
NZ_CP009227.1,19749
NZ_CAKAHJ010000001.1,3751
NZ_CAKOJV010000001.1,3729
NZ_CABPWA010000001.1,14306
NZ_UQJH01000001.1,12
NZ_CAJTJS010000001.1,310
NZ_CAKAIK010000001.1,17
NZ_CAMNMG010000001.1,29
NZ_CALHUL010000006.1,18297
NZ_CP020566.1,8883
NZ_LR134375.1,7158
NZ_AP022321.1,787
NZ_CP019721.1,3431
NZ_JAGZUH010000001.1,37
NZ_CP032823.1,2518
NC_001464.1,18302
NZ_CP046314.1,5290
NZ_CP040915.1,7304
NZ_CP038817.1,21185
NZ_LT906463.1,17722
NC_039199.1,5324
NC_001781.1,25553
MG027862.1,9019
NZ_CP065999.1,9154
NZ_CP050136.1,29939
OP288969.1,8140
NC_004718.3,18242
NC_045512.2,399
NC_001367.1,30020
NZ_CP133094.1,15434
NZ_CP117438.1,11117
NZ_CP020894.3,7853
NZ_UGNY01000001.1,13109
NZ_UHIB01000001.1,24784
NZ_CP082852.1,36085
NZ_UGPB01000001.1,1792
NZ_CP050992.1,9238
NZ_CP034670.1,23264
NZ_CP129616.1,36106
NZ_CP129982.1,2552
NZ_CP031257.1,18694
NZ_CP126335.1,14845
NZ_CP059690.1,1203
NZ_CP119546.1,27932
NZ_CP126697.1,6835
NZ_CP102534.1,22179
NZ_CP010106.1,18501
NZ_CP050145.1,3077
NZ_CP119724.1,27191
NZ_CP120507.1,1907
NZ_CP121763.1,9088
NZ_RBKV01000001.1,14381
NZ_CP010310.2,21055
NZ_AP018561.1,20009
NZ_AWET01000008.1,22471
NC_011202.1,25786
AC_000017.1,28385
NC_017825.1,11686
OQ689803.1,24462
