read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,10957,root,10817,Bacteria,10817,Bacteroidota,10810,Bacteroidia,10804,Bacteroidales,10804,Prevotellaceae,10801,Pseudoprevotella,10781,Pseudoprevotella muciniphila,10781
CAKAFU010000002.1,342,root,45,Bacteria,45,Bacteroidota,43,Bacteroidia,43,Bacteroidales,43,Prevotellaceae,37,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,16086,root,15952,Bacteria,15952,Bacteroidota,15941,Bacteroidia,15848,Bacteroidales,15847,Bacteroidaceae,15483,Bacteroides,15394,Bacteroides fragilis,14560
NZ_CP102541.1,116,root,115,Bacteria,115,Actinomycetota,115,Actinomycetes,115,Bifidobacteriales,115,Bifidobacteriaceae,115,Bifidobacterium,115,Bifidobacterium longum,41
NZ_CP049272.1,1885,root,1823,Bacteria,1822,Campylobacterota,1819,Epsilonproteobacteria,0,Campylobacterales,1819,Campylobacteraceae,1819,Campylobacter,1819,Campylobacter concisus,1801
NZ_CP012544.1,142,root,138,Bacteria,138,Campylobacterota,138,Epsilonproteobacteria,0,Campylobacterales,138,Campylobacteraceae,138,Campylobacter,138,Campylobacter showae,134
NZ_CP073092.1,95038,root,82746,Bacteria,82697,Actinomycetota,82325,Actinomycetes,82321,Mycobacteriales,80657,Corynebacteriaceae,80559,Corynebacterium,80559,Corynebacterium tuberculostearicum,68898
NZ_CP028101.1,198791,root,183414,Bacteria,183187,Fusobacteriota,182694,Fusobacteriia,182694,Fusobacteriales,182694,Fusobacteriaceae,182623,Fusobacterium,182535,Fusobacterium nucleatum,137329
NZ_CP024703.1,342,root,315,Bacteria,315,Fusobacteriota,314,Fusobacteriia,314,Fusobacteriales,314,Fusobacteriaceae,313,Fusobacterium,313,Fusobacterium pseudoperiodonticum,246
NZ_CP083637.1,1510,root,1444,Bacteria,1443,Bacillota,1441,Bacilli,1437,Bacillales,1433,unclassified Bacillales family,0,Gemella,1433,Gemella haemolysans,1415
