read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,42,root,42,Bacteria,42,Actinomycetota,42,Actinomycetes,42,Actinomycetales,42,Actinomycetaceae,42,Actinomyces,42,Actinomyces pacaensis,42
NZ_CP033459.1,2548,root,2547,Bacteria,2547,Bacteroidota,2547,Bacteroidia,2544,Bacteroidales,2544,Prevotellaceae,2544,Pseudoprevotella,2536,Pseudoprevotella muciniphila,2536
CAKAFU010000002.1,83,root,10,Bacteria,10,Bacteroidota,9,Bacteroidia,7,Bacteroidales,7,Prevotellaceae,5,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,292,root,292,Bacteria,292,Bacteroidota,292,Bacteroidia,291,Bacteroidales,291,Bacteroidaceae,291,Bacteroides,288,Bacteroides fragilis,286
NZ_CP049272.1,7629,root,7612,Bacteria,7612,Campylobacterota,7612,Epsilonproteobacteria,0,Campylobacterales,7612,Campylobacteraceae,7612,Campylobacter,7612,Campylobacter concisus,7577
NZ_CP012544.1,140,root,140,Bacteria,140,Campylobacterota,139,Epsilonproteobacteria,0,Campylobacterales,139,Campylobacteraceae,139,Campylobacter,139,Campylobacter showae,138
NZ_CP022386.1,3431,root,3428,Bacteria,3427,Bacteroidota,3426,Flavobacteriia,3424,Flavobacteriales,3424,Flavobacteriaceae,3423,Capnocytophaga,3422,Capnocytophaga gingivalis,3373
NZ_CP022384.1,31867,root,31825,Bacteria,31824,Bacteroidota,31821,Flavobacteriia,31806,Flavobacteriales,31806,Flavobacteriaceae,31769,Capnocytophaga,31767,Capnocytophaga leadbetteri,28761
NZ_CP022379.1,434,root,434,Bacteria,434,Bacteroidota,434,Flavobacteriia,434,Flavobacteriales,434,Flavobacteriaceae,434,Capnocytophaga,434,Capnocytophaga sputigena,416
NZ_CP028101.1,223,root,222,Bacteria,222,Fusobacteriota,222,Fusobacteriia,222,Fusobacteriales,222,Fusobacteriaceae,222,Fusobacterium,222,Fusobacterium nucleatum,196
NZ_CP024703.1,32588,root,32212,Bacteria,32188,Fusobacteriota,32158,Fusobacteriia,32158,Fusobacteriales,32158,Fusobacteriaceae,32101,Fusobacterium,32100,Fusobacterium pseudoperiodonticum,29206
NZ_CP083637.1,770,root,764,Bacteria,763,Bacillota,760,Bacilli,759,Bacillales,758,unclassified Bacillales family,0,Gemella,758,Gemella haemolysans,755
NZ_CP031243.1,584,root,584,Bacteria,584,Pseudomonadota,582,Gammaproteobacteria,582,Pasteurellales,582,Pasteurellaceae,582,Haemophilus,577,Haemophilus haemolyticus,519
NZ_AP018768.1,1176,root,1176,Bacteria,1176,Pseudomonadota,1176,Gammaproteobacteria,1176,Pasteurellales,1174,Pasteurellaceae,1174,Haemophilus,1165,Haemophilus influenzae,935
NZ_CP038817.1,1099073,root,1098193,Bacteria,1098075,Pseudomonadota,1097877,Gammaproteobacteria,1097092,Pasteurellales,1096039,Pasteurellaceae,1096039,Haemophilus,1089742,Haemophilus parahaemolyticus,1079187
NZ_CP035368.2,1101,root,1101,Bacteria,1101,Pseudomonadota,1101,Gammaproteobacteria,1101,Pasteurellales,1100,Pasteurellaceae,1100,Haemophilus,1089,Haemophilus parainfluenzae,1075
NC_013203.1,98,root,98,Bacteria,98,Actinomycetota,98,Coriobacteriia,98,Coriobacteriales,98,Atopobiaceae,98,Lancefieldella,98,Lancefieldella parvula,98
NZ_LR134378.1,70,root,70,Bacteria,70,Pseudomonadota,70,Betaproteobacteria,70,Burkholderiales,70,Burkholderiaceae,69,Lautropia,69,Lautropia mirabilis,69
NZ_AP019831.1,12990,root,12653,Bacteria,12631,Fusobacteriota,12545,Fusobacteriia,12545,Fusobacteriales,12545,Leptotrichiaceae,12536,Leptotrichia,12535,Leptotrichia trevisanii,11821
NZ_CP101528.1,618,root,618,Bacteria,618,Actinomycetota,618,Actinomycetes,618,Micrococcales,608,Micrococcaceae,607,Micrococcus,603,Micrococcus luteus,416
NZ_AP019829.2,56,root,54,Bacteria,54,Fusobacteriota,54,Fusobacteriia,54,Fusobacteriales,54,Leptotrichiaceae,54,Leptotrichia,54,Leptotrichia wadei,48
NZ_CP126965.1,84,root,46,Bacteria,45,Actinomycetota,43,Actinomycetes,43,Micrococcales,35,Micrococcaceae,29,Micrococcus,18,Micrococcus lylae,0
NZ_CP039886.1,374815,root,374605,Bacteria,374578,Pseudomonadota,374529,Betaproteobacteria,374095,Neisseriales,374037,Neisseriaceae,373890,Neisseria,371690,Neisseria flavescens,326951
NZ_CP053939.1,6820,root,6814,Bacteria,6814,Pseudomonadota,6813,Betaproteobacteria,6811,Neisseriales,6810,Neisseriaceae,6807,Neisseria,6754,Neisseria mucosa,6327
NZ_CP073114.1,25409,root,24217,Bacteria,24210,Pseudomonadota,24122,Betaproteobacteria,23971,Neisseriales,23966,Neisseriaceae,23951,Neisseria,23582,Neisseria subflava,2100
NZ_CP092048.1,70,root,70,Bacteria,70,Bacteroidota,70,Bacteroidia,70,Bacteroidales,70,Porphyromonadaceae,70,Porphyromonas,70,Porphyromonas gingivalis,70
NC_019960.1,42,root,42,Bacteria,42,Bacteroidota,42,Bacteroidia,42,Bacteroidales,42,Prevotellaceae,42,Prevotella,42,Prevotella dentalis,42
NZ_CP024696.1,448,root,447,Bacteria,447,Bacteroidota,447,Bacteroidia,441,Bacteroidales,441,Prevotellaceae,441,Prevotella,441,Prevotella intermedia,422
NZ_CP072363.1,322,root,322,Bacteria,322,Bacteroidota,322,Bacteroidia,322,Bacteroidales,322,Prevotellaceae,322,Prevotella,322,Prevotella jejuni,302
AP018050.1,23111,root,23080,Bacteria,23075,Bacteroidota,23072,Bacteroidia,23023,Bacteroidales,23023,Prevotellaceae,22591,Prevotella,22590,Prevotella melaninogenica,22311
NZ_CP072390.1,280,root,280,Bacteria,280,Bacteroidota,280,Bacteroidia,280,Bacteroidales,280,Prevotellaceae,279,Prevotella,279,Prevotella scopos,258
NZ_CP079201.1,182,root,182,Bacteria,182,Actinomycetota,182,Actinomycetes,182,Micrococcales,182,Micrococcaceae,182,Rothia,182,Rothia dentocariosa,182
NZ_CP079822.1,164196,root,164179,Bacteria,164179,Actinomycetota,164162,Actinomycetes,164162,Micrococcales,164129,Micrococcaceae,164073,Rothia,164014,Rothia mucilaginosa,163844
NZ_CP102197.1,23844,root,23831,Bacteria,23831,Actinomycetota,23828,Actinomycetes,23828,Actinomycetales,23762,Actinomycetaceae,23762,Schaalia,23713,Schaalia odontolytica,23687
NZ_LS483444.1,42,root,42,Bacteria,42,Bacillota,42,Bacilli,42,Lactobacillales,42,Streptococcaceae,42,Streptococcus,42,Streptococcus australis,33
NZ_CP127842.1,42,root,42,Bacteria,42,Bacillota,42,Bacilli,42,Lactobacillales,42,Streptococcaceae,42,Streptococcus,42,Streptococcus dysgalactiae,16
NZ_CP012646.1,115001,root,114967,Bacteria,114965,Bacillota,114934,Bacilli,114930,Lactobacillales,114913,Streptococcaceae,114755,Streptococcus,114717,Streptococcus mitis,93816
NZ_CP079724.1,39491,root,39487,Bacteria,39487,Bacillota,39484,Bacilli,39484,Lactobacillales,39477,Streptococcaceae,39448,Streptococcus,39442,Streptococcus oralis,33084
NC_015875.1,142,root,142,Bacteria,142,Bacillota,142,Bacilli,142,Lactobacillales,142,Streptococcaceae,142,Streptococcus,142,Streptococcus pseudopneumoniae,106
NZ_CAKAHJ010000001.1,22393,root,10248,Bacteria,10229,Actinomycetota,9914,Actinomycetes,9893,Actinomycetales,8518,Actinomycetaceae,8518,Actinomyces,238,uncultured Actinomyces sp.,0
NZ_CP079193.1,56,root,56,Bacteria,56,Bacillota,56,Bacilli,56,Lactobacillales,56,Streptococcaceae,56,Streptococcus,56,Streptococcus suis,51
NZ_CALGPY010000005.1,224,root,186,Bacteria,186,Campylobacterota,186,Epsilonproteobacteria,0,Campylobacterales,186,Campylobacteraceae,186,Campylobacter,186,uncultured Campylobacter sp.,0
NZ_CAKOJV010000001.1,154,root,147,Bacteria,146,Fusobacteriota,143,Fusobacteriia,143,Fusobacteriales,143,Fusobacteriaceae,143,Fusobacterium,143,uncultured Fusobacterium sp.,0
NZ_UQJH01000001.1,364,root,22,Bacteria,22,Bacteroidota,10,Bacteroidia,5,Bacteroidales,5,Porphyromonadaceae,2,Porphyromonas,2,uncultured Porphyromonas sp.,0
NZ_CAJTJS010000001.1,56,root,5,Bacteria,5,Bacteroidota,4,Bacteroidia,3,Bacteroidales,3,Prevotellaceae,2,Prevotella,2,uncultured Prevotella sp.,0
NZ_CAMNMG010000001.1,308,root,231,Bacteria,231,Bacillota,229,Bacilli,229,Lactobacillales,228,Streptococcaceae,225,Streptococcus,225,uncultured Streptococcus sp.,0
NZ_CALHUL010000006.1,252,root,211,Bacteria,211,Spirochaetota,209,Spirochaetia,209,Spirochaetales,209,Treponemataceae,209,Treponema,209,uncultured Treponema sp.,0
NZ_CP020566.1,97,root,97,Bacteria,97,Bacillota,97,Negativicutes,97,Veillonellales,97,Veillonellaceae,97,Veillonella,97,Veillonella atypica,97
NZ_LR134375.1,140,root,140,Bacteria,140,Bacillota,140,Negativicutes,140,Veillonellales,140,Veillonellaceae,140,Veillonella,140,Veillonella dispar,115
NZ_AP022321.1,84,root,84,Bacteria,84,Bacillota,84,Negativicutes,84,Veillonellales,84,Veillonellaceae,84,Veillonella,84,Veillonella nakazawae,65
