accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,10957,Pseudoprevotella,2884814,10781,1982878,0,176,Pseudoprevotella muciniphila,2133944,10781,1982878,0,176
CAKAFU010000002.1,342,Alloprevotella,1283313,0,1993493,0,342,Alloprevotella tannerae,76122,0,1993493,0,342
NZ_CP036550.1,16086,Bacteroides,816,15394,1977652,97,692,Bacteroides fragilis,817,14560,1977740,9,1526
NZ_CP102541.1,116,Bifidobacterium,1678,115,1993717,2,1,Bifidobacterium longum,216816,41,1993719,0,75
NZ_CP049272.1,1885,Campylobacter,194,1957,1991790,18,70,Campylobacter concisus,199,1801,1991948,2,84
NZ_CP012544.1,142,Campylobacter,194,1957,1991790,18,70,Campylobacter showae,204,134,1993693,0,8
NZ_CP073092.1,95038,Corynebacterium,1716,80559,1898794,3,14479,Corynebacterium tuberculostearicum,38304,68898,1898797,0,26140
NZ_CP028101.1,198791,Fusobacterium,848,183254,1794214,2,16365,Fusobacterium nucleatum,851,137329,1795043,1,61462
NZ_CP024703.1,342,Fusobacterium,848,183254,1794214,2,16365,Fusobacterium pseudoperiodonticum,2663009,246,1992817,676,96
NZ_CP083637.1,1510,Gemella,1378,1433,1992321,4,77,Gemella haemolysans,1379,1415,1992321,4,95
NZ_CP031243.1,1478,Haemophilus,724,1031426,928915,3,33491,Haemophilus haemolyticus,726,1021,1991977,380,457
NZ_AP018768.1,81074,Haemophilus,724,1031426,928915,3,33491,Haemophilus influenzae,727,46534,1912294,467,34540
NZ_CP038817.1,975702,Haemophilus,724,1031426,928915,3,33491,Haemophilus parahaemolyticus,735,923819,1018132,1,51883
NZ_CP035368.2,6663,Haemophilus,724,1031426,928915,3,33491,Haemophilus parainfluenzae,729,6142,1986789,383,521
NZ_LR134378.1,485,Lautropia,47670,473,1993350,0,12,Lautropia mirabilis,47671,473,1993350,0,12
MT157224.1,86,Enterovirus,12059,2141,1991607,0,87,Human rhinovirus sp.,169066,0,1993749,0,86
NZ_CP101528.1,571,Micrococcus,1269,541,1993264,0,30,Micrococcus luteus,1270,271,1993264,0,300
NZ_CP073114.1,285,Neisseria,482,236,1993485,65,49,Neisseria subflava,28449,15,1993548,2,270
NZ_CP092048.1,542,Porphyromonas,836,528,1993265,28,14,Porphyromonas gingivalis,837,528,1993275,18,14
NC_019960.1,313,Prevotella,838,314288,1661602,35,17910,Prevotella dentalis,52227,304,1993515,7,9
NZ_CP024696.1,328917,Prevotella,838,314288,1661602,35,17910,Prevotella intermedia,28131,285968,1664912,6,42949
NZ_CP072363.1,684,Prevotella,838,314288,1661602,35,17910,Prevotella jejuni,1177574,588,1993131,20,96
NZ_CP072390.1,113,Prevotella,838,314288,1661602,35,17910,Prevotella scopos,589437,95,1993720,2,18
NC_009996.1,2114,Enterovirus,12059,2141,1991607,0,87,Rhinovirus C,463676,2110,1991721,0,4
NC_038311.1,28,Enterovirus,12059,2141,1991607,0,87,Rhinovirus A,147711,28,1993804,3,0
NZ_CP079201.1,114,Rothia,32207,113,1993705,16,1,Rothia dentocariosa,2047,111,1993720,1,3
NZ_CP060204.1,40089,Selenomonas,970,40237,1953348,0,250,Selenomonas timonae,2754044,37623,1953746,0,2466
NZ_CP012071.1,398,Selenomonas,970,40237,1953348,0,250,Selenomonas sp. oral taxon 478,712538,279,1993433,4,119
NZ_CP012646.1,103793,Streptococcus,1301,138540,1852695,28,2572,Streptococcus mitis,28037,65115,1889904,138,38678
NC_015875.1,37205,Streptococcus,1301,138540,1852695,28,2572,Streptococcus pseudopneumoniae,257758,20520,1956559,71,16685
NZ_CP079193.1,114,Streptococcus,1301,138540,1852695,28,2572,Streptococcus suis,1307,100,1993702,19,14
NC_001367.1,114,Tobamovirus,12234,114,1993721,0,0,Tobacco mosaic virus,12242,114,1993721,0,0
NZ_CP009227.1,2342,Treponema,157,67233,1909915,6,16681,Treponema sp. OMZ 838,1539298,620,1991493,0,1722
NZ_CAKAHJ010000001.1,230,Actinomyces,1654,4,1993602,3,226,uncultured Actinomyces sp.,249061,0,1993605,0,230
NZ_CAKOJV010000001.1,486,Fusobacterium,848,183254,1794214,2,16365,uncultured Fusobacterium sp.,159267,0,1993349,0,486
NZ_CAJTJS010000001.1,2171,Prevotella,838,314288,1661602,35,17910,uncultured Prevotella sp.,159272,0,1991664,0,2171
NZ_CALHUL010000006.1,81572,Treponema,157,67233,1909915,6,16681,uncultured Treponema sp.,162155,0,1912263,0,81572
NZ_LR134375.1,114,Veillonella,29465,921,1992892,0,22,Veillonella dispar,39778,83,1993721,0,31
NZ_AP022321.1,172,Veillonella,29465,921,1992892,0,22,Veillonella nakazawae,2682456,96,1993663,0,76
NZ_CP019721.1,657,Veillonella,29465,921,1992892,0,22,Veillonella parvula,29466,607,1993178,0,50
