accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,259,Pseudoprevotella,2884814,259,1024535,8,0,Pseudoprevotella muciniphila,2133944,259,1024535,8,0
CAKAFU010000002.1,57,Alloprevotella,1283313,0,1024745,0,57,Alloprevotella tannerae,76122,0,1024745,0,57
NZ_CP032823.1,86,Aliarcobacter,2321111,85,1024716,0,1,Aliarcobacter cryaerophilus,28198,85,1024716,0,1
NZ_CP036550.1,43,Bacteroides,816,43,1024688,71,0,Bacteroides fragilis,817,42,1024757,2,1
NZ_CP049272.1,12281,Campylobacter,194,62515,955782,2,6503,Campylobacter concisus,199,12205,1012315,206,76
NZ_CP082871.1,4899,Campylobacter,194,62515,955782,2,6503,Campylobacter hominis,76517,4741,1019900,3,158
NZ_CP012544.1,25040,Campylobacter,194,62515,955782,2,6503,Campylobacter showae,204,24788,998637,1125,252
NZ_CP022386.1,14,Capnocytophaga,1016,28,1024773,1,0,Capnocytophaga gingivalis,1017,14,1024787,1,0
NZ_CP022379.1,14,Capnocytophaga,1016,28,1024773,1,0,Capnocytophaga sputigena,1019,13,1024788,0,1
ACIL03000013.1,6480,Catonella,43996,0,1018322,0,6480,Catonella morbi,43997,0,1018322,0,6480
NZ_CP028101.1,417,Fusobacterium,848,563,1024230,1,8,Fusobacterium nucleatum,851,299,1024385,0,118
NZ_CP024703.1,120,Fusobacterium,848,563,1024230,1,8,Fusobacterium pseudoperiodonticum,2663009,110,1024681,1,10
NZ_AP018768.1,28641,Haemophilus,724,66891,957229,8,674,Haemophilus influenzae,727,22373,996019,142,6268
NZ_CP038817.1,7206,Haemophilus,724,66891,957229,8,674,Haemophilus parahaemolyticus,735,7038,1017595,1,168
NZ_CP035368.2,2116,Haemophilus,724,66891,957229,8,674,Haemophilus parainfluenzae,729,2034,1022617,69,82
NZ_AP019831.1,38,Leptotrichia,32067,38,1024763,1,0,Leptotrichia trevisanii,109328,33,1024764,0,5
NZ_CP101528.1,1408,Micrococcus,1269,9135,1015584,9,74,Micrococcus luteus,1270,805,1023389,5,603
NZ_CP126965.1,7801,Micrococcus,1269,9135,1015584,9,74,Micrococcus lylae,1273,7687,1016998,3,114
NZ_CP014234.1,19,Moraxella,475,18,1024779,4,1,Moraxella osloensis,34062,17,1024782,1,2
NZ_CP092048.1,57,Porphyromonas,836,54,1024686,59,3,Porphyromonas gingivalis,837,54,1024693,52,3
NC_019960.1,216,Prevotella,838,4922,1018773,953,154,Prevotella dentalis,52227,215,1024574,12,1
NZ_CP024696.1,4812,Prevotella,838,4922,1018773,953,154,Prevotella intermedia,28131,4433,1019597,393,379
