read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,52,root,52,Bacteria,52,Actinomycetota,52,Actinomycetes,52,Actinomycetales,52,Actinomycetaceae,52,Actinomyces,52,Actinomyces pacaensis,52
NZ_CP033459.1,6007,root,6005,Bacteria,6004,Bacteroidota,6004,Bacteroidia,6002,Bacteroidales,6002,Prevotellaceae,6002,Pseudoprevotella,5999,Pseudoprevotella muciniphila,5999
CAKAFU010000002.1,9333,root,1320,Bacteria,1316,Bacteroidota,1178,Bacteroidia,1100,Bacteroidales,1100,Prevotellaceae,906,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,6032,root,6032,Bacteria,6032,Bacteroidota,6031,Bacteroidia,6012,Bacteroidales,6012,Bacteroidaceae,5890,Bacteroides,5848,Bacteroides fragilis,5687
NZ_CP049272.1,1578,root,1573,Bacteria,1573,Campylobacterota,1573,Epsilonproteobacteria,0,Campylobacterales,1573,Campylobacteraceae,1573,Campylobacter,1573,Campylobacter concisus,1564
NZ_CP012544.1,142185,root,141909,Bacteria,141905,Campylobacterota,141884,Epsilonproteobacteria,0,Campylobacterales,141883,Campylobacteraceae,141880,Campylobacter,141880,Campylobacter showae,140555
NZ_CP022386.1,3974,root,3964,Bacteria,3962,Bacteroidota,3960,Flavobacteriia,3959,Flavobacteriales,3959,Flavobacteriaceae,3959,Capnocytophaga,3958,Capnocytophaga gingivalis,3899
NZ_CP022384.1,72942,root,72847,Bacteria,72843,Bacteroidota,72829,Flavobacteriia,72797,Flavobacteriales,72797,Flavobacteriaceae,72725,Capnocytophaga,72717,Capnocytophaga leadbetteri,66191
NZ_CP022379.1,244,root,244,Bacteria,244,Bacteroidota,244,Flavobacteriia,243,Flavobacteriales,243,Flavobacteriaceae,243,Capnocytophaga,243,Capnocytophaga sputigena,233
NZ_CP073092.1,4973,root,4775,Bacteria,4773,Actinomycetota,4767,Actinomycetes,4767,Mycobacteriales,4713,Corynebacteriaceae,4713,Corynebacterium,4713,Corynebacterium tuberculostearicum,4304
NZ_CP018196.1,152,root,151,Bacteria,151,Fusobacteriota,151,Fusobacteriia,151,Fusobacteriales,151,Fusobacteriaceae,151,Fusobacterium,151,Fusobacterium necrophorum,151
NZ_CP028101.1,492,root,490,Bacteria,490,Fusobacteriota,489,Fusobacteriia,489,Fusobacteriales,489,Fusobacteriaceae,489,Fusobacterium,489,Fusobacterium nucleatum,436
NZ_CP024703.1,183687,root,181834,Bacteria,181626,Fusobacteriota,181448,Fusobacteriia,181448,Fusobacteriales,181448,Fusobacteriaceae,181085,Fusobacterium,181069,Fusobacterium pseudoperiodonticum,164875
NZ_CP083637.1,1579,root,1566,Bacteria,1564,Bacillota,1563,Bacilli,1560,Bacillales,1559,unclassified Bacillales family,0,Gemella,1559,Gemella haemolysans,1546
NZ_CP031243.1,1906,root,1905,Bacteria,1905,Pseudomonadota,1903,Gammaproteobacteria,1899,Pasteurellales,1899,Pasteurellaceae,1899,Haemophilus,1886,Haemophilus haemolyticus,1687
NZ_AP018768.1,1345,root,1345,Bacteria,1343,Pseudomonadota,1343,Gammaproteobacteria,1341,Pasteurellales,1341,Pasteurellaceae,1341,Haemophilus,1334,Haemophilus influenzae,1061
NZ_CP038817.1,181820,root,181704,Bacteria,181683,Pseudomonadota,181658,Gammaproteobacteria,181552,Pasteurellales,181395,Pasteurellaceae,181395,Haemophilus,180380,Haemophilus parahaemolyticus,178568
NZ_CP035368.2,359153,root,358956,Bacteria,358951,Pseudomonadota,358860,Gammaproteobacteria,358727,Pasteurellales,358282,Pasteurellaceae,358282,Haemophilus,355473,Haemophilus parainfluenzae,349441
