accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CAKAFU010000002.1,118,Alloprevotella,1283313,0,1991191,0,118,Alloprevotella tannerae,76122,0,1991191,0,118
NZ_CP032823.1,192,Aliarcobacter,2321111,173,1991116,1,19,Aliarcobacter cryaerophilus,28198,165,1991117,0,27
NZ_CP036550.1,60,Bacteroides,816,59,1991242,7,1,Bacteroides fragilis,817,58,1991247,2,2
NZ_CP102541.1,296,Bifidobacterium,1678,294,1991003,10,2,Bifidobacterium longum,216816,122,1991013,0,174
NZ_CP049272.1,868,Campylobacter,194,913,1990325,10,61,Campylobacter concisus,199,830,1990441,0,38
NZ_CP012544.1,40,Campylobacter,194,913,1990325,10,61,Campylobacter showae,204,37,1991268,1,3
NZ_CP022386.1,100,Capnocytophaga,1016,152,1991149,4,4,Capnocytophaga gingivalis,1017,98,1991209,0,2
NZ_CP022379.1,56,Capnocytophaga,1016,152,1991149,4,4,Capnocytophaga sputigena,1019,51,1991252,1,5
ACIL03000013.1,66,Catonella,43996,0,1991243,0,66,Catonella morbi,43997,0,1991243,0,66
NZ_CP018196.1,474,Fusobacterium,848,814,1990370,37,88,Fusobacterium necrophorum,859,438,1990834,1,36
NZ_CP028101.1,270,Fusobacterium,848,814,1990370,37,88,Fusobacterium nucleatum,851,171,1991017,22,99
NZ_CP083637.1,684,Gemella,1378,648,1990579,46,36,Gemella haemolysans,1379,640,1990581,44,44
NZ_CP024703.1,40,Fusobacterium,848,814,1990370,37,88,Fusobacterium pseudoperiodonticum,2663009,30,1991264,5,10
NZ_CP031243.1,1428,Haemophilus,724,802108,1162438,122,26641,Haemophilus haemolyticus,726,1004,1989791,90,424
NZ_AP018768.1,1771,Haemophilus,724,802108,1162438,122,26641,Haemophilus influenzae,727,1001,1989071,467,770
NZ_CP038817.1,824713,Haemophilus,724,802108,1162438,122,26641,Haemophilus parahaemolyticus,735,780481,1166590,6,44232
NZ_CP035368.2,837,Haemophilus,724,802108,1162438,122,26641,Haemophilus parainfluenzae,729,783,1990230,242,54
NZ_CP065999.1,78391,Kingella,32257,96521,1778721,2,116065,Kingella denitrificans,502,73193,1912681,237,5198
NZ_CP123447.1,134195,Kingella,32257,96521,1778721,2,116065,Kingella negevensis,1522312,0,1857114,0,134195
NZ_LR134378.1,9301,Lautropia,47670,9096,1982008,0,205,Lautropia mirabilis,47671,9096,1982008,0,205
NZ_AP019831.1,92182,Leptotrichia,32067,81026,1898654,4,11625,Leptotrichia trevisanii,109328,70243,1899123,4,21939
