accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,722,Actinomyces,1654,789,1914223,4,4789,Actinomyces pacaensis,1852377,720,1919069,14,2
NZ_CP033459.1,56,Pseudoprevotella,2884814,55,1919749,0,1,Pseudoprevotella muciniphila,2133944,55,1919749,0,1
CAKAFU010000002.1,84,Alloprevotella,1283313,0,1919721,0,84,Alloprevotella tannerae,76122,0,1919721,0,84
NZ_CP102541.1,2408,Bifidobacterium,1678,2408,1917392,5,0,Bifidobacterium longum,216816,1484,1917397,0,924
NZ_CP049272.1,31213,Campylobacter,194,31137,1888557,1,110,Campylobacter concisus,199,30975,1888592,0,238
MN164484.2,6,Guelphvirus,2732062,6,1919799,0,0,Escherichia virus ECH1,2593465,0,1919799,0,6
NZ_CP028101.1,82,Fusobacterium,848,251,1919539,10,5,Fusobacterium nucleatum,851,75,1919717,6,7
NZ_CP024703.1,78,Fusobacterium,848,251,1919539,10,5,Fusobacterium pseudoperiodonticum,2663009,71,1919727,0,7
NZ_CP083637.1,11213,Gemella,1378,11060,1908592,0,153,Gemella haemolysans,1379,11010,1908592,0,203
NZ_AP018768.1,72,Haemophilus,724,10409,1909311,1,84,Haemophilus influenzae,727,58,1919724,9,14
NZ_CP038817.1,64,Haemophilus,724,10409,1909311,1,84,Haemophilus parahaemolyticus,735,64,1919741,0,0
NZ_CP035368.2,10357,Haemophilus,724,10409,1909311,1,84,Haemophilus parainfluenzae,729,10109,1909448,0,248
NC_013203.1,27899,Lancefieldella,2767353,27877,1891906,0,22,Lancefieldella parvula,1382,27877,1891906,0,22
NZ_LR134378.1,20927,Lautropia,47670,20855,1898878,0,72,Lautropia mirabilis,47671,20855,1898878,0,72
NZ_AP019831.1,42,Leptotrichia,32067,25860,1893146,4,795,Leptotrichia trevisanii,109328,40,1919632,131,2
NZ_AP019829.2,26613,Leptotrichia,32067,25860,1893146,4,795,Leptotrichia wadei,157687,23383,1893192,0,3230
NZ_CP101528.1,300,Micrococcus,1269,295,1919503,2,5,Micrococcus luteus,1270,207,1919504,1,93
NZ_CP014234.1,88,Moraxella,475,88,1919716,1,0,Moraxella osloensis,34062,88,1919717,0,0
NZ_CP053939.1,23625,Neisseria,482,23369,1896179,1,256,Neisseria mucosa,488,21857,1896180,0,1768
NZ_CP024696.1,184,Prevotella,838,44843,1874795,9,158,Prevotella intermedia,28131,176,1919619,2,8
NZ_CP072363.1,44639,Prevotella,838,44843,1874795,9,158,Prevotella jejuni,1177574,42082,1875166,0,2557
NZ_CP072390.1,64,Prevotella,838,44843,1874795,9,158,Prevotella scopos,589437,56,1919738,3,8
NZ_CP079201.1,148,Rothia,32207,772448,1146522,14,821,Rothia dentocariosa,2047,145,1919646,11,3
NZ_CP079822.1,773087,Rothia,32207,772448,1146522,14,821,Rothia mucilaginosa,43675,771338,1146676,42,1749
NZ_CP102197.1,51019,Schaalia,2529408,50739,1867102,1684,280,Schaalia odontolytica,1660,50680,1867269,1517,339
NZ_CP060204.1,102,Selenomonas,970,101154,1818608,1,42,Selenomonas timonae,2754044,101,1919700,3,1
NZ_CP012071.1,101094,Selenomonas,970,101154,1818608,1,42,Selenomonas sp. oral taxon 478,712538,84990,1818711,0,16104
NZ_LS483444.1,104,Streptococcus,1301,229851,1689176,28,750,Streptococcus australis,113107,87,1919624,77,17
NZ_CP012646.1,229135,Streptococcus,1301,229851,1689176,28,750,Streptococcus mitis,28037,186054,1690666,4,43081
NC_015875.1,614,Streptococcus,1301,229851,1689176,28,750,Streptococcus pseudopneumoniae,257758,456,1919026,165,158
NZ_CP079193.1,206,Streptococcus,1301,229851,1689176,28,750,Streptococcus suis,1307,183,1919572,27,23
NZ_CAKAHJ010000001.1,4856,Actinomyces,1654,789,1914223,4,4789,uncultured Actinomyces sp.,249061,0,1914949,0,4856
NZ_CALGPY010000005.1,34,Campylobacter,194,31137,1888557,1,110,uncultured Campylobacter sp.,218934,0,1919771,0,34
NZ_CAJTJS010000001.1,114,Prevotella,838,44843,1874795,9,158,uncultured Prevotella sp.,159272,0,1919691,0,114
NZ_CAKAIK010000001.1,34,Rothia,32207,772448,1146522,14,821,uncultured Rothia sp.,316088,0,1919771,0,34
NZ_CAKOJV010000001.1,96,Fusobacterium,848,251,1919539,10,5,uncultured Fusobacterium sp.,159267,0,1919709,0,96
NZ_CAMNMG010000001.1,542,Streptococcus,1301,229851,1689176,28,750,uncultured Streptococcus sp.,83427,0,1919263,0,542
NZ_CALHUL010000006.1,1794,Treponema,157,1537,1918011,0,257,uncultured Treponema sp.,162155,0,1918011,0,1794
NZ_CP020566.1,5616,Veillonella,29465,554082,1363715,0,2008,Veillonella atypica,39777,5518,1913917,272,98
NZ_LR134375.1,408387,Veillonella,29465,554082,1363715,0,2008,Veillonella dispar,39778,352329,1511117,301,56058
NZ_AP022321.1,136513,Veillonella,29465,554082,1363715,0,2008,Veillonella nakazawae,2682456,104897,1782806,486,31616
NZ_CP019721.1,5320,Veillonella,29465,554082,1363715,0,2008,Veillonella parvula,29466,5206,1912755,1730,114
NZ_JAGZUH010000001.1,254,Veillonella,29465,554082,1363715,0,2008,Veillonella sp.,1926307,0,1919551,0,254
