accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,6095,Pseudoprevotella,2884814,5988,1991218,0,107,Pseudoprevotella muciniphila,2133944,5988,1991218,0,107
NZ_CP036550.1,10901,Bacteroides,816,10434,1986389,23,467,Bacteroides fragilis,817,9894,1986412,0,1007
CAKAFU010000002.1,62,Alloprevotella,1283313,0,1997251,0,62,Alloprevotella tannerae,76122,0,1997251,0,62
NZ_CP049272.1,245,Campylobacter,194,5554,1991561,23,175,Campylobacter concisus,199,237,1997046,22,8
NZ_CP012544.1,5444,Campylobacter,194,5554,1991561,23,175,Campylobacter showae,204,5118,1991866,3,326
NZ_CP022386.1,1458,Capnocytophaga,1016,23739,1972997,0,577,Capnocytophaga gingivalis,1017,1376,1995852,3,82
NZ_CP022384.1,814,Capnocytophaga,1016,23739,1972997,0,577,Capnocytophaga leadbetteri,327575,630,1996495,4,184
NZ_CP022379.1,22044,Capnocytophaga,1016,23739,1972997,0,577,Capnocytophaga sputigena,1019,18998,1975269,0,3046
ACIL03000013.1,60,Catonella,43996,0,1997253,0,60,Catonella morbi,43997,0,1997253,0,60
NZ_CP028101.1,227,Fusobacterium,848,94834,1894256,4,8219,Fusobacterium nucleatum,851,167,1996131,955,60
NZ_CP024703.1,102678,Fusobacterium,848,94834,1894256,4,8219,Fusobacterium pseudoperiodonticum,2663009,74038,1894630,5,28640
NZ_CP083637.1,13952,Gemella,1378,13085,1983355,6,867,Gemella haemolysans,1379,12925,1983356,5,1027
NZ_CP031243.1,314,Haemophilus,724,65530,1925242,4198,2343,Haemophilus haemolyticus,726,223,1994412,2587,91
NZ_AP018768.1,275,Haemophilus,724,65530,1925242,4198,2343,Haemophilus influenzae,727,148,1996904,134,127
NZ_CP038817.1,44,Haemophilus,724,65530,1925242,4198,2343,Haemophilus parahaemolyticus,735,42,1997212,57,2
NZ_CP035368.2,67240,Haemophilus,724,65530,1925242,4198,2343,Haemophilus parainfluenzae,729,61993,1928695,1378,5247
NC_013203.1,30,Lancefieldella,2767353,30,1997283,0,0,Lancefieldella parvula,1382,30,1997283,0,0
NZ_LR134378.1,823,Lautropia,47670,811,1996490,0,12,Lautropia mirabilis,47671,811,1996490,0,12
NZ_CP101528.1,72,Micrococcus,1269,94,1997024,1,194,Micrococcus luteus,1270,36,1997235,6,36
NZ_CP126965.1,216,Micrococcus,1269,94,1997024,1,194,Micrococcus lylae,1273,0,1997097,0,216
NZ_AP019831.1,44,Leptotrichia,32067,41,1997239,30,3,Leptotrichia trevisanii,109328,36,1997264,5,8
NZ_CP039886.1,9650,Neisseria,482,1031838,764209,1,201265,Neisseria flavescens,484,6505,1938135,49528,3145
NZ_CP030820.1,11674,Neisseria,482,1031838,764209,1,201265,Neisseria meningitidis,487,6879,1964350,21289,4795
NZ_CP053939.1,27518,Neisseria,482,1031838,764209,1,201265,Neisseria mucosa,488,21180,1579469,390326,6338
NZ_CP073114.1,1184261,Neisseria,482,1031838,764209,1,201265,Neisseria subflava,28449,70918,812994,58,1113343
NZ_CP092048.1,356,Porphyromonas,836,340,1996495,2,476,Porphyromonas gingivalis,837,338,1996957,0,18
NC_019960.1,62,Prevotella,838,12895,1983834,8,576,Prevotella dentalis,52227,60,1997251,0,2
NZ_CP024696.1,3487,Prevotella,838,12895,1983834,8,576,Prevotella intermedia,28131,3025,1993824,2,462
NZ_CP072363.1,72,Prevotella,838,12895,1983834,8,576,Prevotella jejuni,1177574,64,1997231,10,8
