read_accession_id,count
NZ_CP132041.1,4370
NZ_CP126335.1,3812
NZ_CP059690.1,2695
NZ_CP119546.1,2190
NZ_CP063229.1,7983
NZ_JAGDEP010000001.1,4463
NZ_CP126697.1,6001
NZ_CP066015.1,1367
NZ_CP102534.1,3577
NZ_CP010106.1,1186
NZ_CP019962.1,3849
CAKAGO010000001.1,4098
AZKM01000008.1,8024
NZ_CP089216.1,11188
NZ_CP070973.1,226
NZ_MVIJ01000001.1,2935
NZ_LQPW01000031.1,1644
ADNV01000327.1,3654
NZ_CP050145.1,5429
NZ_CP119724.1,6666
NZ_CP120507.1,322
NZ_CP041695.1,639
NZ_CP031418.1,3561
NZ_CP006850.1,6029
NZ_JACHIT010000001.1,6231
NZ_JADLRZ010000001.1,2462
NZ_JAJFOF010000001.1,6474
NZ_JAAXPE010000001.1,3871
NZ_AP026979.1,1790
NZ_CP046172.1,394
NZ_CP046320.1,7387
NZ_JABELY010000001.1,2507
NZ_LR134365.1,4335
NZ_UFUW01000001.1,8249
NZ_CP035765.1,12608
NZ_CP059045.1,2448
NZ_CP040423.1,3020
NZ_CP017037.1,3843
NZ_CP090423.1,1892
NZ_CP121763.1,5613
NZ_AP025457.1,6267
NZ_CP019066.1,3733
NZ_CP058970.1,3872
NZ_CP083630.1,3453
NZ_UGGM01000001.1,11385
NZ_RBKV01000001.1,3217
NZ_CP010310.2,10908
NZ_AP018561.1,3576
NZ_CP114997.1,1482
NZ_AWET01000008.1,6373
NC_075417.1,2723
NC_000883.2,5327
NC_076948.1,7822
NC_028752.1,586
NC_006213.1,8440
NC_005831.2,3180
NC_006577.2,873
NC_011202.1,2040
AC_000017.1,8267
NC_017825.1,5262
OP255990.1,1057
OQ689803.1,6352
NC_003443.1,3623
NC_021928.1,5937
OR043657.1,1286
NC_002200.1,11762
