accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,52,Actinomyces,1654,89,1993746,6,2704,Actinomyces pacaensis,1852377,52,1996490,3,0
NZ_CP033459.1,6007,Pseudoprevotella,2884814,5999,1990527,11,8,Pseudoprevotella muciniphila,2133944,5999,1990527,11,8
CAKAFU010000002.1,9333,Alloprevotella,1283313,0,1987212,0,9333,Alloprevotella tannerae,76122,0,1987212,0,9333
NZ_CP036550.1,6032,Bacteroides,816,5848,1990436,77,184,Bacteroides fragilis,817,5687,1990511,2,345
NZ_CP049272.1,1578,Campylobacter,194,146099,1849546,2,898,Campylobacter concisus,199,1564,1994907,60,14
NZ_CP012544.1,142185,Campylobacter,194,146099,1849546,2,898,Campylobacter showae,204,140555,1854227,133,1630
NZ_CP022386.1,3974,Capnocytophaga,1016,76918,1919385,0,242,Capnocytophaga gingivalis,1017,3899,1992564,7,75
NZ_CP022384.1,72942,Capnocytophaga,1016,76918,1919385,0,242,Capnocytophaga leadbetteri,327575,66191,1923603,0,6751
NZ_CP022379.1,244,Capnocytophaga,1016,76918,1919385,0,242,Capnocytophaga sputigena,1019,233,1996267,34,11
NZ_CP073092.1,4973,Corynebacterium,1716,4713,1991564,8,260,Corynebacterium tuberculostearicum,38304,4304,1991572,0,669
NZ_CP018196.1,152,Fusobacterium,848,182000,1811896,2,2647,Fusobacterium necrophorum,859,151,1996359,34,1
NZ_CP028101.1,492,Fusobacterium,848,182000,1811896,2,2647,Fusobacterium nucleatum,851,436,1994107,1946,56
NZ_CP024703.1,183687,Fusobacterium,848,182000,1811896,2,2647,Fusobacterium pseudoperiodonticum,2663009,164875,1812857,1,18812
NZ_CP083637.1,1579,Gemella,1378,1559,1994964,2,20,Gemella haemolysans,1379,1546,1994965,1,33
NZ_CP031243.1,1906,Haemophilus,724,539073,1450706,1615,5151,Haemophilus haemolyticus,726,1687,1993622,1017,219
NZ_AP018768.1,1345,Haemophilus,724,539073,1450706,1615,5151,Haemophilus influenzae,727,1061,1994850,350,284
NZ_CP038817.1,181820,Haemophilus,724,539073,1450706,1615,5151,Haemophilus parahaemolyticus,735,178568,1814671,54,3252
NZ_CP035368.2,359153,Haemophilus,724,539073,1450706,1615,5151,Haemophilus parainfluenzae,729,349441,1636741,651,9712
NZ_LR134378.1,124,Lautropia,47670,124,1996421,0,0,Lautropia mirabilis,47671,124,1996421,0,0
NC_001781.1,6,Orthopneumovirus,1868215,6,1996539,0,0,Orthopneumovirus hominis,3049954,0,1996539,0,6
NC_013203.1,78,Lancefieldella,2767353,78,1996467,0,0,Lancefieldella parvula,1382,78,1996467,0,0
