accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,23,Actinomyces,1654,38,998224,9,1382,Actinomyces graevenitzii,55565,0,999630,0,23
NZ_LT635457.1,26,Actinomyces,1654,38,998224,9,1382,Actinomyces pacaensis,1852377,26,999625,2,0
NZ_CP033459.1,3007,Pseudoprevotella,2884814,3003,996642,4,4,Pseudoprevotella muciniphila,2133944,3003,996642,4,4
CAKAFU010000002.1,4671,Alloprevotella,1283313,0,994982,0,4671,Alloprevotella tannerae,76122,0,994982,0,4671
NZ_CP036550.1,3020,Bacteroides,816,2932,996597,36,88,Bacteroides fragilis,817,2845,996632,1,175
NZ_CP049272.1,789,Campylobacter,194,73077,926129,1,446,Campylobacter concisus,199,782,998836,28,7
NZ_CP012544.1,71117,Campylobacter,194,73077,926129,1,446,Campylobacter showae,204,70418,928457,79,699
NZ_CP022386.1,1988,Capnocytophaga,1016,38425,961139,0,89,Capnocytophaga gingivalis,1017,1961,997664,1,27
NZ_CP022384.1,36404,Capnocytophaga,1016,38425,961139,0,89,Capnocytophaga leadbetteri,327575,32988,963249,0,3416
NZ_CP022379.1,122,Capnocytophaga,1016,38425,961139,0,89,Capnocytophaga sputigena,1019,115,999511,20,7
NZ_CP073092.1,2488,Corynebacterium,1716,2458,997160,5,30,Corynebacterium tuberculostearicum,38304,2380,997165,0,108
NZ_CP018196.1,76,Fusobacterium,848,91459,907269,0,925,Fusobacterium necrophorum,859,76,999561,16,0
NZ_CP028101.1,246,Fusobacterium,848,91459,907269,0,925,Fusobacterium nucleatum,851,176,999182,225,70
NZ_CP024703.1,91904,Fusobacterium,848,91459,907269,0,925,Fusobacterium pseudoperiodonticum,2663009,81524,907748,1,10380
NZ_CP083637.1,792,Gemella,1378,783,998861,0,9,Gemella haemolysans,1379,774,998861,0,18
NZ_CP031243.1,955,Haemophilus,724,269843,726722,3,3085,Haemophilus haemolyticus,726,817,998640,58,138
NZ_AP018768.1,674,Haemophilus,724,269843,726722,3,3085,Haemophilus influenzae,727,512,998807,172,162
NZ_CP038817.1,91208,Haemophilus,724,269843,726722,3,3085,Haemophilus parahaemolyticus,735,89336,908442,3,1872
NZ_CP035368.2,180091,Haemophilus,724,269843,726722,3,3085,Haemophilus parainfluenzae,729,174634,819549,13,5457
NC_001781.1,3,Orthopneumovirus,1868215,3,999650,0,0,Orthopneumovirus hominis,3049954,3,999650,0,0
NC_013203.1,39,Lancefieldella,2767353,39,999614,0,0,Lancefieldella parvula,1382,39,999614,0,0
NZ_LR134378.1,62,Lautropia,47670,62,999591,0,0,Lautropia mirabilis,47671,62,999591,0,0
NZ_CP101528.1,36,Micrococcus,1269,36,999617,0,0,Micrococcus luteus,1270,17,999617,0,19
NZ_CP078113.1,720,Neisseria,482,208298,789374,2,1979,Neisseria gonorrhoeae,485,595,998848,85,125
NZ_CP030820.1,2176,Neisseria,482,208298,789374,2,1979,Neisseria meningitidis,487,1665,997307,170,511
NZ_CP053939.1,12530,Neisseria,482,208298,789374,2,1979,Neisseria mucosa,488,8009,986805,318,4521
NZ_CP073114.1,194851,Neisseria,482,208298,789374,2,1979,Neisseria subflava,28449,135746,804692,110,59105
NZ_CP092048.1,447,Porphyromonas,836,439,999135,9,70,Porphyromonas gingivalis,837,439,999199,7,8
NC_019960.1,62,Prevotella,838,16057,982633,387,576,Prevotella dentalis,52227,62,999581,10,0
NZ_CP024696.1,260,Prevotella,838,16057,982633,387,576,Prevotella intermedia,28131,238,999333,60,22
NZ_CP072363.1,1065,Prevotella,838,16057,982633,387,576,Prevotella jejuni,1177574,1003,998565,23,62
AP018050.1,14996,Prevotella,838,16057,982633,387,576,Prevotella melaninogenica,28132,14493,984630,27,503
NZ_CP072390.1,23,Prevotella,838,16057,982633,387,576,Prevotella scopos,589437,21,999626,4,2
NZ_CP079201.1,43,Rothia,32207,110707,888778,3,165,Rothia dentocariosa,2047,43,999608,2,0
NZ_CP079822.1,110592,Rothia,32207,110707,888778,3,165,Rothia mucilaginosa,43675,110316,888830,231,276
NZ_CP102197.1,42446,Schaalia,2529408,42216,956613,594,230,Schaalia odontolytica,1660,42116,956879,328,330
NZ_CP012646.1,99186,Streptococcus,1301,122154,876792,12,695,Streptococcus mitis,28037,78656,900410,57,20530
NZ_CP102583.1,14129,Streptococcus,1301,122154,876792,12,695,Streptococcus pneumoniae,1313,11932,984827,697,2197
NC_015875.1,8883,Streptococcus,1301,122154,876792,12,695,Streptococcus pseudopneumoniae,257758,6229,990699,71,2654
NZ_CP079193.1,36,Streptococcus,1301,122154,876792,12,695,Streptococcus suis,1307,30,999600,17,6
NZ_CP009227.1,26,Treponema,157,185,999440,0,28,Treponema sp. OMZ 838,1539298,14,999627,0,12
NZ_CAKAHJ010000001.1,1371,Actinomyces,1654,38,998224,9,1382,uncultured Actinomyces sp.,249061,0,998282,0,1371
NZ_CALGPY010000005.1,1617,Campylobacter,194,73077,926129,1,446,uncultured Campylobacter sp.,218934,0,998036,0,1617
NZ_CAKOJV010000001.1,158,Fusobacterium,848,91459,907269,0,925,uncultured Fusobacterium sp.,159267,0,999495,0,158
NZ_CABPWA010000001.1,39,Peptostreptococcus,1257,0,999614,0,39,uncultured Peptostreptococcus sp.,169971,0,999614,0,39
NZ_UQJH01000001.1,62,Porphyromonas,836,439,999135,9,70,uncultured Porphyromonas sp.,159274,0,999591,0,62
NZ_CAJTJS010000001.1,227,Prevotella,838,16057,982633,387,576,uncultured Prevotella sp.,159272,0,999426,0,227
NZ_CAKAIK010000001.1,237,Rothia,32207,110707,888778,3,165,uncultured Rothia sp.,316088,0,999416,0,237
NZ_CAMNMG010000001.1,615,Streptococcus,1301,122154,876792,12,695,uncultured Streptococcus sp.,83427,0,999038,0,615
NZ_CALHUL010000006.1,187,Treponema,157,185,999440,0,28,uncultured Treponema sp.,162155,0,999466,0,187
NZ_CP020566.1,1193,Veillonella,29465,2914,996712,13,14,Veillonella atypica,39777,1176,998460,0,17
NZ_LR134375.1,1144,Veillonella,29465,2914,996712,13,14,Veillonella dispar,39778,996,998508,1,148
NZ_AP022321.1,569,Veillonella,29465,2914,996712,13,14,Veillonella nakazawae,2682456,439,999074,10,130
NZ_CP019721.1,22,Veillonella,29465,2914,996712,13,14,Veillonella parvula,29466,22,999626,5,0
