read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,215,root,214,Bacteria,214,Bacteroidota,214,Bacteroidia,212,Bacteroidales,212,Prevotellaceae,212,Pseudoprevotella,212,Pseudoprevotella muciniphila,212
NZ_CP049272.1,86,root,86,Bacteria,86,Campylobacterota,86,Epsilonproteobacteria,0,Campylobacterales,86,Campylobacteraceae,86,Campylobacter,86,Campylobacter concisus,86
ACIL03000013.1,174,root,11,Bacteria,11,Bacillota,8,Clostridia,7,Eubacteriales,7,Lachnospiraceae,4,Catonella,0,Catonella morbi,0
NC_001464.1,40,root,40,Viruses,40,unclassified Viruses phylum,0,unclassified Viruses class,0,unclassified Viruses order,0,Pospiviroidae,40,Pospiviroid,40,Citrus exocortis viroid,40
NZ_CP028101.1,36405,root,35972,Bacteria,35921,Fusobacteriota,35861,Fusobacteriia,35861,Fusobacteriales,35861,Fusobacteriaceae,35859,Fusobacterium,35858,Fusobacterium nucleatum,32091
NZ_CP083637.1,86,root,86,Bacteria,86,Bacillota,86,Bacilli,86,Bacillales,86,unclassified Bacillales family,0,Gemella,86,Gemella haemolysans,86
NZ_AP018768.1,171,root,171,Bacteria,171,Pseudomonadota,171,Gammaproteobacteria,170,Pasteurellales,169,Pasteurellaceae,169,Haemophilus,169,Haemophilus influenzae,129
NZ_CP038817.1,22260,root,22246,Bacteria,22242,Pseudomonadota,22238,Gammaproteobacteria,22227,Pasteurellales,22206,Pasteurellaceae,22206,Haemophilus,22081,Haemophilus parahaemolyticus,21855
NZ_CP036164.1,95273,root,95251,Bacteria,95251,Actinomycetota,95247,Actinomycetes,95247,Micrococcales,95178,Intrasporangiaceae,95108,Janibacter,95075,Janibacter limosus,94723
NZ_LR134378.1,10896,root,10891,Bacteria,10890,Pseudomonadota,10888,Betaproteobacteria,10878,Burkholderiales,10877,Burkholderiaceae,10866,Lautropia,10864,Lautropia mirabilis,10864
NZ_CP101528.1,14009,root,13991,Bacteria,13990,Actinomycetota,13988,Actinomycetes,13988,Micrococcales,13937,Micrococcaceae,13913,Micrococcus,13862,Micrococcus luteus,9437
NZ_CP126965.1,9165,root,4556,Bacteria,4536,Actinomycetota,4199,Actinomycetes,4180,Micrococcales,3116,Micrococcaceae,2472,Micrococcus,1596,Micrococcus lylae,0
NZ_CP073114.1,17419,root,16624,Bacteria,16621,Pseudomonadota,16565,Betaproteobacteria,16464,Neisseriales,16462,Neisseriaceae,16456,Neisseria,16191,Neisseria subflava,1457
NZ_CP092048.1,259,root,259,Bacteria,259,Bacteroidota,259,Bacteroidia,259,Bacteroidales,259,Porphyromonadaceae,254,Porphyromonas,254,Porphyromonas gingivalis,254
NC_019960.1,38217,root,38200,Bacteria,38200,Bacteroidota,38199,Bacteroidia,38199,Bacteroidales,38199,Prevotellaceae,37970,Prevotella,37924,Prevotella dentalis,37801
NZ_CP024696.1,646,root,646,Bacteria,646,Bacteroidota,646,Bacteroidia,632,Bacteroidales,632,Prevotellaceae,617,Prevotella,617,Prevotella intermedia,583
NZ_CP079201.1,302,root,302,Bacteria,302,Actinomycetota,302,Actinomycetes,302,Micrococcales,302,Micrococcaceae,302,Rothia,302,Rothia dentocariosa,297
NZ_CP079822.1,1106783,root,1106715,Bacteria,1106715,Actinomycetota,1106592,Actinomycetes,1106587,Micrococcales,1106345,Micrococcaceae,1106046,Rothia,1105615,Rothia mucilaginosa,1104289
