accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,23,Actinomyces,1654,33,994962,8,1380,Actinomyces graevenitzii,55565,0,996360,0,23
NZ_LT635457.1,26,Actinomyces,1654,33,994962,8,1380,Actinomyces pacaensis,1852377,26,996356,1,0
NZ_CP033459.1,2998,Pseudoprevotella,2884814,2995,993365,20,3,Pseudoprevotella muciniphila,2133944,2995,993365,20,3
CAKAFU010000002.1,4653,Alloprevotella,1283313,0,991730,0,4653,Alloprevotella tannerae,76122,0,991730,0,4653
NZ_CP036550.1,3006,Bacteroides,816,2931,993231,146,75,Bacteroides fragilis,817,2910,993367,10,96
NZ_CP049272.1,784,Campylobacter,194,73191,923114,2,76,Campylobacter concisus,199,783,995579,20,1
NZ_CP012544.1,70870,Campylobacter,194,73191,923114,2,76,Campylobacter showae,204,70736,925410,103,134
NZ_CP022386.1,1975,Capnocytophaga,1016,38492,957876,5,10,Capnocytophaga gingivalis,1017,1973,994404,4,2
NZ_CP022384.1,36405,Capnocytophaga,1016,38492,957876,5,10,Capnocytophaga leadbetteri,327575,35681,959978,0,724
NZ_CP022379.1,122,Capnocytophaga,1016,38492,957876,5,10,Capnocytophaga sputigena,1019,120,996249,12,2
NZ_CP073092.1,2474,Corynebacterium,1716,2456,993903,6,18,Corynebacterium tuberculostearicum,38304,2413,993908,1,61
NZ_CP018196.1,76,Fusobacterium,848,92090,904281,1,11,Fusobacterium necrophorum,859,76,996303,4,0
NZ_CP028101.1,246,Fusobacterium,848,92090,904281,1,11,Fusobacterium nucleatum,851,229,996056,81,17
NZ_CP024703.1,91621,Fusobacterium,848,92090,904281,1,11,Fusobacterium pseudoperiodonticum,2663009,90383,904761,1,1238
NZ_CP083637.1,788,Gemella,1378,788,995595,0,0,Gemella haemolysans,1379,788,995595,0,0
NZ_CP031243.1,954,Haemophilus,724,271685,724313,2,383,Haemophilus haemolyticus,726,939,995419,10,15
NZ_AP018768.1,671,Haemophilus,724,271685,724313,2,383,Haemophilus influenzae,727,655,995618,94,16
NZ_CP038817.1,90912,Haemophilus,724,271685,724313,2,383,Haemophilus parahaemolyticus,735,90709,905470,1,203
NZ_CP035368.2,179531,Haemophilus,724,271685,724313,2,383,Haemophilus parainfluenzae,729,178640,816849,3,891
NC_001781.1,3,Orthopneumovirus,1868215,3,996380,0,0,Orthopneumovirus hominis,3049954,3,996380,0,0
NC_013203.1,39,Lancefieldella,2767353,39,996344,0,0,Lancefieldella parvula,1382,39,996344,0,0
NZ_LR134378.1,62,Lautropia,47670,62,996321,0,0,Lautropia mirabilis,47671,62,996321,0,0
NZ_CP101528.1,36,Micrococcus,1269,36,996347,0,0,Micrococcus luteus,1270,32,996347,0,4
NZ_CP078113.1,719,Neisseria,482,209141,786810,12,420,Neisseria gonorrhoeae,485,711,995574,90,8
NZ_CP030820.1,2169,Neisseria,482,209141,786810,12,420,Neisseria meningitidis,487,2121,994039,175,48
NZ_CP053939.1,12488,Neisseria,482,209141,786810,12,420,Neisseria mucosa,488,11871,983660,235,617
NZ_CP073114.1,194185,Neisseria,482,209141,786810,12,420,Neisseria subflava,28449,187954,802127,71,6231
NZ_CP092048.1,442,Porphyromonas,836,445,995857,23,58,Porphyromonas gingivalis,837,442,995926,15,0
NC_019960.1,62,Prevotella,838,16049,979238,578,518,Prevotella dentalis,52227,62,996288,33,0
NZ_CP024696.1,259,Prevotella,838,16049,979238,578,518,Prevotella intermedia,28131,250,995976,148,9
NZ_CP072363.1,1063,Prevotella,838,16049,979238,578,518,Prevotella jejuni,1177574,1048,995287,33,15
AP018050.1,14934,Prevotella,838,16049,979238,578,518,Prevotella melaninogenica,28132,14617,981395,54,317
NZ_CP072390.1,23,Prevotella,838,16049,979238,578,518,Prevotella scopos,589437,23,996358,2,0
NZ_CP079201.1,42,Rothia,32207,110477,885901,3,2,Rothia dentocariosa,2047,42,996340,1,0
NZ_CP079822.1,110200,Rothia,32207,110477,885901,3,2,Rothia mucilaginosa,43675,110190,885947,236,10
NZ_CP102197.1,42271,Schaalia,2529408,42250,953042,1070,21,Schaalia odontolytica,1660,42231,953473,639,40
NZ_CP012646.1,98852,Streptococcus,1301,122249,873962,2,170,Streptococcus mitis,28037,93868,897495,36,4984
NZ_CP102583.1,14062,Streptococcus,1301,122249,873962,2,170,Streptococcus pneumoniae,1313,13802,981616,705,260
NC_015875.1,8855,Streptococcus,1301,122249,873962,2,170,Streptococcus pseudopneumoniae,257758,7992,987490,38,863
NZ_CP079193.1,35,Streptococcus,1301,122249,873962,2,170,Streptococcus suis,1307,33,996314,34,2
NZ_CP009227.1,26,Treponema,157,199,996165,5,14,Treponema sp. OMZ 838,1539298,17,996357,0,9
NZ_CAKAHJ010000001.1,1364,Actinomyces,1654,33,994962,8,1380,uncultured Actinomyces sp.,249061,0,995019,0,1364
NZ_CALGPY010000005.1,1613,Campylobacter,194,73191,923114,2,76,uncultured Campylobacter sp.,218934,0,994770,0,1613
NZ_CAKOJV010000001.1,158,Fusobacterium,848,92090,904281,1,11,uncultured Fusobacterium sp.,159267,0,996225,0,158
NZ_CABPWA010000001.1,39,Peptostreptococcus,1257,1,996344,0,38,uncultured Peptostreptococcus sp.,169971,0,996344,0,39
NZ_UQJH01000001.1,61,Porphyromonas,836,445,995857,23,58,uncultured Porphyromonas sp.,159274,0,996322,0,61
NZ_CAJTJS010000001.1,226,Prevotella,838,16049,979238,578,518,uncultured Prevotella sp.,159272,0,996157,0,226
NZ_CAKAIK010000001.1,237,Rothia,32207,110477,885901,3,2,uncultured Rothia sp.,316088,0,996146,0,237
NZ_CAMNMG010000001.1,615,Streptococcus,1301,122249,873962,2,170,uncultured Streptococcus sp.,83427,0,995768,0,615
NZ_CALHUL010000006.1,187,Treponema,157,199,996165,5,14,uncultured Treponema sp.,162155,0,996196,0,187
NZ_CP020566.1,1190,Veillonella,29465,2914,993461,1,7,Veillonella atypica,39777,1188,995191,2,2
NZ_LR134375.1,1141,Veillonella,29465,2914,993461,1,7,Veillonella dispar,39778,1107,995241,1,34
NZ_AP022321.1,568,Veillonella,29465,2914,993461,1,7,Veillonella nakazawae,2682456,528,995813,2,40
NZ_CP019721.1,22,Veillonella,29465,2914,993461,1,7,Veillonella parvula,29466,22,996356,5,0
