read_accession_id,count
CP097095.1,64
NZ_CP033459.1,9130
CAKAFU010000002.1,34163
NZ_CP036550.1,103
NZ_CP049272.1,47600
NZ_CP012544.1,380
NZ_CP022386.1,75
NZ_CP022379.1,78
ACIL03000013.1,51
NZ_CP028101.1,9920
NZ_CP024703.1,4323
NZ_CP083637.1,31022
NZ_CP031243.1,31995
NZ_AP018768.1,2017
NZ_CP038817.1,414617
NZ_CP035368.2,66143
MT157224.1,742
NC_013203.1,73
NZ_LR134378.1,33
NZ_AP019829.2,69
NZ_CP101528.1,6672
NZ_CP014234.1,56410
NZ_CP053939.1,12887
NZ_CP073114.1,80
NZ_CP092048.1,30422
NC_019960.1,55
NZ_CP024696.1,410
NZ_CP072363.1,5281
NZ_CP079822.1,26573
NZ_CP072390.1,259
NC_009996.1,7
NZ_CP079201.1,38
NZ_CP102197.1,1141
NZ_LS483444.1,46
NZ_CP012646.1,130090
NZ_CP079724.1,8324
NC_015875.1,4346
NZ_CP079193.1,11537
NZ_CP009227.1,285
NZ_CAKAHJ010000001.1,568
NZ_CAKOJV010000001.1,519
NZ_CANLQP010000001.1,35
NZ_UQJH01000001.1,55
NZ_CAJTJS010000001.1,109
NZ_CAMNMG010000001.1,369
NZ_CALHUL010000006.1,34261
NZ_CP020566.1,12788
NZ_LR134375.1,31
NZ_AP022321.1,32
NZ_CP019721.1,145
