read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,39081,root,39058,Bacteria,39054,Bacteroidota,39050,Bacteroidia,39032,Bacteroidales,39032,Prevotellaceae,39030,Pseudoprevotella,39006,Pseudoprevotella muciniphila,39006
CAKAFU010000002.1,122,root,16,Bacteria,16,Bacteroidota,15,Bacteroidia,13,Bacteroidales,13,Prevotellaceae,8,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,36169,root,36163,Bacteria,36163,Bacteroidota,36152,Bacteroidia,36007,Bacteroidales,36007,Bacteroidaceae,35255,Bacteroides,35019,Bacteroides fragilis,34045
NZ_CP049272.1,51150,root,50999,Bacteria,50991,Campylobacterota,50983,Epsilonproteobacteria,0,Campylobacterales,50983,Campylobacteraceae,50979,Campylobacter,50979,Campylobacter concisus,50752
NZ_CP022386.1,484,root,482,Bacteria,482,Bacteroidota,482,Flavobacteriia,482,Flavobacteriales,482,Flavobacteriaceae,482,Capnocytophaga,482,Capnocytophaga gingivalis,480
ACIL03000013.1,8579,root,538,Bacteria,525,Bacillota,392,Clostridia,322,Eubacteriales,313,Lachnospiraceae,180,Catonella,0,Catonella morbi,0
NZ_CP018196.1,504628,root,501818,Bacteria,501706,Fusobacteriota,501312,Fusobacteriia,501312,Fusobacteriales,501312,Fusobacteriaceae,501302,Fusobacterium,501277,Fusobacterium necrophorum,499615
NZ_CP028101.1,34255,root,33833,Bacteria,33789,Fusobacteriota,33742,Fusobacteriia,33742,Fusobacteriales,33742,Fusobacteriaceae,33738,Fusobacterium,33731,Fusobacterium nucleatum,30143
NZ_CP024703.1,138014,root,136556,Bacteria,136408,Fusobacteriota,136268,Fusobacteriia,136268,Fusobacteriales,136268,Fusobacteriaceae,136029,Fusobacterium,136020,Fusobacterium pseudoperiodonticum,123997
NZ_CP083637.1,90613,root,89813,Bacteria,89753,Bacillota,89631,Bacilli,89568,Bacillales,89451,unclassified Bacillales family,0,Gemella,89437,Gemella haemolysans,88935
NZ_CP031243.1,15175,root,15171,Bacteria,15167,Pseudomonadota,15155,Gammaproteobacteria,15139,Pasteurellales,15123,Pasteurellaceae,15123,Haemophilus,15017,Haemophilus haemolyticus,13395
NZ_AP018768.1,2094,root,2093,Bacteria,2093,Pseudomonadota,2093,Gammaproteobacteria,2093,Pasteurellales,2092,Pasteurellaceae,2092,Haemophilus,2082,Haemophilus influenzae,1686
