read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,10600,root,10600,Bacteria,10600,Bacteroidota,10600,Bacteroidia,10587,Bacteroidales,10587,Prevotellaceae,10587,Pseudoprevotella,10583,Pseudoprevotella muciniphila,10583
CAKAFU010000002.1,332,root,46,Bacteria,46,Bacteroidota,38,Bacteroidia,36,Bacteroidales,36,Prevotellaceae,27,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,15591,root,15591,Bacteria,15591,Bacteroidota,15590,Bacteroidia,15559,Bacteroidales,15559,Bacteroidaceae,15290,Bacteroides,15181,Bacteroides fragilis,14955
NZ_CP102541.1,116,root,116,Bacteria,116,Actinomycetota,116,Actinomycetes,116,Bifidobacteriales,116,Bifidobacteriaceae,116,Bifidobacterium,116,Bifidobacterium longum,88
NZ_CP049272.1,1832,root,1832,Bacteria,1832,Campylobacterota,1832,Epsilonproteobacteria,0,Campylobacterales,1832,Campylobacteraceae,1832,Campylobacter,1832,Campylobacter concisus,1828
NZ_CP012544.1,142,root,142,Bacteria,142,Campylobacterota,142,Epsilonproteobacteria,0,Campylobacterales,142,Campylobacteraceae,142,Campylobacter,142,Campylobacter showae,141
NZ_CP073092.1,91959,root,89170,Bacteria,89161,Actinomycetota,89099,Actinomycetes,89099,Mycobacteriales,88265,Corynebacteriaceae,88252,Corynebacterium,88252,Corynebacterium tuberculostearicum,81068
NZ_CP028101.1,192463,root,192253,Bacteria,192156,Fusobacteriota,192066,Fusobacteriia,192066,Fusobacteriales,192066,Fusobacteriaceae,192047,Fusobacterium,192047,Fusobacterium nucleatum,183990
NZ_CP024703.1,326,root,325,Bacteria,325,Fusobacteriota,325,Fusobacteriia,325,Fusobacteriales,325,Fusobacteriaceae,325,Fusobacterium,325,Fusobacterium pseudoperiodonticum,310
NZ_CP083637.1,1455,root,1451,Bacteria,1451,Bacillota,1451,Bacilli,1451,Bacillales,1450,unclassified Bacillales family,0,Gemella,1449,Gemella haemolysans,1446
