read_accession_id,count
NZ_LT635457.1,10672
NZ_CP033459.1,2165
CAKAFU010000002.1,30
NZ_CP036550.1,3751
NZ_CP102541.1,4311
NZ_CP049272.1,14349
NZ_CP012544.1,33
NZ_CP022386.1,26
ACIL03000013.1,29
NZ_CP018196.1,94
NZ_CP028101.1,17940
NZ_CP024703.1,56
NZ_CP083637.1,4926
NZ_CP031243.1,34715
NZ_AP018768.1,92
NZ_CP035368.2,74
NC_039199.1,24
NC_013203.1,34861
NZ_AP019829.2,51683
NZ_CP101528.1,65542
NZ_CP126965.1,37104
AFIH01000001.1,30570
NZ_CP092048.1,56
NC_019960.1,24
NZ_CP024696.1,16831
NZ_CP072363.1,8150
AP018050.1,2802
NZ_CP072390.1,110
NZ_CP079201.1,181983
NZ_CP102197.1,816
NZ_CP060204.1,362
NZ_CP012071.1,308
NZ_LOHY01000088.1,30
NZ_LS483444.1,59
NZ_CP012646.1,77416
NZ_CP079724.1,239806
NC_015875.1,1390
NZ_CP009227.1,130
NZ_CAKAHJ010000001.1,732
NZ_CAJTJS010000001.1,1605
NZ_CAMNMG010000001.1,3840
NZ_CAKOJV010000001.1,92
NZ_CANLQP010000001.1,33
NZ_CAMUES010000001.1,27
NZ_CABPWA010000001.1,36
NZ_UQJH01000001.1,44
NZ_CALHUL010000006.1,1539
NZ_CP020566.1,141438
NZ_LR134375.1,3095
NZ_AP022321.1,296
NZ_CP019721.1,293
