read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,542,root,532,Bacteria,532,Bacteroidota,532,Bacteroidia,532,Bacteroidales,532,Prevotellaceae,532,Pseudoprevotella,529,Pseudoprevotella muciniphila,529
NZ_CP036550.1,4332,root,4304,Bacteria,4304,Bacteroidota,4301,Bacteroidia,4278,Bacteroidales,4278,Bacteroidaceae,4195,Bacteroides,4165,Bacteroides fragilis,3924
NZ_CP049272.1,856,root,834,Bacteria,833,Campylobacterota,832,Epsilonproteobacteria,0,Campylobacterales,832,Campylobacteraceae,832,Campylobacter,832,Campylobacter concisus,830
NZ_CP012544.1,5615,root,5477,Bacteria,5477,Campylobacterota,5473,Epsilonproteobacteria,0,Campylobacterales,5473,Campylobacteraceae,5470,Campylobacter,5470,Campylobacter showae,5296
NZ_CP022386.1,23771,root,23198,Bacteria,23193,Bacteroidota,23172,Flavobacteriia,23157,Flavobacteriales,23157,Flavobacteriaceae,23146,Capnocytophaga,23135,Capnocytophaga gingivalis,22387
NZ_CP022384.1,10263,root,10073,Bacteria,10073,Bacteroidota,10067,Flavobacteriia,10058,Flavobacteriales,10058,Flavobacteriaceae,10045,Capnocytophaga,10035,Capnocytophaga leadbetteri,7825
NZ_CP022379.1,174,root,173,Bacteria,173,Bacteroidota,173,Flavobacteriia,173,Flavobacteriales,173,Flavobacteriaceae,173,Capnocytophaga,173,Capnocytophaga sputigena,150
NZ_CP028101.1,751,root,680,Bacteria,678,Fusobacteriota,676,Fusobacteriia,676,Fusobacteriales,676,Fusobacteriaceae,676,Fusobacterium,676,Fusobacterium nucleatum,491
NZ_CP024703.1,197612,root,183457,Bacteria,183225,Fusobacteriota,182809,Fusobacteriia,182809,Fusobacteriales,182809,Fusobacteriaceae,181837,Fusobacterium,181743,Fusobacterium pseudoperiodonticum,142698
NZ_CP083637.1,152,root,143,Bacteria,143,Bacillota,143,Bacilli,143,Bacillales,143,unclassified Bacillales family,0,Gemella,143,Gemella haemolysans,141
NZ_CP031243.1,94,root,92,Bacteria,92,Pseudomonadota,92,Gammaproteobacteria,91,Pasteurellales,91,Pasteurellaceae,91,Haemophilus,91,Haemophilus haemolyticus,69
NZ_AP018768.1,275,root,272,Bacteria,271,Pseudomonadota,270,Gammaproteobacteria,270,Pasteurellales,269,Pasteurellaceae,269,Haemophilus,268,Haemophilus influenzae,157
NZ_CP035368.2,212035,root,209783,Bacteria,209754,Pseudomonadota,209505,Gammaproteobacteria,209287,Pasteurellales,208583,Pasteurellaceae,208583,Haemophilus,204556,Haemophilus parainfluenzae,195285
