accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,38992,Actinomyces,1654,3392,958131,3,38391,Actinomyces graevenitzii,55565,0,960925,0,38992
NZ_LT635457.1,361,Actinomyces,1654,3392,958131,3,38391,Actinomyces pacaensis,1852377,361,999459,97,0
NZ_CP033459.1,28,Pseudoprevotella,2884814,28,999889,0,0,Pseudoprevotella muciniphila,2133944,28,999889,0,0
CAKAFU010000002.1,42,Alloprevotella,1283313,0,999875,0,42,Alloprevotella tannerae,76122,0,999875,0,42
NZ_CP102541.1,1204,Bifidobacterium,1678,1204,998553,160,0,Bifidobacterium longum,216816,944,998694,19,260
NZ_CP049272.1,15611,Campylobacter,194,15625,984287,2,3,Campylobacter concisus,199,15576,984306,0,35
MN164484.2,3,Guelphvirus,2732062,3,999914,0,0,Escherichia virus ECH1,2593465,0,999914,0,3
NZ_CP028101.1,41,Fusobacterium,848,128,999786,3,0,Fusobacterium nucleatum,851,37,999876,0,4
NZ_CP024703.1,39,Fusobacterium,848,128,999786,3,0,Fusobacterium pseudoperiodonticum,2663009,39,999878,0,0
NZ_CP083637.1,5622,Gemella,1378,5615,994295,0,7,Gemella haemolysans,1379,5605,994295,0,17
NZ_AP018768.1,36,Haemophilus,724,5250,994649,1,17,Haemophilus influenzae,727,36,999879,2,0
NZ_CP038817.1,32,Haemophilus,724,5250,994649,1,17,Haemophilus parahaemolyticus,735,32,999885,0,0
NZ_CP035368.2,5199,Haemophilus,724,5250,994649,1,17,Haemophilus parainfluenzae,729,5129,994717,1,70
NC_013203.1,13952,Lancefieldella,2767353,13949,985964,1,3,Lancefieldella parvula,1382,13949,985965,0,3
NZ_LR134378.1,10468,Lautropia,47670,10461,989449,0,7,Lautropia mirabilis,47671,10461,989449,0,7
NZ_AP019831.1,20,Leptotrichia,32067,13308,986583,0,26,Leptotrichia trevisanii,109328,20,999870,27,0
NZ_AP019829.2,13314,Leptotrichia,32067,13308,986583,0,26,Leptotrichia wadei,157687,12802,986603,0,512
NZ_CP101528.1,150,Micrococcus,1269,150,999756,11,0,Micrococcus luteus,1270,120,999764,3,30
NZ_CP014234.1,44,Moraxella,475,44,999873,0,0,Moraxella osloensis,34062,44,999873,0,0
NZ_CP053939.1,11822,Neisseria,482,11773,988089,6,49,Neisseria mucosa,488,10343,988095,0,1479
NZ_CP024696.1,92,Prevotella,838,22468,977382,6,61,Prevotella intermedia,28131,88,999824,1,4
NZ_CP072363.1,22348,Prevotella,838,22468,977382,6,61,Prevotella jejuni,1177574,21881,977568,1,467
NZ_CP072390.1,32,Prevotella,838,22468,977382,6,61,Prevotella scopos,589437,31,999884,1,1
NZ_CP079201.1,74,Rothia,32207,386863,612644,342,68,Rothia dentocariosa,2047,74,999820,23,0
NZ_CP079822.1,386840,Rothia,32207,386863,612644,342,68,Rothia mucilaginosa,43675,386654,612836,241,186
NZ_CP102197.1,25526,Schaalia,2529408,25473,971392,2999,53,Schaalia odontolytica,1660,25432,972726,1665,94
NZ_CP060204.1,51,Selenomonas,970,50641,949262,13,1,Selenomonas timonae,2754044,51,999865,1,0
NZ_CP012071.1,50591,Selenomonas,970,50641,949262,13,1,Selenomonas sp. oral taxon 478,712538,47932,949326,0,2659
NZ_LS483444.1,52,Streptococcus,1301,115399,884374,23,121,Streptococcus australis,113107,46,999834,31,6
NZ_CP012646.1,114785,Streptococcus,1301,115399,884374,23,121,Streptococcus mitis,28037,105292,885132,0,9493
NC_015875.1,307,Streptococcus,1301,115399,884374,23,121,Streptococcus pseudopneumoniae,257758,268,999578,32,39
NZ_CP079193.1,105,Streptococcus,1301,115399,884374,23,121,Streptococcus suis,1307,103,999799,13,2
NZ_CAKAHJ010000001.1,2430,Actinomyces,1654,3392,958131,3,38391,uncultured Actinomyces sp.,249061,0,997487,0,2430
NZ_CALGPY010000005.1,17,Campylobacter,194,15625,984287,2,3,uncultured Campylobacter sp.,218934,0,999900,0,17
NZ_CAKOJV010000001.1,48,Fusobacterium,848,128,999786,3,0,uncultured Fusobacterium sp.,159267,0,999869,0,48
NZ_CAJTJS010000001.1,57,Prevotella,838,22468,977382,6,61,uncultured Prevotella sp.,159272,0,999860,0,57
NZ_CAKAIK010000001.1,17,Rothia,32207,386863,612644,342,68,uncultured Rothia sp.,316088,0,999900,0,17
NZ_CAMNMG010000001.1,271,Streptococcus,1301,115399,884374,23,121,uncultured Streptococcus sp.,83427,0,999646,0,271
NZ_CALHUL010000006.1,897,Treponema,157,779,999020,0,118,uncultured Treponema sp.,162155,0,999020,0,897
NZ_CP020566.1,2810,Veillonella,29465,277695,721493,27,702,Veillonella atypica,39777,2798,997033,74,12
NZ_LR134375.1,204454,Veillonella,29465,277695,721493,27,702,Veillonella dispar,39778,191812,795349,114,12642
NZ_AP022321.1,68343,Veillonella,29465,277695,721493,27,702,Veillonella nakazawae,2682456,60750,931444,130,7593
NZ_CP019721.1,2663,Veillonella,29465,277695,721493,27,702,Veillonella parvula,29466,2640,996689,565,23
NZ_JAGZUH010000001.1,127,Veillonella,29465,277695,721493,27,702,Veillonella sp.,1926307,0,999790,0,127
