accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,18285,Pseudoprevotella,2884814,17950,1975335,30,335,Pseudoprevotella muciniphila,2133944,17950,1975335,30,335
CAKAFU010000002.1,68452,Alloprevotella,1283313,0,1925198,0,68452,Alloprevotella tannerae,76122,0,1925198,0,68452
NZ_CP036550.1,206,Bacteroides,816,191,1993255,189,15,Bacteroides fragilis,817,174,1993437,7,32
NZ_CP049272.1,95480,Campylobacter,194,93267,1897401,7,2975,Campylobacter concisus,199,91670,1898170,0,3810
NZ_CP012544.1,762,Campylobacter,194,93267,1897401,7,2975,Campylobacter showae,204,730,1992877,11,32
NZ_CP022386.1,150,Capnocytophaga,1016,294,1993339,5,12,Capnocytophaga gingivalis,1017,140,1993499,1,10
NZ_CP022379.1,156,Capnocytophaga,1016,294,1993339,5,12,Capnocytophaga sputigena,1019,126,1993494,0,30
ACIL03000013.1,102,Catonella,43996,0,1993548,0,102,Catonella morbi,43997,0,1993548,0,102
NZ_CP028101.1,19866,Fusobacterium,848,27056,1964064,7,2523,Fusobacterium nucleatum,851,13641,1973690,94,6225
NZ_CP024703.1,8667,Fusobacterium,848,27056,1964064,7,2523,Fusobacterium pseudoperiodonticum,2663009,6311,1984921,62,2356
NZ_CP083637.1,62035,Gemella,1378,58146,1931596,19,3889,Gemella haemolysans,1379,57481,1931597,18,4554
NZ_CP031243.1,63935,Haemophilus,724,995713,964839,4,33094,Haemophilus haemolyticus,726,44960,1929595,120,18975
NZ_AP018768.1,4030,Haemophilus,724,995713,964839,4,33094,Haemophilus influenzae,727,2328,1988672,948,1702
NZ_CP038817.1,828666,Haemophilus,724,995713,964839,4,33094,Haemophilus parahaemolyticus,735,784533,1164978,6,44133
NZ_CP035368.2,132176,Haemophilus,724,995713,964839,4,33094,Haemophilus parainfluenzae,729,121502,1861147,327,10674
MT157224.1,1488,Enterovirus,12059,49,1992144,0,1457,Human rhinovirus sp.,169066,0,1992162,0,1488
NC_013203.1,146,Lancefieldella,2767353,146,1993504,0,0,Lancefieldella parvula,1382,146,1993504,0,0
NZ_LR134378.1,66,Lautropia,47670,64,1993582,2,2,Lautropia mirabilis,47671,64,1993582,2,2
NZ_AP019829.2,138,Leptotrichia,32067,118,1993507,5,20,Leptotrichia wadei,157687,84,1993511,1,54
NZ_CP101528.1,13392,Micrococcus,1269,12823,1980188,0,639,Micrococcus luteus,1270,6296,1980257,1,7096
NZ_CP014234.1,113090,Moraxella,475,110199,1880554,6,2891,Moraxella osloensis,34062,110119,1880560,0,2971
NZ_CP053939.1,25844,Neisseria,482,25166,1967591,55,838,Neisseria mucosa,488,19887,1967747,59,5957
NZ_CP073114.1,160,Neisseria,482,25166,1967591,55,838,Neisseria subflava,28449,10,1993460,30,150
NZ_CP092048.1,60938,Porphyromonas,836,58982,1932510,92,2066,Porphyromonas gingivalis,837,58945,1932651,61,1993
NC_019960.1,109,Prevotella,838,11890,1976917,4475,368,Prevotella dentalis,52227,109,1993453,88,0
NZ_CP024696.1,818,Prevotella,838,11890,1976917,4475,368,Prevotella intermedia,28131,724,1992228,604,94
NZ_CP072363.1,10597,Prevotella,838,11890,1976917,4475,368,Prevotella jejuni,1177574,9216,1982901,152,1381
NZ_CP072390.1,516,Prevotella,838,11890,1976917,4475,368,Prevotella scopos,589437,436,1993103,31,80
NC_009996.1,18,Enterovirus,12059,49,1992144,0,1457,Rhinovirus C,463676,18,1993631,1,0
NZ_CP079201.1,76,Rothia,32207,52906,1940315,2,427,Rothia dentocariosa,2047,72,1993573,1,4
NZ_CP079822.1,53257,Rothia,32207,52906,1940315,2,427,Rothia mucilaginosa,43675,52658,1940391,2,599
NZ_CP102197.1,2296,Schaalia,2529408,2254,1991139,215,42,Schaalia odontolytica,1660,2240,1991170,184,56
NZ_LS483444.1,94,Streptococcus,1301,304580,1683806,61,5203,Streptococcus australis,113107,54,1993458,98,40
NZ_CP012646.1,260459,Streptococcus,1301,304580,1683806,61,5203,Streptococcus mitis,28037,163172,1733139,52,97287
NZ_CP079724.1,16665,Streptococcus,1301,304580,1683806,61,5203,Streptococcus oralis,1303,10967,1976213,772,5698
NC_015875.1,8716,Streptococcus,1301,304580,1683806,61,5203,Streptococcus pseudopneumoniae,257758,4763,1984744,190,3953
NZ_CP079193.1,23109,Streptococcus,1301,304580,1683806,61,5203,Streptococcus suis,1307,17460,1970494,47,5649
NZ_CP009227.1,572,Treponema,157,54996,1924324,8,14322,Treponema sp. OMZ 838,1539298,160,1993078,0,412
NZ_CAKAHJ010000001.1,1137,Actinomyces,1654,9,1992511,2,1128,uncultured Actinomyces sp.,249061,0,1992513,0,1137
NZ_CAKOJV010000001.1,1046,Fusobacterium,848,27056,1964064,7,2523,uncultured Fusobacterium sp.,159267,0,1992604,0,1046
NZ_CANLQP010000001.1,70,Micrococcus,1269,12823,1980188,0,639,uncultured Micrococcus sp.,114051,0,1993580,0,70
NZ_UQJH01000001.1,110,Porphyromonas,836,58982,1932510,92,2066,uncultured Porphyromonas sp.,159274,0,1993540,0,110
NZ_CAJTJS010000001.1,218,Prevotella,838,11890,1976917,4475,368,uncultured Prevotella sp.,159272,0,1993432,0,218
NZ_CAMNMG010000001.1,740,Streptococcus,1301,304580,1683806,61,5203,uncultured Streptococcus sp.,83427,0,1992910,0,740
NZ_CALHUL010000006.1,68746,Treponema,157,54996,1924324,8,14322,uncultured Treponema sp.,162155,0,1924904,0,68746
NZ_CP020566.1,25628,Veillonella,29465,25687,1967597,2,364,Veillonella atypica,39777,24246,1968022,0,1382
NZ_LR134375.1,62,Veillonella,29465,25687,1967597,2,364,Veillonella dispar,39778,51,1993579,9,11
NZ_AP022321.1,65,Veillonella,29465,25687,1967597,2,364,Veillonella nakazawae,2682456,37,1993583,2,28
NZ_CP019721.1,296,Veillonella,29465,25687,1967597,2,364,Veillonella parvula,29466,278,1993343,11,18
