read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,6095,root,6009,Bacteria,6007,Bacteroidota,6003,Bacteroidia,6001,Bacteroidales,6001,Prevotellaceae,6001,Pseudoprevotella,5988,Pseudoprevotella muciniphila,5988
NZ_CP036550.1,10901,root,10818,Bacteria,10818,Bacteroidota,10809,Bacteroidia,10746,Bacteroidales,10746,Bacteroidaceae,10508,Bacteroides,10434,Bacteroides fragilis,9894
CAKAFU010000002.1,62,root,5,Bacteria,5,Bacteroidota,5,Bacteroidia,4,Bacteroidales,4,Prevotellaceae,4,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP049272.1,245,root,239,Bacteria,239,Campylobacterota,239,Epsilonproteobacteria,0,Campylobacterales,239,Campylobacteraceae,239,Campylobacter,239,Campylobacter concisus,237
NZ_CP012544.1,5444,root,5298,Bacteria,5298,Campylobacterota,5298,Epsilonproteobacteria,0,Campylobacterales,5298,Campylobacteraceae,5296,Campylobacter,5296,Campylobacter showae,5118
NZ_CP022386.1,1458,root,1414,Bacteria,1414,Bacteroidota,1414,Flavobacteriia,1414,Flavobacteriales,1414,Flavobacteriaceae,1414,Capnocytophaga,1414,Capnocytophaga gingivalis,1376
NZ_CP022384.1,814,root,796,Bacteria,796,Bacteroidota,796,Flavobacteriia,795,Flavobacteriales,795,Flavobacteriaceae,795,Capnocytophaga,794,Capnocytophaga leadbetteri,630
NZ_CP022379.1,22044,root,21629,Bacteria,21627,Bacteroidota,21621,Flavobacteriia,21600,Flavobacteriales,21600,Flavobacteriaceae,21542,Capnocytophaga,21531,Capnocytophaga sputigena,18998
ACIL03000013.1,60,root,1,Bacteria,1,Bacillota,0,Clostridia,0,Eubacteriales,0,Lachnospiraceae,0,Catonella,0,Catonella morbi,0
NZ_CP028101.1,227,root,209,Bacteria,209,Fusobacteriota,209,Fusobacteriia,209,Fusobacteriales,209,Fusobacteriaceae,209,Fusobacterium,209,Fusobacterium nucleatum,167
NZ_CP024703.1,102678,root,95446,Bacteria,95318,Fusobacteriota,95091,Fusobacteriia,95091,Fusobacteriales,95091,Fusobacteriaceae,94557,Fusobacterium,94503,Fusobacterium pseudoperiodonticum,74038
NZ_CP083637.1,13952,root,13182,Bacteria,13176,Bacillota,13159,Bacilli,13151,Bacillales,13097,unclassified Bacillales family,0,Gemella,13085,Gemella haemolysans,12925
NZ_CP031243.1,314,root,311,Bacteria,311,Pseudomonadota,311,Gammaproteobacteria,311,Pasteurellales,310,Pasteurellaceae,310,Haemophilus,305,Haemophilus haemolyticus,223
NZ_AP018768.1,275,root,271,Bacteria,271,Pseudomonadota,271,Gammaproteobacteria,270,Pasteurellales,270,Pasteurellaceae,270,Haemophilus,264,Haemophilus influenzae,148
NZ_CP038817.1,44,root,43,Bacteria,43,Pseudomonadota,43,Gammaproteobacteria,43,Pasteurellales,43,Pasteurellaceae,43,Haemophilus,42,Haemophilus parahaemolyticus,42
NZ_CP035368.2,67240,root,66508,Bacteria,66498,Pseudomonadota,66432,Gammaproteobacteria,66352,Pasteurellales,66151,Pasteurellaceae,66151,Haemophilus,64919,Haemophilus parainfluenzae,61993
NC_013203.1,30,root,30,Bacteria,30,Actinomycetota,30,Coriobacteriia,30,Coriobacteriales,30,Atopobiaceae,30,Lancefieldella,30,Lancefieldella parvula,30
NZ_LR134378.1,823,root,817,Bacteria,816,Pseudomonadota,815,Betaproteobacteria,815,Burkholderiales,811,Burkholderiaceae,811,Lautropia,811,Lautropia mirabilis,811
NZ_CP101528.1,72,root,70,Bacteria,70,Actinomycetota,70,Actinomycetes,70,Micrococcales,70,Micrococcaceae,70,Micrococcus,70,Micrococcus luteus,36
NZ_CP126965.1,216,root,66,Bacteria,66,Actinomycetota,62,Actinomycetes,62,Micrococcales,40,Micrococcaceae,34,Micrococcus,24,Micrococcus lylae,0
NZ_AP019831.1,44,root,41,Bacteria,41,Fusobacteriota,41,Fusobacteriia,41,Fusobacteriales,41,Leptotrichiaceae,41,Leptotrichia,41,Leptotrichia trevisanii,36
NZ_CP039886.1,9650,root,9557,Bacteria,9556,Pseudomonadota,9553,Betaproteobacteria,9516,Neisseriales,9505,Neisseriaceae,9501,Neisseria,9338,Neisseria flavescens,6505
NZ_CP030820.1,11674,root,11576,Bacteria,11573,Pseudomonadota,11554,Betaproteobacteria,11412,Neisseriales,11397,Neisseriaceae,11392,Neisseria,11157,Neisseria meningitidis,6879
NZ_CP053939.1,27518,root,27303,Bacteria,27301,Pseudomonadota,27281,Betaproteobacteria,27196,Neisseriales,27171,Neisseriaceae,27151,Neisseria,26674,Neisseria mucosa,21180
NZ_CP073114.1,1184261,root,1039522,Bacteria,1039446,Pseudomonadota,1034754,Betaproteobacteria,1023230,Neisseriales,1021276,Neisseriaceae,1020344,Neisseria,984669,Neisseria subflava,70918
NZ_CP092048.1,356,root,352,Bacteria,352,Bacteroidota,352,Bacteroidia,352,Bacteroidales,352,Porphyromonadaceae,338,Porphyromonas,338,Porphyromonas gingivalis,338
NC_019960.1,62,root,61,Bacteria,61,Bacteroidota,61,Bacteroidia,61,Bacteroidales,61,Prevotellaceae,61,Prevotella,60,Prevotella dentalis,60
NZ_CP024696.1,3487,root,3456,Bacteria,3456,Bacteroidota,3456,Bacteroidia,3385,Bacteroidales,3385,Prevotellaceae,3317,Prevotella,3309,Prevotella intermedia,3025
NZ_CP072363.1,72,root,72,Bacteria,72,Bacteroidota,72,Bacteroidia,72,Bacteroidales,72,Prevotellaceae,70,Prevotella,70,Prevotella jejuni,64
