read_accession_id,count
NZ_LT635457.1,10695
NZ_CP033459.1,2170
CAKAFU010000002.1,30
NZ_CP036550.1,3765
NZ_CP102541.1,4336
NZ_CP049272.1,14394
NZ_CP012544.1,33
NZ_CP022386.1,27
ACIL03000013.1,30
NZ_CP018196.1,95
NZ_CP028101.1,17997
NZ_CP024703.1,56
NZ_CP083637.1,4945
NZ_CP031243.1,34826
NZ_AP018768.1,92
NZ_CP035368.2,74
NC_039199.1,24
NC_013203.1,34968
NZ_AP019829.2,51869
NZ_CP101528.1,65775
NZ_CP126965.1,37245
AFIH01000001.1,30671
NZ_CP092048.1,56
NC_019960.1,24
NZ_CP024696.1,16892
NZ_CP072363.1,8181
AP018050.1,2815
NZ_CP072390.1,112
NZ_CP079201.1,182649
NZ_CP102197.1,817
NZ_CP060204.1,364
NZ_CP012646.1,77703
NZ_CP012071.1,311
NZ_LOHY01000088.1,30
NZ_LS483444.1,59
NZ_CP079724.1,240538
NC_015875.1,1394
NZ_CP009227.1,130
NZ_CAKAHJ010000001.1,734
NZ_CAKOJV010000001.1,92
NZ_CANLQP010000001.1,33
NZ_CAMUES010000001.1,27
NZ_CABPWA010000001.1,36
NZ_UQJH01000001.1,44
NZ_CAJTJS010000001.1,1610
NZ_CAMNMG010000001.1,3857
NZ_CALHUL010000006.1,1551
NZ_CP020566.1,141866
NZ_LR134375.1,3107
NZ_AP022321.1,296
NZ_CP019721.1,293
