read_accession_id,count
NZ_CP019066.1,679
NZ_CP058970.1,2722
NZ_CP083630.1,9608
NZ_UGGM01000001.1,752
NZ_RBKV01000001.1,2122
NZ_CP010310.2,2021
NZ_AP018561.1,1401
NZ_CP114997.1,5478
NZ_AWET01000008.1,6747
NC_075417.1,1355
NC_000883.2,1581
NC_076948.1,6499
NC_028752.1,9565
NC_006213.1,6550
NC_005831.2,6522
NC_006577.2,5695
NC_011202.1,1103
AC_000017.1,886
NC_017825.1,1251
OP255990.1,9896
OQ689803.1,5810
NC_003443.1,8659
NC_021928.1,6752
OR043657.1,7860
NC_002200.1,10979
