read_accession_id,count
NZ_LT635457.1,1157
NZ_CP033459.1,19488
CAKAFU010000002.1,61
NZ_CP036550.1,18038
NZ_CP049272.1,25481
NZ_CP022386.1,240
ACIL03000013.1,4281
NZ_CP018196.1,251571
NZ_CP028101.1,17079
NZ_CP024703.1,68798
NZ_CP083637.1,45312
NZ_CP031243.1,7598
NZ_AP018768.1,1047
NZ_CP038817.1,6660
NZ_CP035368.2,25988
NZ_LR134378.1,2625
NZ_AP019829.2,69
NZ_CP101528.1,2856
NZ_CP073114.1,26837
NZ_CP092048.1,379
NZ_CP024696.1,9949
NZ_CP072363.1,221
AP018050.1,5878
NZ_CP072390.1,1728
NZ_CP079822.1,32876
NZ_CP102197.1,34249
NZ_CP060204.1,23968
NZ_CP012071.1,3980
NZ_CP127842.1,200130
NZ_CP079193.1,98
NZ_CP009227.1,838
NZ_CAKAHJ010000001.1,175
NZ_CAKOJV010000001.1,54660
NZ_CABPWA010000001.1,36146
NZ_UQJH01000001.1,132
NZ_CAJTJS010000001.1,14025
NZ_CAMNMG010000001.1,370
NZ_CALHUL010000006.1,33580
NZ_CP020566.1,889
NZ_LR134375.1,13187
NZ_AP022321.1,3395
NZ_CP019721.1,379
