read_accession_id,count
CP097095.1,11925
NZ_CP033459.1,196
NZ_CP028101.1,13116
NZ_CP049272.1,645
ACIL03000013.1,99
NZ_CP024703.1,140
NZ_CP083637.1,46581
NZ_CP031243.1,70
NZ_AP018768.1,253
NZ_CP038817.1,4948
NZ_CP035368.2,5090
NZ_AP019831.1,24157
NZ_AP019829.2,98
NZ_CP101528.1,126
NZ_CP053939.1,29777
NZ_CP073114.1,3297
NZ_CP092048.1,533
NC_019960.1,337
NZ_CP024696.1,701
NZ_CP072363.1,3241
NZ_CP072390.1,84
NZ_CP079201.1,98
NZ_CP079822.1,810623
NZ_LS483444.1,12018
NZ_CP012646.1,16512
NC_015875.1,56
NZ_CP079193.1,70
NZ_CP009227.1,196
NZ_CAKAHJ010000001.1,154
NZ_UQJH01000001.1,6524
NZ_CAMNMG010000001.1,140
NZ_CALHUL010000006.1,7112
NZ_CP020566.1,407
NZ_LR134375.1,112
NZ_AP022321.1,98
NZ_CP019721.1,421
