read_accession_id,taxid,count
NZ_CP033459.1,2133944,259
CAKAFU010000002.1,28133,2
CAKAFU010000002.1,1122984,1
CAKAFU010000002.1,1211813,1
CAKAFU010000002.1,2094151,1
CAKAFU010000002.1,28129,2
CAKAFU010000002.1,816,1
CAKAFU010000002.1,838,2
CAKAFU010000002.1,28131,1
CAKAFU010000002.1,908937,1
CAKAFU010000002.1,654,1
NZ_CP032823.1,1032070,86
NZ_CP036550.1,817,43
NZ_CP049272.1,199,12205
NZ_CP049272.1,360104,51
NZ_CP049272.1,194,22
NZ_CP049272.1,195,1
NZ_CP049272.1,200,1
NZ_CP049272.1,2840180,1
NZ_CP082871.1,76517,4490
NZ_CP082871.1,360107,388
NZ_CP082871.1,827,2
NZ_CP082871.1,3486,1
NZ_CP082871.1,2,1
NZ_CP082871.1,34305,1
NZ_CP082871.1,194,4
NZ_CP082871.1,180675,1
NZ_CP082871.1,13451,1
NZ_CP082871.1,1032069,2
NZ_CP082871.1,131567,1
NZ_CP082871.1,213849,1
NZ_CP082871.1,208348,1
NZ_CP082871.1,848,1
NZ_CP012544.1,204,24953
NZ_CP012544.1,194,80
NZ_CP012544.1,199,1
NZ_CP012544.1,2,1
NZ_CP012544.1,203,3
NZ_CP012544.1,2517362,2
NZ_CP022386.1,1017,14
NZ_CP022379.1,1019,14
ACIL03000013.1,1529,3
ACIL03000013.1,2759,18
ACIL03000013.1,1437183,13
ACIL03000013.1,2954691,1
ACIL03000013.1,747365,4
ACIL03000013.1,186801,37
ACIL03000013.1,3114296,5
ACIL03000013.1,1561,4
ACIL03000013.1,1094489,1
ACIL03000013.1,72917,2
ACIL03000013.1,831,13
ACIL03000013.1,572511,4
ACIL03000013.1,1301,12
ACIL03000013.1,36329,1
ACIL03000013.1,2,38
ACIL03000013.1,2692425,5
ACIL03000013.1,1491,2
ACIL03000013.1,469616,2
ACIL03000013.1,1239,23
ACIL03000013.1,3073271,1
ACIL03000013.1,131567,48
ACIL03000013.1,60698,2
ACIL03000013.1,742737,6
ACIL03000013.1,1643,2
ACIL03000013.1,166486,6
ACIL03000013.1,657313,5
ACIL03000013.1,357809,1
ACIL03000013.1,4520,2
ACIL03000013.1,1756150,2
ACIL03000013.1,116085,3
ACIL03000013.1,74649,2
ACIL03000013.1,751585,6
ACIL03000013.1,1408160,2
ACIL03000013.1,1677857,3
ACIL03000013.1,617123,4
ACIL03000013.1,89014,7
ACIL03000013.1,2068655,8
ACIL03000013.1,13442,3
ACIL03000013.1,2918914,2
ACIL03000013.1,1534,6
ACIL03000013.1,1737571,1
ACIL03000013.1,4232,5
ACIL03000013.1,186803,40
ACIL03000013.1,773,1
ACIL03000013.1,3028070,10
ACIL03000013.1,1590,1
ACIL03000013.1,1437201,8
ACIL03000013.1,3369,17
ACIL03000013.1,2488810,1
ACIL03000013.1,9606,8
ACIL03000013.1,89674,2
ACIL03000013.1,712357,3
ACIL03000013.1,44249,10
ACIL03000013.1,39496,8
ACIL03000013.1,1385,5
ACIL03000013.1,1261635,5
ACIL03000013.1,1796616,2
ACIL03000013.1,2603322,1
ACIL03000013.1,210,2
ACIL03000013.1,185008,12
ACIL03000013.1,3981,2
ACIL03000013.1,185007,6
ACIL03000013.1,301301,9
ACIL03000013.1,360422,5
ACIL03000013.1,217475,4
ACIL03000013.1,3070997,6
ACIL03000013.1,33042,6
ACIL03000013.1,1150468,14
