read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,38994,root,16553,Bacteria,16063,Actinomycetota,13762,Actinomycetes,13685,Actinomycetales,7281,Actinomycetaceae,7281,Actinomyces,4718,Actinomyces graevenitzii,0
NZ_LT635457.1,361,root,358,Bacteria,358,Actinomycetota,358,Actinomycetes,358,Actinomycetales,358,Actinomycetaceae,358,Actinomyces,358,Actinomyces pacaensis,358
NZ_CP033459.1,28,root,27,Bacteria,27,Bacteroidota,27,Bacteroidia,27,Bacteroidales,27,Prevotellaceae,27,Pseudoprevotella,27,Pseudoprevotella muciniphila,27
CAKAFU010000002.1,42,root,16,Bacteria,11,Bacteroidota,10,Bacteroidia,7,Bacteroidales,7,Prevotellaceae,6,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP102541.1,1204,root,1200,Bacteria,1200,Actinomycetota,1200,Actinomycetes,1200,Bifidobacteriales,1200,Bifidobacteriaceae,1200,Bifidobacterium,1200,Bifidobacterium longum,1078
NZ_CP049272.1,15611,root,15549,Bacteria,15549,Campylobacterota,15549,Epsilonproteobacteria,15549,Campylobacterales,15549,Campylobacteraceae,15549,Campylobacter,15549,Campylobacter concisus,15537
MN164484.2,3,root,3,Viruses,3,Uroviricota,3,Caudoviricetes,3,unclassified Caudoviricetes order,0,Drexlerviridae,3,Guelphvirus,3,Escherichia virus ECH1,0
NZ_CP028101.1,41,root,41,Bacteria,41,Fusobacteriota,41,Fusobacteriia,41,Fusobacteriales,41,Fusobacteriaceae,41,Fusobacterium,41,Fusobacterium nucleatum,36
NZ_CP024703.1,39,root,38,Bacteria,38,Fusobacteriota,38,Fusobacteriia,38,Fusobacteriales,38,Fusobacteriaceae,38,Fusobacterium,38,Fusobacterium pseudoperiodonticum,37
NZ_CP083637.1,5625,root,5603,Bacteria,5603,Bacillota,5603,Bacilli,5603,Bacillales,5602,unclassified Bacillales family,0,Gemella,5602,Gemella haemolysans,5595
NZ_AP018768.1,36,root,36,Bacteria,36,Pseudomonadota,36,Gammaproteobacteria,36,Pasteurellales,36,Pasteurellaceae,36,Haemophilus,36,Haemophilus influenzae,35
NZ_CP038817.1,32,root,32,Bacteria,32,Pseudomonadota,32,Gammaproteobacteria,32,Pasteurellales,32,Pasteurellaceae,32,Haemophilus,32,Haemophilus parahaemolyticus,31
NZ_CP035368.2,5202,root,5183,Bacteria,5183,Pseudomonadota,5183,Gammaproteobacteria,5182,Pasteurellales,5182,Pasteurellaceae,5182,Haemophilus,5167,Haemophilus parainfluenzae,5148
NC_013203.1,13952,root,13910,Bacteria,13910,Actinomycetota,13908,Coriobacteriia,13908,Coriobacteriales,13908,Atopobiaceae,13908,Lancefieldella,13908,Lancefieldella parvula,13908
NZ_LR134378.1,10468,root,10428,Bacteria,10428,Pseudomonadota,10428,Betaproteobacteria,10428,Burkholderiales,10428,Burkholderiaceae,10428,Lautropia,10427,Lautropia mirabilis,10427
NZ_AP019831.1,20,root,20,Bacteria,20,Fusobacteriota,20,Fusobacteriia,20,Fusobacteriales,20,Leptotrichiaceae,20,Leptotrichia,20,Leptotrichia trevisanii,20
NZ_AP019829.2,13314,root,13270,Bacteria,13269,Fusobacteriota,13269,Fusobacteriia,13269,Fusobacteriales,13269,Leptotrichiaceae,13269,Leptotrichia,13269,Leptotrichia wadei,13117
NZ_CP101528.1,150,root,149,Bacteria,149,Actinomycetota,149,Actinomycetes,149,Micrococcales,148,Micrococcaceae,148,Micrococcus,148,Micrococcus luteus,141
NZ_CP014234.1,44,root,44,Bacteria,44,Pseudomonadota,44,Gammaproteobacteria,44,Moraxellales,44,Moraxellaceae,44,Moraxella,44,Moraxella osloensis,44
NZ_CP053939.1,11824,root,11783,Bacteria,11783,Pseudomonadota,11783,Betaproteobacteria,11783,Neisseriales,11783,Neisseriaceae,11783,Neisseria,11757,Neisseria mucosa,11211
NZ_CP024696.1,92,root,92,Bacteria,92,Bacteroidota,92,Bacteroidia,91,Bacteroidales,91,Prevotellaceae,90,Prevotella,90,Prevotella intermedia,87
NZ_CP072363.1,22351,root,22278,Bacteria,22278,Bacteroidota,22278,Bacteroidia,22278,Bacteroidales,22278,Prevotellaceae,22278,Prevotella,22277,Prevotella jejuni,21935
NZ_CP079822.1,386865,root,385463,Bacteria,385463,Actinomycetota,385463,Actinomycetes,385463,Micrococcales,385463,Micrococcaceae,385463,Rothia,385459,Rothia mucilaginosa,385429
NZ_CP072390.1,32,root,32,Bacteria,32,Bacteroidota,32,Bacteroidia,32,Bacteroidales,32,Prevotellaceae,32,Prevotella,32,Prevotella scopos,32
NZ_CP079201.1,74,root,74,Bacteria,74,Actinomycetota,74,Actinomycetes,74,Micrococcales,74,Micrococcaceae,74,Rothia,74,Rothia dentocariosa,74
