accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,64,Actinomyces,1654,10,999090,1,623,Actinomyces graevenitzii,55565,0,999660,0,64
NZ_CP033459.1,9158,Pseudoprevotella,2884814,9144,990537,29,14,Pseudoprevotella muciniphila,2133944,9144,990537,29,14
CAKAFU010000002.1,34271,Alloprevotella,1283313,0,965453,0,34271,Alloprevotella tannerae,76122,0,965453,0,34271
NZ_CP036550.1,104,Bacteroides,816,100,999436,184,4,Bacteroides fragilis,817,97,999609,11,7
NZ_CP049272.1,47767,Campylobacter,194,48080,951571,5,68,Campylobacter concisus,199,47459,951957,0,308
NZ_CP012544.1,381,Campylobacter,194,48080,951571,5,68,Campylobacter showae,204,377,999342,1,4
NZ_CP022386.1,75,Capnocytophaga,1016,152,999570,1,1,Capnocytophaga gingivalis,1017,74,999649,0,1
NZ_CP022379.1,78,Capnocytophaga,1016,152,999570,1,1,Capnocytophaga sputigena,1019,72,999646,0,6
ACIL03000013.1,51,Catonella,43996,0,999673,0,51,Catonella morbi,43997,0,999673,0,51
NZ_CP028101.1,9945,Fusobacterium,848,14652,984913,2,157,Fusobacterium nucleatum,851,7266,989771,8,2679
NZ_CP024703.1,4341,Fusobacterium,848,14652,984913,2,157,Fusobacterium pseudoperiodonticum,2663009,3875,995349,34,466
NZ_CP083637.1,31115,Gemella,1378,30861,968609,0,254,Gemella haemolysans,1379,30643,968609,0,472
NZ_CP031243.1,32089,Haemophilus,724,510991,483248,3,5482,Haemophilus haemolyticus,726,27848,967571,64,4241
NZ_AP018768.1,2024,Haemophilus,724,510991,483248,3,5482,Haemophilus influenzae,727,1572,997175,525,452
NZ_CP038817.1,416020,Haemophilus,724,510991,483248,3,5482,Haemophilus parahaemolyticus,735,407452,583701,3,8568
NZ_CP035368.2,66340,Haemophilus,724,510991,483248,3,5482,Haemophilus parainfluenzae,729,64284,933298,86,2056
MT157224.1,744,Enterovirus,12059,39,998971,0,714,Human rhinovirus sp.,169066,0,998980,0,744
NC_013203.1,73,Lancefieldella,2767353,73,999651,0,0,Lancefieldella parvula,1382,73,999651,0,0
NZ_LR134378.1,34,Lautropia,47670,34,999690,0,0,Lautropia mirabilis,47671,34,999690,0,0
NZ_AP019829.2,69,Leptotrichia,32067,68,999655,0,1,Leptotrichia wadei,157687,62,999655,0,7
NZ_CP101528.1,6700,Micrococcus,1269,6670,992989,0,65,Micrococcus luteus,1270,3925,993023,1,2775
NZ_CP014234.1,56604,Moraxella,475,56142,943116,4,462,Moraxella osloensis,34062,53335,943120,0,3269
NZ_CP053939.1,12931,Neisseria,482,12887,986697,16,124,Neisseria mucosa,488,8358,986793,0,4573
NZ_CP073114.1,80,Neisseria,482,12887,986697,16,124,Neisseria subflava,28449,46,999526,118,34
NZ_CP092048.1,30532,Porphyromonas,836,30047,969056,81,540,Porphyromonas gingivalis,837,30036,969136,56,496
NC_019960.1,55,Prevotella,838,6000,990894,2692,138,Prevotella dentalis,52227,55,999572,97,0
NZ_CP024696.1,410,Prevotella,838,6000,990894,2692,138,Prevotella intermedia,28131,375,998848,466,35
NZ_CP072363.1,5305,Prevotella,838,6000,990894,2692,138,Prevotella jejuni,1177574,4990,994289,130,315
NZ_CP072390.1,259,Prevotella,838,6000,990894,2692,138,Prevotella scopos,589437,236,999444,21,23
NC_009996.1,9,Enterovirus,12059,39,998971,0,714,Rhinovirus C,463676,9,999715,0,0
NZ_CP079201.1,38,Rothia,32207,26637,973025,2,60,Rothia dentocariosa,2047,37,999686,0,1
NZ_CP079822.1,26659,Rothia,32207,26637,973025,2,60,Rothia mucilaginosa,43675,26554,973063,2,105
NZ_CP102197.1,1148,Schaalia,2529408,1141,998330,246,7,Schaalia odontolytica,1660,1135,998447,129,13
NZ_LS483444.1,47,Streptococcus,1301,154522,844425,28,749,Streptococcus australis,113107,40,999621,56,7
NZ_CP012646.1,130569,Streptococcus,1301,154522,844425,28,749,Streptococcus mitis,28037,103184,869131,24,27385
NZ_CP079724.1,8354,Streptococcus,1301,154522,844425,28,749,Streptococcus oralis,1303,6302,990979,391,2052
NC_015875.1,4359,Streptococcus,1301,154522,844425,28,749,Streptococcus pseudopneumoniae,257758,3033,995284,81,1326
NZ_CP079193.1,11572,Streptococcus,1301,154522,844425,28,749,Streptococcus suis,1307,10071,988126,26,1501
NZ_CP009227.1,286,Treponema,157,29569,965064,4,5087,Treponema sp. OMZ 838,1539298,122,999438,0,164
NZ_CAKAHJ010000001.1,569,Actinomyces,1654,10,999090,1,623,uncultured Actinomyces sp.,249061,0,999155,0,569
NZ_CAKOJV010000001.1,523,Fusobacterium,848,14652,984913,2,157,uncultured Fusobacterium sp.,159267,0,999201,0,523
NZ_CANLQP010000001.1,35,Micrococcus,1269,6670,992989,0,65,uncultured Micrococcus sp.,114051,0,999689,0,35
NZ_UQJH01000001.1,55,Porphyromonas,836,30047,969056,81,540,uncultured Porphyromonas sp.,159274,0,999669,0,55
NZ_CAJTJS010000001.1,109,Prevotella,838,6000,990894,2692,138,uncultured Prevotella sp.,159272,0,999615,0,109
NZ_CAMNMG010000001.1,370,Streptococcus,1301,154522,844425,28,749,uncultured Streptococcus sp.,83427,0,999354,0,370
NZ_CALHUL010000006.1,34370,Treponema,157,29569,965064,4,5087,uncultured Treponema sp.,162155,0,965354,0,34370
NZ_CP020566.1,12824,Veillonella,29465,13013,986689,2,20,Veillonella atypica,39777,12592,986900,0,232
NZ_LR134375.1,31,Veillonella,29465,13013,986689,2,20,Veillonella dispar,39778,27,999693,0,4
NZ_AP022321.1,33,Veillonella,29465,13013,986689,2,20,Veillonella nakazawae,2682456,23,999691,0,10
NZ_CP019721.1,145,Veillonella,29465,13013,986689,2,20,Veillonella parvula,29466,143,999573,6,2
