read_accession_id,taxid,count
NZ_CP033459.1,2133944,1648
NZ_CP033459.1,171552,1
CAKAFU010000002.1,816,2
CAKAFU010000002.1,36739,1
CAKAFU010000002.1,838,2
CAKAFU010000002.1,702439,1
CAKAFU010000002.1,2691580,1
CAKAFU010000002.1,171549,1
CAKAFU010000002.1,3708,1
CAKAFU010000002.1,2,2
CAKAFU010000002.1,28135,1
CAKAFU010000002.1,162156,1
CAKAFU010000002.1,2086584,1
CAKAFU010000002.1,575614,1
CAKAFU010000002.1,1177574,1
CAKAFU010000002.1,2949996,1
CAKAFU010000002.1,28131,3
CAKAFU010000002.1,29533,1
CAKAFU010000002.1,2953753,1
CAKAFU010000002.1,673,1
CAKAFU010000002.1,282402,1
CAKAFU010000002.1,326968,1
CAKAFU010000002.1,28129,1
CAKAFU010000002.1,28125,2
CAKAFU010000002.1,28128,1
CAKAFU010000002.1,112509,1
CAKAFU010000002.1,2728853,1
CAKAFU010000002.1,3140245,1
CAKAFU010000002.1,976,1
CAKAFU010000002.1,470565,1
CAKAFU010000002.1,28132,1
CAKAFU010000002.1,1853230,1
NZ_CP036550.1,171549,2
NZ_CP036550.1,817,43
NZ_CP049272.1,199,95
NZ_CP049272.1,360104,1
NZ_CP012544.1,204,16063
NZ_CP012544.1,194,31
NZ_CP012544.1,2561898,1
NZ_CP012544.1,195,1
NZ_CP012544.1,360105,1
NZ_CP012544.1,206,1
NZ_CP012544.1,2593542,1
NZ_CP022386.1,1017,68
ACIL03000013.1,1437201,1
ACIL03000013.1,131567,3
ACIL03000013.1,185007,1
ACIL03000013.1,2017483,1
ACIL03000013.1,33039,1
ACIL03000013.1,186803,3
ACIL03000013.1,3659,1
ACIL03000013.1,29347,1
ACIL03000013.1,712357,1
ACIL03000013.1,742737,1
ACIL03000013.1,1297617,1
ACIL03000013.1,71274,1
ACIL03000013.1,2016101,1
ACIL03000013.1,1261635,1
ACIL03000013.1,2904247,1
ACIL03000013.1,4232,1
ACIL03000013.1,1239,1
ACIL03000013.1,49451,1
MN164484.2,1141140,8
NZ_CP028101.1,851,29343
NZ_CP028101.1,155615,105
NZ_CP028101.1,76856,267
NZ_CP028101.1,525283,336
NZ_CP028101.1,848,682
NZ_CP028101.1,285729,110
NZ_CP028101.1,76859,351
NZ_CP028101.1,2663009,73
NZ_CP028101.1,76857,299
NZ_CP028101.1,671211,15
NZ_CP028101.1,1583098,44
NZ_CP028101.1,1307428,12
NZ_CP028101.1,469602,8
NZ_CP028101.1,190304,31
NZ_CP028101.1,1307442,18
NZ_CP028101.1,469615,2
NZ_CP028101.1,469601,5
NZ_CP028101.1,2764326,2
NZ_CP028101.1,1307427,14
NZ_CP028101.1,469618,1
NZ_CP028101.1,859,9
NZ_CP028101.1,1307443,5
NZ_CP028101.1,469607,1
NZ_CP028101.1,1307444,1
NZ_CP028101.1,860,2
NZ_CP028101.1,469616,1
NZ_CP028101.1,9606,1
NZ_CP028101.1,3871,1
NZ_CP024703.1,2663009,322
NZ_CP024703.1,848,2
NZ_CP024703.1,851,1
NZ_CP083637.1,1379,82626
NZ_CP083637.1,1378,67
NZ_CP083637.1,2624949,3
NZ_CP083637.1,29391,6
NZ_CP083637.1,1280,2
NZ_CP083637.1,91061,7
NZ_CP083637.1,29394,4
NZ_CP083637.1,84135,2
NZ_CP083637.1,1390,1
NZ_CP083637.1,1386,1
NZ_CP083637.1,2840371,2
NZ_CP083637.1,1385,2
NZ_CP083637.1,1239,1
NZ_CP031243.1,726,29952
NZ_CP031243.1,724,234
NZ_CP031243.1,712,25
NZ_CP031243.1,729,10
NZ_CP031243.1,727,55
NZ_CP031243.1,735,3
NZ_CP031243.1,731,1
NZ_CP031243.1,1224,6
NZ_CP031243.1,482,1
NZ_CP031243.1,1232659,2
NZ_CP031243.1,712310,1
NZ_CP031243.1,249188,1
NZ_CP031243.1,714,2
NZ_AP018768.1,727,1188
NZ_AP018768.1,1232659,4
NZ_AP018768.1,724,14
NZ_AP018768.1,712,2
