accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,5911,Pseudoprevotella,2884814,5897,1928266,0,14,Pseudoprevotella muciniphila,2133944,5897,1928266,0,14
CAKAFU010000002.1,62,Alloprevotella,1283313,0,1934115,0,62,Alloprevotella tannerae,76122,0,1934115,0,62
NZ_CP036550.1,10581,Bacteroides,816,10279,1923583,13,302,Bacteroides fragilis,817,10132,1923596,0,449
NZ_CP049272.1,238,Campylobacter,194,5527,1928641,5,4,Campylobacter concisus,199,237,1933938,1,1
NZ_CP012544.1,5253,Campylobacter,194,5527,1928641,5,4,Campylobacter showae,204,5217,1928922,2,36
NZ_CP022386.1,1392,Capnocytophaga,1016,23532,1910602,0,43,Capnocytophaga gingivalis,1017,1385,1932783,2,7
NZ_CP022384.1,784,Capnocytophaga,1016,23532,1910602,0,43,Capnocytophaga leadbetteri,327575,754,1933392,1,30
NZ_CP022379.1,21399,Capnocytophaga,1016,23532,1910602,0,43,Capnocytophaga sputigena,1019,21041,1912776,2,358
ACIL03000013.1,58,Catonella,43996,0,1934119,0,58,Catonella morbi,43997,0,1934119,0,58
NZ_CP028101.1,220,Fusobacterium,848,99589,1834393,6,189,Fusobacterium nucleatum,851,206,1933147,810,14
NZ_CP024703.1,99418,Fusobacterium,848,99589,1834393,6,189,Fusobacterium pseudoperiodonticum,2663009,95607,1834759,0,3811
NZ_CP083637.1,13507,Gemella,1378,13469,1920670,0,38,Gemella haemolysans,1379,13431,1920670,0,76
NZ_CP031243.1,303,Haemophilus,724,65424,1863517,4908,328,Haemophilus haemolyticus,726,280,1931168,2706,23
NZ_AP018768.1,267,Haemophilus,724,65424,1863517,4908,328,Haemophilus influenzae,727,241,1933808,102,26
NZ_CP038817.1,40,Haemophilus,724,65424,1863517,4908,328,Haemophilus parahaemolyticus,735,40,1934016,121,0
NZ_CP035368.2,65142,Haemophilus,724,65424,1863517,4908,328,Haemophilus parainfluenzae,729,64347,1867048,1987,795
NC_013203.1,28,Lancefieldella,2767353,28,1934149,0,0,Lancefieldella parvula,1382,28,1934149,0,0
NZ_LR134378.1,797,Lautropia,47670,795,1933379,1,2,Lautropia mirabilis,47671,795,1933379,1,2
NZ_AP019831.1,44,Leptotrichia,32067,44,1934118,15,0,Leptotrichia trevisanii,109328,43,1934133,0,1
NZ_CP101528.1,70,Micrococcus,1269,122,1933900,1,154,Micrococcus luteus,1270,61,1934090,17,9
NZ_CP126965.1,206,Micrococcus,1269,122,1933900,1,154,Micrococcus lylae,1273,0,1933971,0,206
NZ_CP039886.1,9338,Neisseria,482,1131574,739975,0,62628,Neisseria flavescens,484,8793,1864939,59900,545
NZ_CP030820.1,11346,Neisseria,482,1131574,739975,0,62628,Neisseria meningitidis,487,10472,1887819,35012,874
NZ_CP053939.1,26685,Neisseria,482,1131574,739975,0,62628,Neisseria mucosa,488,25898,1272249,635243,787
NZ_CP073114.1,1146833,Neisseria,482,1131574,739975,0,62628,Neisseria subflava,28449,90674,787319,25,1056159
NZ_CP092048.1,348,Porphyromonas,836,346,1933377,6,448,Porphyromonas gingivalis,837,341,1933827,2,7
NC_019960.1,62,Prevotella,838,12699,1921092,20,366,Prevotella dentalis,52227,62,1934113,2,0
NZ_CP024696.1,3368,Prevotella,838,12699,1921092,20,366,Prevotella intermedia,28131,3188,1930806,3,180
NZ_CP072363.1,72,Prevotella,838,12699,1921092,20,366,Prevotella jejuni,1177574,69,1934102,3,3
AP018050.1,9469,Prevotella,838,12699,1921092,20,366,Prevotella melaninogenica,28132,9207,1924702,6,262
NZ_CP072390.1,36,Prevotella,838,12699,1921092,20,366,Prevotella scopos,589437,35,1934138,3,1
NZ_CP079201.1,322,Rothia,32207,333813,1599710,539,115,Rothia dentocariosa,2047,321,1933811,44,1
NZ_CP079822.1,333241,Rothia,32207,333813,1599710,539,115,Rothia mucilaginosa,43675,332988,1600511,425,253
NZ_CP102197.1,1633,Schaalia,2529408,5486,1867096,1928,59667,Schaalia odontolytica,1660,1625,1929748,2796,8
CAHJXR010000003.1,63520,Schaalia,2529408,5486,1867096,1928,59667,Schaalia sp. Marseille-Q2122,2736604,0,1870657,0,63520
NZ_LS483444.1,60,Streptococcus,1301,43284,1890294,531,68,Streptococcus australis,113107,47,1934097,20,13
NZ_CP012646.1,41331,Streptococcus,1301,43284,1890294,531,68,Streptococcus mitis,28037,36976,1892846,0,4355
NC_015875.1,218,Streptococcus,1301,43284,1890294,531,68,Streptococcus pseudopneumoniae,257758,172,1933925,34,46
NZ_CP079193.1,1705,Streptococcus,1301,43284,1890294,531,68,Streptococcus suis,1307,1627,1932453,19,78
NZ_CAKAHJ010000001.1,3992,Actinomyces,1654,41,1927239,2946,3951,uncultured Actinomyces sp.,249061,0,1930185,0,3992
NZ_CALGPY010000005.1,40,Campylobacter,194,5527,1928641,5,4,uncultured Campylobacter sp.,218934,0,1934137,0,40
NZ_CABPWA010000001.1,28,Peptostreptococcus,1257,0,1934149,0,28,uncultured Peptostreptococcus sp.,169971,0,1934149,0,28
NZ_UQJH01000001.1,446,Porphyromonas,836,346,1933377,6,448,uncultured Porphyromonas sp.,159274,0,1933731,0,446
NZ_CAKOJV010000001.1,140,Fusobacterium,848,99589,1834393,6,189,uncultured Fusobacterium sp.,159267,0,1934037,0,140
NZ_CAJTJS010000001.1,58,Prevotella,838,12699,1921092,20,366,uncultured Prevotella sp.,159272,0,1934119,0,58
NZ_CAKAIK010000001.1,365,Rothia,32207,333813,1599710,539,115,uncultured Rothia sp.,316088,0,1933812,0,365
NZ_CAMNMG010000001.1,38,Streptococcus,1301,43284,1890294,531,68,uncultured Streptococcus sp.,83427,0,1934139,0,38
NZ_CALHUL010000006.1,78,Treponema,157,71,1934099,0,7,uncultured Treponema sp.,162155,0,1934099,0,78
NZ_CP020566.1,92,Veillonella,29465,53391,1878066,2426,294,Veillonella atypica,39777,92,1934034,51,0
NZ_LR134375.1,1306,Veillonella,29465,53391,1878066,2426,294,Veillonella dispar,39778,1200,1932788,83,106
NZ_AP022321.1,25853,Veillonella,29465,53391,1878066,2426,294,Veillonella nakazawae,2682456,22380,1907453,871,3473
NZ_CP019721.1,26434,Veillonella,29465,53391,1878066,2426,294,Veillonella parvula,29466,26137,1906817,926,297
