read_accession_id,taxid,count
CP097095.1,2,574
CP097095.1,649831,7
CP097095.1,1894,1
CP097095.1,1760,1350
CP097095.1,47865,4
CP097095.1,1496,2
CP097095.1,52774,140
CP097095.1,2961994,9
CP097095.1,2976000,8
CP097095.1,3041175,13
CP097095.1,1670,8
CP097095.1,1121356,13
CP097095.1,2963431,11
CP097095.1,41673,5
CP097095.1,2003551,9
CP097095.1,2763540,317
CP097095.1,2079536,100
CP097095.1,1655,154
CP097095.1,3123041,9
CP097095.1,59505,9
CP097095.1,3059028,475
CP097095.1,2806348,3
CP097095.1,1870995,37
CP097095.1,2744574,158
CP097095.1,410837,17
CP097095.1,1660,859
CP097095.1,103621,200
CP097095.1,1654,1140
CP097095.1,2751478,6
CP097095.1,2055947,4
CP097095.1,43770,19
CP097095.1,2722820,272
CP097095.1,52771,126
CP097095.1,630515,10
CP097095.1,2975966,1
CP097095.1,706439,63
CP097095.1,712122,110
CP097095.1,72000,11
CP097095.1,1653174,10
CP097095.1,2737173,35
CP097095.1,2772401,21
CP097095.1,2049,201
CP097095.1,1716,139
CP097095.1,2729175,4
CP097095.1,2057743,97
CP097095.1,172042,6
CP097095.1,35755,19
CP097095.1,131567,179
CP097095.1,358099,4
CP097095.1,1812480,8
CP097095.1,43675,243
CP097095.1,2609248,290
CP097095.1,2593676,83
CP097095.1,38942,1
CP097095.1,1659,87
CP097095.1,2057800,98
CP097095.1,1224,69
CP097095.1,2529408,41
CP097095.1,251747,7
CP097095.1,452863,9
CP097095.1,33007,40
CP097095.1,52773,91
CP097095.1,1229727,2
CP097095.1,2886936,5
CP097095.1,2714933,9
CP097095.1,2903657,4
CP097095.1,28028,13
CP097095.1,871541,26
CP097095.1,592010,8
CP097095.1,2020965,5
CP097095.1,2719119,16
CP097095.1,1437824,7
CP097095.1,675090,162
CP097095.1,44249,2
CP097095.1,2672569,11
CP097095.1,2991545,8
CP097095.1,2903790,2
CP097095.1,1050174,19
CP097095.1,853,11
CP097095.1,458696,10
CP097095.1,2995145,10
CP097095.1,1823759,5
CP097095.1,85006,184
CP097095.1,1850093,6
CP097095.1,1069494,21
CP097095.1,2051,32
CP097095.1,2593973,15
CP097095.1,461393,89
CP097095.1,1286181,7
CP097095.1,178339,69
CP097095.1,2769067,5
CP097095.1,1270,5
CP097095.1,43769,17
CP097095.1,2321394,105
CP097095.1,2840457,8
CP097095.1,2692125,25
CP097095.1,3140789,7
CP097095.1,2857059,6
CP097095.1,699041,26
CP097095.1,2903583,6
CP097095.1,2830983,6
CP097095.1,1667168,18
CP097095.1,83656,2
CP097095.1,2604537,2
CP097095.1,656366,32
CP097095.1,1618207,16
CP097095.1,1851395,75
CP097095.1,1756150,6
CP097095.1,165697,1
CP097095.1,2099694,9
CP097095.1,2719313,7
CP097095.1,2708340,12
CP097095.1,232537,16
CP097095.1,499555,3
CP097095.1,2929802,13
CP097095.1,445930,14
CP097095.1,1268,113
CP097095.1,2984842,3
CP097095.1,651,3
CP097095.1,33010,22
CP097095.1,2859226,7
CP097095.1,1236,63
CP097095.1,340345,2
CP097095.1,2684406,13
CP097095.1,1285583,19
CP097095.1,108486,10
CP097095.1,754397,10
CP097095.1,2062,13
CP097095.1,642,12
CP097095.1,1847,2
CP097095.1,91347,6
CP097095.1,33882,19
CP097095.1,1979527,6
CP097095.1,303,1
CP097095.1,2499145,17
CP097095.1,58340,1
CP097095.1,1839,1
CP097095.1,3036374,3
CP097095.1,235627,42
CP097095.1,28211,6
CP097095.1,2881056,7
CP097095.1,1680,10
CP097095.1,2057246,12
CP097095.1,2498704,11
CP097095.1,1852377,127
CP097095.1,1671680,2
CP097095.1,3880,1
CP097095.1,2758572,13
CP097095.1,3092262,9
CP097095.1,146819,1
CP097095.1,200451,1
CP097095.1,2733571,38
CP097095.1,2775081,4
CP097095.1,201174,27
CP097095.1,1912795,68
CP097095.1,28264,23
CP097095.1,1471400,6
CP097095.1,1806508,1
CP097095.1,2716227,12
CP097095.1,38290,8
CP097095.1,111015,106
CP097095.1,2768834,3
CP097095.1,1696,27
CP097095.1,71999,8
CP097095.1,131110,31
CP097095.1,2987701,13
CP097095.1,2609290,16
CP097095.1,39778,24
CP097095.1,882083,2
CP097095.1,1744,23
CP097095.1,2976003,11
CP097095.1,767452,2
CP097095.1,2781735,3
CP097095.1,2758440,43
CP097095.1,169133,5
CP097095.1,1663,79
CP097095.1,52,2
CP097095.1,1883,100
CP097095.1,540747,5
CP097095.1,1267766,13
CP097095.1,435,2
