read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,70,root,70,Bacteria,70,Actinomycetota,70,Actinomycetes,70,Actinomycetales,70,Actinomycetaceae,70,Actinomyces,70,Actinomyces pacaensis,70
NZ_CP033459.1,102,root,102,Bacteria,102,Bacteroidota,102,Bacteroidia,102,Bacteroidales,102,Prevotellaceae,102,Pseudoprevotella,102,Pseudoprevotella muciniphila,102
CAKAFU010000002.1,48,root,7,Bacteria,7,Bacteroidota,6,Bacteroidia,4,Bacteroidales,4,Prevotellaceae,2,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,1208,root,1207,Bacteria,1207,Campylobacterota,1207,Epsilonproteobacteria,0,Campylobacterales,1207,Arcobacteraceae,1207,Aliarcobacter,1205,Aliarcobacter cryaerophilus,1195
NZ_CP049272.1,18012,root,18007,Bacteria,18007,Campylobacterota,18007,Epsilonproteobacteria,0,Campylobacterales,18007,Campylobacteraceae,18007,Campylobacter,18007,Campylobacter concisus,17974
NZ_CP012544.1,51687,root,51682,Bacteria,51681,Campylobacterota,51680,Epsilonproteobacteria,0,Campylobacterales,51680,Campylobacteraceae,51680,Campylobacter,51680,Campylobacter showae,51467
NZ_CP022386.1,5072,root,5071,Bacteria,5071,Bacteroidota,5071,Flavobacteriia,5070,Flavobacteriales,5070,Flavobacteriaceae,5070,Capnocytophaga,5069,Capnocytophaga gingivalis,5047
NZ_CP022384.1,23885,root,23881,Bacteria,23881,Bacteroidota,23879,Flavobacteriia,23865,Flavobacteriales,23865,Flavobacteriaceae,23858,Capnocytophaga,23856,Capnocytophaga leadbetteri,22788
NZ_CP022379.1,230,root,230,Bacteria,230,Bacteroidota,230,Flavobacteriia,230,Flavobacteriales,230,Flavobacteriaceae,230,Capnocytophaga,230,Capnocytophaga sputigena,228
NZ_CP028101.1,174,root,174,Bacteria,174,Fusobacteriota,174,Fusobacteriia,174,Fusobacteriales,174,Fusobacteriaceae,174,Fusobacterium,174,Fusobacterium nucleatum,164
