accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,42,Actinomyces,1654,183,1971438,3,22255,Actinomyces pacaensis,1852377,41,1993807,30,1
NZ_CP033459.1,2550,Pseudoprevotella,2884814,2513,1991329,0,37,Pseudoprevotella muciniphila,2133944,2513,1991329,0,37
CAKAFU010000002.1,84,Alloprevotella,1283313,0,1993795,0,84,Alloprevotella tannerae,76122,0,1993795,0,84
NZ_CP036550.1,294,Bacteroides,816,279,1993577,8,15,Bacteroides fragilis,817,257,1993584,1,37
NZ_CP049272.1,7629,Campylobacter,194,7650,1985883,4,342,Campylobacter concisus,199,7308,1986247,3,321
NZ_CP012544.1,139,Campylobacter,194,7650,1985883,4,342,Campylobacter showae,204,125,1993735,5,14
NZ_CP022386.1,3430,Capnocytophaga,1016,34908,1958153,0,818,Capnocytophaga gingivalis,1017,3225,1990447,2,205
NZ_CP022384.1,31862,Capnocytophaga,1016,34908,1958153,0,818,Capnocytophaga leadbetteri,327575,24339,1962017,0,7523
NZ_CP022379.1,434,Capnocytophaga,1016,34908,1958153,0,818,Capnocytophaga sputigena,1019,373,1993425,20,61
NZ_CP028101.1,223,Fusobacterium,848,30354,1960910,7,2608,Fusobacterium nucleatum,851,159,1993333,323,64
NZ_CP024703.1,32585,Fusobacterium,848,30354,1960910,7,2608,Fusobacterium pseudoperiodonticum,2663009,23491,1961292,2,9094
NZ_CP083637.1,767,Gemella,1378,727,1993104,8,40,Gemella haemolysans,1379,722,1993104,8,45
NZ_CP031243.1,585,Haemophilus,724,1066050,892503,130,35196,Haemophilus haemolyticus,726,422,1993119,175,163
NZ_AP018768.1,1170,Haemophilus,724,1066050,892503,130,35196,Haemophilus influenzae,727,664,1992126,583,506
NZ_CP038817.1,1098394,Haemophilus,724,1066050,892503,130,35196,Haemophilus parahaemolyticus,735,1039338,895484,1,59056
NZ_CP035368.2,1097,Haemophilus,724,1066050,892503,130,35196,Haemophilus parainfluenzae,729,994,1992447,335,103
NC_013203.1,98,Lancefieldella,2767353,96,1993781,0,2,Lancefieldella parvula,1382,96,1993781,0,2
NZ_LR134378.1,70,Lautropia,47670,66,1993808,1,4,Lautropia mirabilis,47671,66,1993808,1,4
NZ_AP019831.1,12986,Leptotrichia,32067,11401,1980827,10,1641,Leptotrichia trevisanii,109328,9972,1980893,0,3014
NZ_CP101528.1,618,Micrococcus,1269,594,1993176,1,108,Micrococcus luteus,1270,284,1993260,1,334
NZ_AP019829.2,56,Leptotrichia,32067,11401,1980827,10,1641,Leptotrichia wadei,157687,34,1993765,58,22
NZ_CP039886.1,374733,Neisseria,482,389828,1586889,51,17111,Neisseria flavescens,484,253447,1618051,1095,121286
NZ_CP126965.1,84,Micrococcus,1269,594,1993176,1,108,Micrococcus lylae,1273,0,1993795,0,84
NZ_CP053939.1,6813,Neisseria,482,389828,1586889,51,17111,Neisseria mucosa,488,5250,1978217,8849,1563
NZ_CP073114.1,25393,Neisseria,482,389828,1586889,51,17111,Neisseria subflava,28449,1545,1967855,631,23848
NZ_CP092048.1,70,Porphyromonas,836,68,1993442,3,366,Porphyromonas gingivalis,837,68,1993806,3,2
NC_019960.1,40,Prevotella,838,23312,1969631,7,929,Prevotella dentalis,52227,40,1993839,0,0
NZ_CP024696.1,447,Prevotella,838,23312,1969631,7,929,Prevotella intermedia,28131,390,1993425,7,57
NZ_CP072363.1,322,Prevotella,838,23312,1969631,7,929,Prevotella jejuni,1177574,296,1993549,8,26
AP018050.1,23096,Prevotella,838,23312,1969631,7,929,Prevotella melaninogenica,28132,21197,1970781,2,1899
NZ_CP072390.1,280,Prevotella,838,23312,1969631,7,929,Prevotella scopos,589437,229,1993586,13,51
NZ_CP079201.1,182,Rothia,32207,163056,1829480,53,1290,Rothia dentocariosa,2047,171,1993694,3,11
NZ_CP079822.1,164164,Rothia,32207,163056,1829480,53,1290,Rothia mucilaginosa,43675,162360,1829681,34,1804
NZ_CP102197.1,23836,Schaalia,2529408,23327,1965790,4253,509,Schaalia odontolytica,1660,23206,1966453,3590,630
NZ_LS483444.1,42,Streptococcus,1301,152746,1838693,63,2377,Streptococcus australis,113107,27,1993787,50,15
NZ_CP127842.1,42,Streptococcus,1301,152746,1838693,63,2377,Streptococcus dysgalactiae,1334,9,1993834,3,33
NZ_CP012646.1,115002,Streptococcus,1301,152746,1838693,63,2377,Streptococcus mitis,28037,72359,1878834,43,42643
NZ_CP079724.1,39531,Streptococcus,1301,152746,1838693,63,2377,Streptococcus oralis,1303,26119,1954026,322,13412
NC_015875.1,142,Streptococcus,1301,152746,1838693,63,2377,Streptococcus pseudopneumoniae,257758,75,1993652,85,67
NZ_CP079193.1,56,Streptococcus,1301,152746,1838693,63,2377,Streptococcus suis,1307,39,1993805,18,17
NZ_CAKAHJ010000001.1,22396,Actinomyces,1654,183,1971438,3,22255,uncultured Actinomyces sp.,249061,0,1971483,0,22396
NZ_CALGPY010000005.1,224,Campylobacter,194,7650,1985883,4,342,uncultured Campylobacter sp.,218934,0,1993655,0,224
NZ_CAKOJV010000001.1,154,Fusobacterium,848,30354,1960910,7,2608,uncultured Fusobacterium sp.,159267,0,1993725,0,154
NZ_UQJH01000001.1,364,Porphyromonas,836,68,1993442,3,366,uncultured Porphyromonas sp.,159274,0,1993515,0,364
NZ_CAMNMG010000001.1,308,Streptococcus,1301,152746,1838693,63,2377,uncultured Streptococcus sp.,83427,0,1993571,0,308
NZ_CAJTJS010000001.1,56,Prevotella,838,23312,1969631,7,929,uncultured Prevotella sp.,159272,0,1993823,0,56
NZ_CALHUL010000006.1,252,Treponema,157,222,1993626,1,30,uncultured Treponema sp.,162155,0,1993627,0,252
NZ_CP020566.1,97,Veillonella,29465,731,1993114,28,6,Veillonella atypica,39777,89,1993782,0,8
NZ_LR134375.1,140,Veillonella,29465,731,1993114,28,6,Veillonella dispar,39778,111,1993739,0,29
NZ_AP022321.1,84,Veillonella,29465,731,1993114,28,6,Veillonella nakazawae,2682456,48,1993790,5,36
NZ_CP019721.1,416,Veillonella,29465,731,1993114,28,6,Veillonella parvula,29466,400,1993449,14,16
