accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,5215,Actinomyces,1654,275,985578,10,13985,Actinomyces graevenitzii,55565,0,994633,0,5215
NZ_LT635457.1,35,Actinomyces,1654,275,985578,10,13985,Actinomyces pacaensis,1852377,35,999797,16,0
NZ_CP033459.1,53,Pseudoprevotella,2884814,53,999795,0,0,Pseudoprevotella muciniphila,2133944,53,999795,0,0
CAKAFU010000002.1,26,Alloprevotella,1283313,0,999822,0,26,Alloprevotella tannerae,76122,0,999822,0,26
NZ_CP032823.1,627,Aliarcobacter,2321111,620,999221,0,7,Aliarcobacter cryaerophilus,28198,608,999221,0,19
NZ_CP049272.1,9321,Campylobacter,194,36145,963615,0,88,Campylobacter concisus,199,9260,990519,8,61
NZ_CP012544.1,26689,Campylobacter,194,36145,963615,0,88,Campylobacter showae,204,26424,973147,12,265
NZ_CP022386.1,2600,Capnocytophaga,1016,14976,984831,1,40,Capnocytophaga gingivalis,1017,2557,997247,1,43
NZ_CP022384.1,12297,Capnocytophaga,1016,14976,984831,1,40,Capnocytophaga leadbetteri,327575,11178,987551,0,1119
NZ_CP022379.1,119,Capnocytophaga,1016,14976,984831,1,40,Capnocytophaga sputigena,1019,118,999718,11,1
NZ_CP028101.1,91,Fusobacterium,848,138394,859968,2,1484,Fusobacterium nucleatum,851,66,999407,350,25
NZ_CP024703.1,138929,Fusobacterium,848,138394,859968,2,1484,Fusobacterium pseudoperiodonticum,2663009,123368,860919,0,15561
NZ_CP083637.1,25,Gemella,1378,25,999823,0,0,Gemella haemolysans,1379,23,999823,0,2
NZ_CP031243.1,2031,Haemophilus,724,79623,919296,1,928,Haemophilus haemolyticus,726,1755,997799,18,276
NZ_AP018768.1,319,Haemophilus,724,79623,919296,1,928,Haemophilus influenzae,727,254,999457,72,65
NZ_CP038817.1,651,Haemophilus,724,79623,919296,1,928,Haemophilus parahaemolyticus,735,630,999196,1,21
NZ_CP035368.2,77550,Haemophilus,724,79623,919296,1,928,Haemophilus parainfluenzae,729,75201,922297,1,2349
NC_013203.1,572,Lancefieldella,2767353,572,999276,0,0,Lancefieldella parvula,1382,571,999276,0,1
NZ_LR134378.1,9242,Lautropia,47670,9208,990606,0,34,Lautropia mirabilis,47671,9208,990606,0,34
NZ_AP019829.2,35,Leptotrichia,32067,34,999802,11,1,Leptotrichia wadei,157687,29,999812,1,6
NZ_CP101528.1,19100,Micrococcus,1269,18904,980746,2,196,Micrococcus luteus,1270,11093,980748,0,8007
NZ_CP053939.1,16604,Neisseria,482,60861,938425,2,560,Neisseria mucosa,488,10789,983162,82,5815
NZ_CP073114.1,44817,Neisseria,482,60861,938425,2,560,Neisseria subflava,28449,31202,954885,146,13615
NZ_CP092048.1,172,Porphyromonas,836,170,999603,0,75,Porphyromonas gingivalis,837,168,999676,0,4
NZ_CP024696.1,1162,Prevotella,838,6350,993267,1,230,Prevotella intermedia,28131,1056,998685,1,106
NZ_CP072363.1,165,Prevotella,838,6350,993267,1,230,Prevotella jejuni,1177574,157,999681,2,8
AP018050.1,5174,Prevotella,838,6350,993267,1,230,Prevotella melaninogenica,28132,4958,994673,1,216
NZ_CP072390.1,38,Prevotella,838,6350,993267,1,230,Prevotella scopos,589437,35,999806,4,3
NZ_CP079201.1,461,Rothia,32207,380043,618208,59,1538,Rothia dentocariosa,2047,452,999368,19,9
NZ_CP079822.1,357448,Rothia,32207,380043,618208,59,1538,Rothia mucilaginosa,43675,356448,619724,22676,1000
NZ_CP102197.1,132493,Schaalia,2529408,131779,863458,3897,714,Schaalia odontolytica,1660,131418,865277,2078,1075
NZ_CP012071.1,33,Selenomonas,970,33,999813,2,0,Selenomonas sp. oral taxon 478,712538,26,999815,0,7
NZ_LS483444.1,23,Streptococcus,1301,40704,957155,24,1965,Streptococcus australis,113107,16,999811,14,7
NZ_CP012646.1,35805,Streptococcus,1301,40704,957155,24,1965,Streptococcus mitis,28037,28233,964040,3,7572
NC_015875.1,33,Streptococcus,1301,40704,957155,24,1965,Streptococcus pseudopneumoniae,257758,24,999788,27,9
NZ_CP079193.1,41,Streptococcus,1301,40704,957155,24,1965,Streptococcus suis,1307,37,999789,18,4
NZ_CAKAHJ010000001.1,9010,Actinomyces,1654,275,985578,10,13985,uncultured Actinomyces sp.,249061,0,990838,0,9010
NZ_CALGPY010000005.1,223,Campylobacter,194,36145,963615,0,88,uncultured Campylobacter sp.,218934,0,999625,0,223
NZ_CAKOJV010000001.1,858,Fusobacterium,848,138394,859968,2,1484,uncultured Fusobacterium sp.,159267,0,998990,0,858
NZ_CABPWA010000001.1,63,Peptostreptococcus,1257,0,999785,0,63,uncultured Peptostreptococcus sp.,169971,0,999785,0,63
NZ_UQJH01000001.1,73,Porphyromonas,836,170,999603,0,75,uncultured Porphyromonas sp.,159274,0,999775,0,73
NZ_CAJTJS010000001.1,41,Prevotella,838,6350,993267,1,230,uncultured Prevotella sp.,159272,0,999807,0,41
NZ_CAKAIK010000001.1,23672,Rothia,32207,380043,618208,59,1538,uncultured Rothia sp.,316088,0,976176,0,23672
NZ_CAMNMG010000001.1,6767,Streptococcus,1301,40704,957155,24,1965,uncultured Streptococcus sp.,83427,0,993081,0,6767
NZ_CALHUL010000006.1,3364,Treponema,157,2864,996484,0,500,uncultured Treponema sp.,162155,0,996484,0,3364
NZ_CP020566.1,174,Veillonella,29465,55185,944061,6,596,Veillonella atypica,39777,171,999638,36,3
NZ_LR134375.1,2137,Veillonella,29465,55185,944061,6,596,Veillonella dispar,39778,1845,997584,127,292
NZ_AP022321.1,47670,Veillonella,29465,55185,944061,6,596,Veillonella nakazawae,2682456,35987,952175,3,11683
NZ_CP019721.1,5653,Veillonella,29465,55185,944061,6,596,Veillonella parvula,29466,5526,993879,316,127
