read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,17429,root,17429,Bacteria,17429,Bacteroidota,17429,Bacteroidia,17420,Bacteroidales,17420,Prevotellaceae,17420,Pseudoprevotella,17412,Pseudoprevotella muciniphila,17412
CAKAFU010000002.1,74,root,17,Bacteria,17,Bacteroidota,13,Bacteroidia,11,Bacteroidales,11,Prevotellaceae,9,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,15345,root,15345,Bacteria,15345,Bacteroidota,15344,Bacteroidia,15308,Bacteroidales,15308,Bacteroidaceae,15005,Bacteroides,14895,Bacteroides fragilis,14695
NZ_CP049272.1,688,root,688,Bacteria,688,Campylobacterota,688,Epsilonproteobacteria,0,Campylobacterales,688,Campylobacteraceae,688,Campylobacter,688,Campylobacter concisus,688
NZ_CP012544.1,4350,root,4350,Bacteria,4350,Campylobacterota,4350,Epsilonproteobacteria,0,Campylobacterales,4350,Campylobacteraceae,4350,Campylobacter,4350,Campylobacter showae,4339
NZ_CP082871.1,80,root,78,Bacteria,78,Campylobacterota,78,Epsilonproteobacteria,0,Campylobacterales,78,Campylobacteraceae,78,Campylobacter,78,Campylobacter hominis,77
NZ_CP022386.1,188,root,188,Bacteria,188,Bacteroidota,188,Flavobacteriia,188,Flavobacteriales,188,Flavobacteriaceae,188,Capnocytophaga,188,Capnocytophaga gingivalis,185
NZ_CP022384.1,25983,root,25977,Bacteria,25976,Bacteroidota,25972,Flavobacteriia,25961,Flavobacteriales,25961,Flavobacteriaceae,25943,Capnocytophaga,25940,Capnocytophaga leadbetteri,24820
NZ_CP022379.1,264,root,264,Bacteria,264,Bacteroidota,264,Flavobacteriia,264,Flavobacteriales,264,Flavobacteriaceae,264,Capnocytophaga,264,Capnocytophaga sputigena,258
NZ_CP028101.1,1838,root,1838,Bacteria,1836,Fusobacteriota,1836,Fusobacteriia,1836,Fusobacteriales,1836,Fusobacteriaceae,1836,Fusobacterium,1836,Fusobacterium nucleatum,1740
NZ_CP024703.1,69787,root,69744,Bacteria,69717,Fusobacteriota,69700,Fusobacteriia,69700,Fusobacteriales,69700,Fusobacteriaceae,69658,Fusobacterium,69658,Fusobacterium pseudoperiodonticum,67027
NZ_CP083637.1,54709,root,54632,Bacteria,54625,Bacillota,54598,Bacilli,54582,Bacillales,54563,unclassified Bacillales family,0,Gemella,54556,Gemella haemolysans,54407
