accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,19419,Pseudoprevotella,2884814,19380,1895514,9,39,Pseudoprevotella muciniphila,2133944,19380,1895514,9,39
CAKAFU010000002.1,7091,Alloprevotella,1283313,0,1907851,0,7091,Alloprevotella tannerae,76122,0,1907851,0,7091
NZ_CP036550.1,22175,Bacteroides,816,57128,1853745,46,4023,Bacteroides fragilis,817,20877,1891970,797,1298
NZ_CP040630.1,38976,Bacteroides,816,57128,1853745,46,4023,Bacteroides sp. PHL 2737,2162637,208,1875966,0,38768
NZ_CP102541.1,20,Bifidobacterium,1678,19,1914822,100,1,Bifidobacterium longum,216816,11,1914919,3,9
NZ_CP049272.1,69191,Campylobacter,194,129161,1776361,32,9388,Campylobacter concisus,199,68657,1845419,332,534
NZ_CP012544.1,7525,Campylobacter,194,129161,1776361,32,9388,Campylobacter showae,204,7436,1905451,1966,89
NZ_CP022386.1,8,Capnocytophaga,1016,22,1914911,9,0,Capnocytophaga gingivalis,1017,8,1914931,3,0
NZ_CP022384.1,6,Capnocytophaga,1016,22,1914911,9,0,Capnocytophaga leadbetteri,327575,6,1914936,0,0
ACIL03000013.1,36008,Catonella,43996,0,1878934,0,36008,Catonella morbi,43997,0,1878934,0,36008
NZ_CP022379.1,8,Capnocytophaga,1016,22,1914911,9,0,Capnocytophaga sputigena,1019,8,1914934,0,0
NC_001472.1,662,Enterovirus,12059,662,1914280,0,0,Enterovirus B,138949,662,1914280,0,0
NZ_CP018196.1,3149,Fusobacterium,848,16465,1898177,65,235,Fusobacterium necrophorum,859,3120,1911748,45,29
NZ_CP028101.1,9194,Fusobacterium,848,16465,1898177,65,235,Fusobacterium nucleatum,851,8064,1905703,45,1130
NZ_CP024703.1,4287,Fusobacterium,848,16465,1898177,65,235,Fusobacterium pseudoperiodonticum,2663009,3864,1910615,40,423
NZ_CP083637.1,23634,Gemella,1378,24133,1890337,135,337,Gemella haemolysans,1379,23237,1891283,25,397
NZ_CP031243.1,1754,Haemophilus,724,2460,1912457,0,25,Haemophilus haemolyticus,726,1568,1913188,0,186
NZ_AP018768.1,126,Haemophilus,724,2460,1912457,0,25,Haemophilus influenzae,727,97,1914803,13,29
NZ_CP035368.2,605,Haemophilus,724,2460,1912457,0,25,Haemophilus parainfluenzae,729,594,1914336,1,11
NC_013203.1,132,Lancefieldella,2767353,132,1914808,2,0,Lancefieldella parvula,1382,132,1914808,2,0
NZ_CP065999.1,38,Kingella,32257,38,1914903,1,0,Kingella denitrificans,502,38,1914904,0,0
NZ_AP019831.1,25073,Leptotrichia,32067,84853,1827295,66,2728,Leptotrichia trevisanii,109328,22836,1889330,539,2237
NZ_AP019829.2,15743,Leptotrichia,32067,84853,1827295,66,2728,Leptotrichia wadei,157687,13817,1898760,439,1926
NZ_CP101528.1,20,Micrococcus,1269,20,1914892,30,0,Micrococcus luteus,1270,10,1914913,9,10
NZ_CP014234.1,9194,Moraxella,475,9129,1905743,5,65,Moraxella osloensis,34062,9123,1905748,0,71
NZ_CP053939.1,1867,Neisseria,482,1917,1912995,2,28,Neisseria mucosa,488,1725,1913042,33,142
NZ_CP073114.1,78,Neisseria,482,1917,1912995,2,28,Neisseria subflava,28449,11,1914863,1,67
NZ_CP092048.1,164,Porphyromonas,836,162,1914754,24,2,Porphyromonas gingivalis,837,162,1914764,14,2
NC_019960.1,76,Prevotella,838,44932,1868903,611,496,Prevotella dentalis,52227,76,1914852,14,0
NZ_CP024696.1,2702,Prevotella,838,44932,1868903,611,496,Prevotella intermedia,28131,2493,1912121,119,209
NZ_CP072363.1,28040,Prevotella,838,44932,1868903,611,496,Prevotella jejuni,1177574,26423,1886874,28,1617
AP018050.1,14434,Prevotella,838,44932,1868903,611,496,Prevotella melaninogenica,28132,13905,1900416,92,529
NZ_CP072390.1,176,Prevotella,838,44932,1868903,611,496,Prevotella scopos,589437,160,1914759,7,16
NZ_CP079822.1,29592,Rothia,32207,29589,1885120,210,23,Rothia mucilaginosa,43675,29540,1885221,129,52
