read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP033459.1,2036,root,2004,Bacteria,2004,Bacteroidota,2004,Bacteroidia,2003,Bacteroidales,2003,Prevotellaceae,2003,Pseudoprevotella,1996,Pseudoprevotella muciniphila,1996
CAKAFU010000002.1,64,root,3,Bacteria,3,Bacteroidota,2,Bacteroidia,2,Bacteroidales,2,Prevotellaceae,2,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,1656,root,1642,Bacteria,1642,Bacteroidota,1642,Bacteroidia,1638,Bacteroidales,1638,Bacteroidaceae,1605,Bacteroides,1593,Bacteroides fragilis,1511
NZ_CP049272.1,23238,root,22536,Bacteria,22530,Campylobacterota,22506,Epsilonproteobacteria,0,Campylobacterales,22505,Campylobacteraceae,22497,Campylobacter,22497,Campylobacter concisus,22316
NZ_CP012544.1,296,root,288,Bacteria,288,Campylobacterota,288,Epsilonproteobacteria,0,Campylobacterales,288,Campylobacteraceae,288,Campylobacter,288,Campylobacter showae,282
NZ_CP022386.1,344,root,338,Bacteria,338,Bacteroidota,337,Flavobacteriia,337,Flavobacteriales,337,Flavobacteriaceae,337,Capnocytophaga,337,Capnocytophaga gingivalis,327
NZ_CP022384.1,146,root,144,Bacteria,144,Bacteroidota,144,Flavobacteriia,143,Flavobacteriales,143,Flavobacteriaceae,141,Capnocytophaga,141,Capnocytophaga leadbetteri,113
NZ_CP022379.1,36597,root,35981,Bacteria,35974,Bacteroidota,35958,Flavobacteriia,35922,Flavobacteriales,35922,Flavobacteriaceae,35808,Capnocytophaga,35789,Capnocytophaga sputigena,31606
ACIL03000013.1,32,root,1,Bacteria,1,Bacillota,1,Clostridia,1,Eubacteriales,1,Lachnospiraceae,0,Catonella,0,Catonella morbi,0
NZ_CP028101.1,340,root,311,Bacteria,311,Fusobacteriota,311,Fusobacteriia,311,Fusobacteriales,311,Fusobacteriaceae,309,Fusobacterium,309,Fusobacterium nucleatum,225
NZ_CP024703.1,89471,root,82930,Bacteria,82813,Fusobacteriota,82612,Fusobacteriia,82612,Fusobacteriales,82612,Fusobacteriaceae,82127,Fusobacterium,82078,Fusobacterium pseudoperiodonticum,64460
NZ_CP083637.1,258,root,249,Bacteria,249,Bacillota,249,Bacilli,249,Bacillales,247,unclassified Bacillales family,0,Gemella,247,Gemella haemolysans,242
NZ_CP040915.1,190932,root,187435,Bacteria,187417,Actinomycetota,187108,Actinomycetes,187070,Micrococcales,185491,Bogoriellaceae,184417,Georgenia,184417,Georgenia yuyongxinii,184192
