read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,52513,root,52507,Bacteria,52505,Actinomycetota,52504,Actinomycetes,52503,Actinomycetales,52499,Actinomycetaceae,52499,Actinomyces,52406,Actinomyces pacaensis,52397
NZ_CP033459.1,13386,root,13379,Bacteria,13378,Bacteroidota,13374,Bacteroidia,13370,Bacteroidales,13370,Prevotellaceae,13369,Pseudoprevotella,13359,Pseudoprevotella muciniphila,13359
CAKAFU010000002.1,14569,root,2040,Bacteria,2036,Bacteroidota,1827,Bacteroidia,1699,Bacteroidales,1697,Prevotellaceae,1434,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,167365,root,165444,Bacteria,165356,Campylobacterota,165195,Epsilonproteobacteria,0,Campylobacterales,165195,Arcobacteraceae,165156,Aliarcobacter,164639,Aliarcobacter cryaerophilus,162569
NZ_CP036550.1,607,root,607,Bacteria,607,Bacteroidota,607,Bacteroidia,606,Bacteroidales,606,Bacteroidaceae,591,Bacteroides,590,Bacteroides fragilis,580
NZ_CP102541.1,21189,root,21188,Bacteria,21188,Actinomycetota,21188,Actinomycetes,21188,Bifidobacteriales,21187,Bifidobacteriaceae,21187,Bifidobacterium,21184,Bifidobacterium longum,12532
NZ_CP049272.1,14326,root,14269,Bacteria,14267,Campylobacterota,14262,Epsilonproteobacteria,0,Campylobacterales,14262,Campylobacteraceae,14262,Campylobacter,14262,Campylobacter concisus,14193
NZ_CP082871.1,124,root,119,Bacteria,119,Campylobacterota,119,Epsilonproteobacteria,0,Campylobacterales,119,Campylobacteraceae,119,Campylobacter,119,Campylobacter hominis,119
NZ_CP028101.1,83353,root,82311,Bacteria,82214,Fusobacteriota,82123,Fusobacteriia,82123,Fusobacteriales,82123,Fusobacteriaceae,82111,Fusobacterium,82104,Fusobacterium nucleatum,73505
NZ_AP018768.1,334092,root,333965,Bacteria,333739,Pseudomonadota,333704,Gammaproteobacteria,333489,Pasteurellales,333188,Pasteurellaceae,333188,Haemophilus,331375,Haemophilus influenzae,263780
NZ_CP038817.1,14845,root,14832,Bacteria,14831,Pseudomonadota,14831,Gammaproteobacteria,14821,Pasteurellales,14806,Pasteurellaceae,14806,Haemophilus,14710,Haemophilus parahaemolyticus,14538
NC_013203.1,1174,root,1174,Bacteria,1174,Actinomycetota,1173,Coriobacteriia,1173,Coriobacteriales,1173,Atopobiaceae,1173,Lancefieldella,1173,Lancefieldella parvula,1173
NZ_LR134378.1,12081,root,12077,Bacteria,12074,Pseudomonadota,12070,Betaproteobacteria,12052,Burkholderiales,12050,Burkholderiaceae,12039,Lautropia,12030,Lautropia mirabilis,12030
NZ_AP019829.2,790,root,773,Bacteria,772,Fusobacteriota,770,Fusobacteriia,770,Fusobacteriales,770,Leptotrichiaceae,770,Leptotrichia,770,Leptotrichia wadei,668
NZ_CP101528.1,442,root,442,Bacteria,442,Actinomycetota,442,Actinomycetes,442,Micrococcales,442,Micrococcaceae,442,Micrococcus,440,Micrococcus luteus,295
NC_019960.1,3558,root,3558,Bacteria,3558,Bacteroidota,3558,Bacteroidia,3558,Bacteroidales,3558,Prevotellaceae,3537,Prevotella,3529,Prevotella dentalis,3524
NZ_CP014234.1,78,root,77,Bacteria,77,Pseudomonadota,77,Gammaproteobacteria,77,Moraxellales,77,Moraxellaceae,77,Moraxella,77,Moraxella osloensis,77
NZ_CP024696.1,674,root,674,Bacteria,674,Bacteroidota,674,Bacteroidia,659,Bacteroidales,659,Prevotellaceae,651,Prevotella,651,Prevotella intermedia,624
NZ_CP072363.1,18756,root,18752,Bacteria,18752,Bacteroidota,18752,Bacteroidia,18752,Bacteroidales,18752,Prevotellaceae,18742,Prevotella,18733,Prevotella jejuni,17677
NZ_CP072390.1,146,root,146,Bacteria,146,Bacteroidota,146,Bacteroidia,146,Bacteroidales,146,Prevotellaceae,146,Prevotella,146,Prevotella scopos,131
NZ_CP079201.1,338,root,338,Bacteria,338,Actinomycetota,338,Actinomycetes,338,Micrococcales,338,Micrococcaceae,338,Rothia,338,Rothia dentocariosa,334
NZ_CP079822.1,213121,root,213106,Bacteria,213106,Actinomycetota,213078,Actinomycetes,213077,Micrococcales,213025,Micrococcaceae,212969,Rothia,212887,Rothia mucilaginosa,212657
NZ_CP102197.1,349899,root,349682,Bacteria,349682,Actinomycetota,349623,Actinomycetes,349622,Actinomycetales,348817,Actinomycetaceae,348817,Schaalia,348037,Schaalia odontolytica,347605
NZ_CP060204.1,94,root,94,Bacteria,94,Bacillota,94,Negativicutes,94,Selenomonadales,94,Selenomonadaceae,94,Selenomonas,94,Selenomonas timonae,92
NZ_CP012071.1,260,root,260,Bacteria,259,Bacillota,259,Negativicutes,259,Selenomonadales,259,Selenomonadaceae,259,Selenomonas,259,Selenomonas sp. oral taxon 478,217
NZ_CP012646.1,42140,root,42126,Bacteria,42123,Bacillota,42111,Bacilli,42108,Lactobacillales,42099,Streptococcaceae,42041,Streptococcus,42031,Streptococcus mitis,34150
NZ_CP102583.1,72441,root,72435,Bacteria,72387,Bacillota,72105,Bacilli,72097,Lactobacillales,72045,Streptococcaceae,71985,Streptococcus,71984,Streptococcus pneumoniae,61965
NZ_CP079193.1,208,root,208,Bacteria,208,Bacillota,208,Bacilli,206,Lactobacillales,204,Streptococcaceae,204,Streptococcus,204,Streptococcus suis,185
NZ_CP009227.1,166,root,166,Bacteria,166,Spirochaetota,166,Spirochaetia,166,Spirochaetales,166,Treponemataceae,166,Treponema,166,Treponema sp. OMZ 838,61
NZ_CAKAHJ010000001.1,22040,root,9991,Bacteria,9971,Actinomycetota,9636,Actinomycetes,9617,Actinomycetales,8342,Actinomycetaceae,8342,Actinomyces,218,uncultured Actinomyces sp.,0
