read_accession_id,count
CP097095.1,795
NZ_LT635457.1,102
NZ_CP033459.1,4142
CAKAFU010000002.1,11
NZ_CP036550.1,274
NZ_CP102541.1,274
NZ_CP049272.1,3134
NZ_CP012544.1,11
NZ_CP022386.1,5
NZ_CP022384.1,7
ACIL03000013.1,11729
NC_001472.1,77
NZ_CP018196.1,978
NZ_CP028101.1,581
NZ_CP024703.1,2961
NZ_CP083637.1,19369
NZ_CP031243.1,17854
NZ_AP018768.1,9416
NZ_CP035368.2,19585
NZ_CP123447.1,1703
NC_013203.1,6678
NZ_LR134378.1,16
NZ_AP019831.1,5
NZ_AP019829.2,18
NZ_CP101528.1,60
NZ_CP053939.1,2259
NZ_CP073114.1,52
NZ_CP092048.1,2015
NC_019960.1,94
NZ_CP024696.1,5692
NZ_CP072363.1,8490
AP018050.1,7855
NZ_CP072390.1,108
NZ_CP079201.1,23
NZ_CP079822.1,40106
NZ_CP102197.1,8351
NZ_CP060204.1,1226
NZ_CP012071.1,21733
NZ_LS483444.1,27
NC_015875.1,9
NZ_CP009913.1,11756
NZ_CP079193.1,77
NZ_CP009227.1,19701
NZ_CAKAHJ010000001.1,3735
NZ_CAKOJV010000001.1,3716
NZ_CABPWA010000001.1,14258
NZ_UQJH01000001.1,12
NZ_CAJTJS010000001.1,308
NZ_CALHUL010000006.1,18231
NZ_CAKAIK010000001.1,17
NZ_CAMNMG010000001.1,29
NZ_CP020566.1,8863
NZ_LR134375.1,7135
NZ_AP022321.1,783
NZ_CP019721.1,3416
NZ_JAGZUH010000001.1,37
NZ_CP032823.1,2512
NC_001464.1,18242
NZ_CP046314.1,5277
NZ_CP040915.1,7273
NZ_CP038817.1,21109
NZ_LT906463.1,17647
NC_039199.1,5302
NC_001781.1,25465
MG027862.1,8986
NZ_CP065999.1,9118
NZ_CP050136.1,29832
OP288969.1,8118
NC_045512.2,398
NC_004718.3,18185
NC_001367.1,29918
NZ_CP133094.1,15389
NZ_CP117438.1,11082
NZ_CP020894.3,7829
NZ_UGNY01000001.1,13050
NZ_UHIB01000001.1,24694
NZ_CP082852.1,35970
NZ_UGPB01000001.1,1787
NZ_CP050992.1,9217
NZ_CP034670.1,23166
NZ_CP129616.1,36006
NZ_CP129982.1,2544
NZ_CP031257.1,18635
NZ_CP126335.1,14787
NZ_CP059690.1,1197
NZ_CP119546.1,27827
NZ_CP126697.1,6815
NZ_CP102534.1,22092
NZ_CP010106.1,18437
NZ_CP050145.1,3070
NZ_CP119724.1,27094
NZ_CP120507.1,1903
NZ_CP121763.1,9048
NZ_RBKV01000001.1,14334
NZ_CP010310.2,20995
NZ_AP018561.1,19937
NZ_AWET01000008.1,22404
NC_011202.1,25697
AC_000017.1,28307
NC_017825.1,11653
OQ689803.1,24378
