read_accession_id,count
NZ_CP033459.1,259
CAKAFU010000002.1,57
NZ_CP032823.1,86
NZ_CP036550.1,43
NZ_CP049272.1,12281
NZ_CP082871.1,4897
NZ_CP012544.1,25040
NZ_CP022386.1,14
NZ_CP022379.1,14
ACIL03000013.1,6480
NZ_CP028101.1,417
NZ_CP024703.1,120
NZ_AP018768.1,28640
NZ_CP038817.1,7206
NZ_CP035368.2,2117
NZ_AP019831.1,38
NZ_CP101528.1,1408
NZ_CP126965.1,7801
NZ_CP014234.1,19
NZ_CP092048.1,57
NC_019960.1,216
NZ_CP024696.1,4813
NZ_CP072363.1,48
NZ_CP060204.1,263
NZ_CP079193.1,19
NZ_CP009227.1,2126
NZ_CAKAHJ010000001.1,220
NZ_CALGPY010000005.1,26797
NZ_CAKOJV010000001.1,34
NZ_CABPWA010000001.1,29
NZ_CAMNMG010000001.1,19
NZ_CALHUL010000006.1,9113
MN164484.2,4538
NZ_CP040915.1,15054
NZ_CP031243.1,14843
NZ_LT906463.1,14757
NZ_CP065999.1,39296
NZ_CP123447.1,25090
NZ_CP050136.1,399
NZ_LR134378.1,10579
OP288969.1,8358
NC_045512.2,8055
NC_004718.3,16796
NZ_CP079201.1,3222
NZ_CP079822.1,4695
NZ_CAKAIK010000001.1,24477
NZ_CP102197.1,2851
CAHJXR010000003.1,12253
NZ_AP025697.1,26489
NC_001367.1,7095
NZ_CP020566.1,16935
NZ_LR134375.1,34392
NZ_AP022321.1,13138
NZ_CP019721.1,5094
NZ_JAGZUH010000001.1,917
NZ_CP133094.1,25006
NZ_CP117438.1,8048
NZ_CP076348.1,23420
NZ_CP033672.1,18748
NZ_CP009323.1,23286
NZ_NBSQ01000002.1,649
NZ_CP019668.1,4350
NZ_CP132330.1,27552
NZ_CP071602.1,2498
NZ_CP071603.1,19927
AM902716.1,30765
NZ_CP021395.1,29614
NZ_CP050992.1,5160
NZ_CP099728.1,4174
NZ_CP036514.1,660
NZ_CP119546.1,8104
NZ_CP063229.1,8289
NZ_JAGDEP010000001.1,42760
NZ_CP066015.1,18521
NZ_CP010106.1,34554
NZ_CP046320.1,6356
NZ_JABELY010000001.1,4246
NZ_LR134365.1,194
NZ_UFUW01000001.1,20918
NZ_CP035765.1,10326
NZ_CP059045.1,35648
NZ_CP017037.1,5637
NZ_CP058970.1,27155
NZ_UGGM01000001.1,28114
NZ_RBKV01000001.1,16550
NZ_AWET01000008.1,15818
NC_011202.1,15968
AC_000017.1,20195
NC_017825.1,6723
