read_accession_id,count
NZ_CP033459.1,258
CAKAFU010000002.1,57
NZ_CP032823.1,85
NZ_CP036550.1,43
NZ_CP049272.1,12239
NZ_CP082871.1,4883
NZ_CP012544.1,24944
NZ_CP022386.1,14
NZ_CP022379.1,14
ACIL03000013.1,6452
NZ_CP028101.1,417
NZ_CP024703.1,120
NZ_AP018768.1,28537
NZ_CP038817.1,7183
NZ_CP035368.2,2112
NZ_AP019831.1,38
NZ_CP101528.1,1405
NZ_CP126965.1,7772
NZ_CP014234.1,19
NZ_CP092048.1,57
NC_019960.1,215
NZ_CP024696.1,4801
NZ_CP072363.1,48
NZ_CP060204.1,259
NZ_CP079193.1,19
NZ_CP009227.1,2122
NZ_CAKAHJ010000001.1,220
NZ_CALGPY010000005.1,26688
NZ_CAKOJV010000001.1,34
NZ_CABPWA010000001.1,29
NZ_CAMNMG010000001.1,19
NZ_CALHUL010000006.1,9084
MN164484.2,4516
NZ_CP040915.1,14993
NZ_CP031243.1,14792
NZ_LT906463.1,14714
NZ_CP065999.1,39160
NZ_CP123447.1,25018
NZ_CP050136.1,397
NZ_LR134378.1,10537
OP288969.1,8322
NC_045512.2,8031
NC_004718.3,16731
NZ_CP079201.1,3214
NZ_CP079822.1,4669
NZ_CAKAIK010000001.1,24396
NZ_CP102197.1,2844
CAHJXR010000003.1,12208
NZ_AP025697.1,26394
NC_001367.1,7069
NZ_CP020566.1,16863
NZ_LR134375.1,34275
NZ_AP022321.1,13085
NZ_CP019721.1,5077
NZ_JAGZUH010000001.1,915
NZ_CP133094.1,24913
NZ_CP117438.1,8023
NZ_CP076348.1,23338
NZ_CP033672.1,18685
NZ_CP009323.1,23200
NZ_NBSQ01000002.1,648
NZ_CP019668.1,4334
NZ_CP132330.1,27462
NZ_CP071602.1,2487
NZ_CP071603.1,19872
AM902716.1,30662
NZ_CP021395.1,29516
NZ_CP050992.1,5145
NZ_CP099728.1,4161
NZ_CP036514.1,655
NZ_CP119546.1,8078
NZ_CP063229.1,8258
NZ_JAGDEP010000001.1,42572
NZ_CP066015.1,18455
NZ_CP010106.1,34452
NZ_CP046320.1,6325
NZ_JABELY010000001.1,4233
NZ_LR134365.1,194
NZ_UFUW01000001.1,20852
NZ_CP035765.1,10293
NZ_CP059045.1,35538
NZ_CP017037.1,5616
NZ_CP058970.1,27062
NZ_UGGM01000001.1,28008
NZ_RBKV01000001.1,16487
NZ_AWET01000008.1,15759
NC_011202.1,15914
AC_000017.1,20118
NC_017825.1,6701
